index,x_m,E_x_profile_Vpm,y_m,E_y_profile_Vpm,relative_difference
192,1.8000000000000007e-05,6171171.600248471,1.8000000000000007e-05,5956841.221833089,0.03473090562037716
193,1.8250000000000007e-05,6105508.204284624,1.8250000000000007e-05,5892445.213114974,0.03489684790205183
194,1.8500000000000006e-05,6039844.808320779,1.8500000000000006e-05,5828049.204396858,0.03506639833396741
195,1.8750000000000005e-05,5974181.412356935,1.8750000000000005e-05,5763653.1956787435,0.035239675889777555
196,1.9000000000000004e-05,5940268.630083978,1.9000000000000004e-05,5731509.429535989,0.03514305725009581
197,1.925000000000001e-05,5906355.847811018,1.925000000000001e-05,5699365.663393233,0.035045329091456405
198,1.950000000000001e-05,5872443.06553806,1.950000000000001e-05,5667221.897250477,0.03494647219177074
199,1.975000000000001e-05,5838530.2832651,1.975000000000001e-05,5635078.131107724,0.034846466882346695
200,2.000000000000001e-05,5804617.500992142,2.000000000000001e-05,5602934.36496497,0.03474529303484666
201,2.0250000000000008e-05,5770704.7187191835,2.0250000000000008e-05,5570790.598822216,0.034642930047777444
202,2.0500000000000007e-05,5736791.936446225,2.0500000000000007e-05,5538646.83267946,0.03453935683250708
203,2.0750000000000006e-05,5702879.154173267,2.0750000000000006e-05,5506503.066536705,0.03443455179878
204,2.1000000000000006e-05,5668966.371900308,2.1000000000000006e-05,5474359.300393952,0.03432849283971342
205,2.1250000000000005e-05,5635053.58962735,2.1250000000000005e-05,5442215.534251196,0.03422115731625295
206,2.150000000000001e-05,5601140.80735439,2.150000000000001e-05,5410071.7681084415,0.034112522041058385
207,2.175000000000001e-05,5567228.025081431,2.175000000000001e-05,5377928.001965688,0.034002563261808214
208,2.200000000000001e-05,5533315.242808472,2.200000000000001e-05,5345784.235822934,0.03389125664388425
209,2.225000000000001e-05,5499402.460535514,2.225000000000001e-05,5313640.469680179,0.03377857725241777
210,2.2500000000000008e-05,5465489.678262556,2.2500000000000008e-05,5281496.703537424,0.03366449953366705
211,2.2750000000000007e-05,5431576.895989597,2.2750000000000007e-05,5249352.937394669,0.03354899729569742
212,2.3000000000000007e-05,5397664.113716638,2.3000000000000007e-05,5217209.171251915,0.03343204368833309
213,2.3250000000000006e-05,5363751.331443679,2.3250000000000006e-05,5185065.4051091615,0.03331361118234818
214,2.3500000000000005e-05,5329838.54917072,2.3500000000000005e-05,5152921.638966407,0.0331936715478634
215,2.375000000000001e-05,5295925.76689776,2.375000000000001e-05,5120777.872823651,0.03307219583191161
