case,plane,s_m,z_m,Eabs_Vpm,ne_m3,rho_Cpm3
misaligned,xz,3.984375e-05,-2.6328124999999988e-05,1867544.1431037737,4.100726501624553e-117,-6.570109941443872e-136
misaligned,xz,3.984375e-05,-2.5546874999999986e-05,1889720.969415945,7.219945311125765e-116,-1.1567667130695453e-134
misaligned,xz,3.984375e-05,-2.4765624999999987e-05,1912133.2191304395,1.1081683364227635e-114,-1.7754876183581008e-133
misaligned,xz,3.984375e-05,-2.3984374999999985e-05,1934764.2758051828,1.9176207842650175e-113,-3.072378235269848e-132
misaligned,xz,3.984375e-05,-2.3203124999999986e-05,1957595.4218810368,2.9088420830181564e-112,-4.660495889405591e-131
misaligned,xz,3.984375e-05,-2.2421874999999988e-05,1980605.6853686096,4.947921186679387e-111,-7.927473426254608e-130
misaligned,xz,3.984375e-05,-2.1640624999999986e-05,2003771.7211231156,7.423221264869718e-110,-1.1893357011814866e-128
misaligned,xz,3.984375e-05,-2.0859374999999987e-05,2027067.66905042,1.244316478682188e-108,-1.993622533408421e-127
misaligned,xz,3.984375e-05,-2.0078124999999988e-05,2050465.047620193,1.862896684604457e-107,-2.984701274284103e-126
misaligned,xz,3.984375e-05,-1.9296874999999986e-05,2073932.6396135907,3.1539712594127443e-106,-5.053239143439824e-125
misaligned,xz,3.984375e-05,-1.8515624999999988e-05,2097436.415574754,5.066269215739304e-105,-8.117090389061242e-124
misaligned,xz,3.984375e-05,-1.773437499999999e-05,2120939.4687955696,1.0206808937250045e-103,-1.6353174874882354e-122
misaligned,xz,3.984375e-05,-1.6953124999999987e-05,2144401.9919048445,2.543932877436154e-102,-4.075845278428723e-121
misaligned,xz,3.984375e-05,-1.6171874999999988e-05,2167781.2878496153,9.074952144520997e-101,-1.4539730309265916e-119
misaligned,xz,3.984375e-05,-1.5390624999999986e-05,2191031.827059922,3.836576403947748e-99,-6.146895735319117e-118
misaligned,xz,3.984375e-05,-1.4609374999999986e-05,2214105.364053715,1.7495158017887445e-97,-2.8030436863935473e-116
misaligned,xz,3.984375e-05,-1.3828124999999985e-05,2236951.103713788,8.038629981291027e-96,-1.2879352751430987e-114
misaligned,xz,3.984375e-05,-1.3046874999999985e-05,2259515.951662072,3.6409381595084854e-94,-5.833447625709257e-113
misaligned,xz,3.984375e-05,-1.2265624999999985e-05,2281744.8138464694,1.616123597093386e-92,-2.5893250210202384e-111
misaligned,xz,3.984375e-05,-1.1484374999999984e-05,2303581.0006896653,7.023317246548287e-91,-1.1252636078255945e-109
misaligned,xz,3.984375e-05,-1.0703124999999984e-05,2324966.6723184837,2.9866305227173275e-89,-4.78512704226773e-108
misaligned,xz,3.984375e-05,-9.921874999999985e-06,2345843.400082712,1.2424354656683863e-87,-1.9906082257749444e-106
misaligned,xz,3.984375e-05,-9.140624999999983e-06,2366152.749556552,5.054972169995306e-86,-8.098986949864675e-105
misaligned,xz,3.984375e-05,-8.359374999999985e-06,2385836.9786665533,2.0110691874201212e-84,-3.22209924675605e-103
misaligned,xz,3.984375e-05,-7.578124999999984e-06,2404839.7237879317,7.821877064188036e-83,-1.2532071206673434e-101
misaligned,xz,3.984375e-05,-6.796874999999984e-06,2423106.784810311,2.9735917337547217e-81,-4.76423495520001e-100
misaligned,xz,3.984375e-05,-6.015624999999984e-06,2440586.8513253215,1.1047047923917846e-79,-1.7699378918944655e-98
misaligned,xz,3.984375e-05,-5.234374999999983e-06,2457232.298201293,4.009683628777146e-78,-6.424241401901762e-97
misaligned,xz,3.984375e-05,-4.453124999999983e-06,2472999.866909393,1.421585185282899e-76,-2.2776374054649982e-95
misaligned,xz,3.984375e-05,-3.6718749999999834e-06,2487851.379140637,4.921855748257365e-75,-7.885705059420611e-94
misaligned,xz,3.984375e-05,-2.890624999999983e-06,2501754.2810732573,1.663662544573209e-73,-2.6654886495463977e-92
misaligned,xz,3.984375e-05,-2.1093749999999827e-06,2514682.184494286,5.488583146319334e-72,-8.793703046146321e-91
misaligned,xz,3.984375e-05,-1.3281249999999827e-06,2526615.19439681,1.7667742824197587e-70,-2.830691670783517e-89
misaligned,xz,3.984375e-05,-5.468749999999824e-07,2537540.209277292,5.547289479945742e-69,-8.887759189868012e-88
misaligned,xz,3.984375e-05,2.3437500000001756e-07,2547450.9837797703,1.6982230983815273e-67,-2.7208597092015974e-86
misaligned,xz,3.984375e-05,1.015625000000018e-06,2556348.1578383595,5.066814083915521e-66,-8.117949217188463e-85
misaligned,xz,3.984375e-05,1.7968750000000183e-06,2564239.048557276,1.47259479346176e-64,-2.359361989741262e-83
misaligned,xz,3.984375e-05,2.5781250000000178e-06,2571137.421806496,4.1665938048348433e-63,-6.67563260136191e-82
misaligned,xz,3.984375e-05,3.359375000000018e-06,2577063.0501152445,1.1468739744208226e-61,-1.837498166428625e-80
misaligned,xz,3.984375e-05,4.1406250000000185e-06,2582041.2792218663,3.0683054287723534e-60,-4.915976051476941e-79
misaligned,xz,3.984375e-05,4.921875000000018e-06,2586102.4214423667,7.969578661673967e-59,-1.2768694464468882e-77
misaligned,xz,3.984375e-05,5.703125000000018e-06,2589281.1942699384,2.006679239448028e-57,-3.215059875222698e-76
misaligned,xz,3.984375e-05,6.484375000000019e-06,2591616.031442398,4.888198514352014e-56,-7.831770035170516e-75
misaligned,xz,3.984375e-05,7.265625000000019e-06,2593148.4834435284,1.1487219345484342e-54,-1.8404583825547322e-73
misaligned,xz,3.984375e-05,8.04687500000002e-06,2593922.763008616,2.593380772090049e-53,-4.1550607895818387e-72
misaligned,xz,3.984375e-05,8.82812500000002e-06,2593987.9298328813,5.5885417055941546e-52,-8.953845831117602e-71
misaligned,xz,3.984375e-05,9.609375000000018e-06,2593422.8987462725,1.130741903943191e-50,-1.811651408589771e-69
misaligned,xz,4.0781250000000005e-05,-6.4609375e-05,1132892.0102708112,1.2593009072339602e-177,-2.0176233170984685e-196
misaligned,xz,4.0781250000000005e-05,-6.382812499999999e-05,1133707.0719619396,1.9801905001396908e-176,-3.172616262749132e-195
misaligned,xz,4.0781250000000005e-05,-6.304687499999999e-05,1135332.8044721629,5.12739799132736e-175,-8.215000715214213e-194
misaligned,xz,4.0781250000000005e-05,-6.2265625e-05,1137760.5631674055,7.477716706679786e-174,-1.198062819700562e-192
misaligned,xz,4.0781250000000005e-05,-6.148437499999999e-05,1140977.628263764,1.816683263038099e-172,-2.910648754871852e-191
misaligned,xz,4.0781250000000005e-05,-6.070312499999999e-05,1144967.5956605063,2.740637013884368e-171,-4.390986443671727e-190
misaligned,xz,4.0781250000000005e-05,-5.992187499999999e-05,1149710.6982888188,7.018416766761623e-170,-1.1244748131913478e-188
misaligned,xz,4.0781250000000005e-05,-5.9140624999999996e-05,1155184.3939123596,1.1746201126774044e-168,-1.8819496957739535e-187
misaligned,xz,4.0781250000000005e-05,-5.8359374999999994e-05,1161363.766175039,2.971245630054386e-167,-4.76046235281024e-186
misaligned,xz,4.0781250000000005e-05,-5.757812499999999e-05,1168222.2291610893,4.967561535207263e-166,-7.958914545468776e-185
misaligned,xz,4.0781250000000005e-05,-5.679687499999999e-05,1175731.9327580733,1.2415751800807422e-164,-1.989223669880302e-183
misaligned,xz,4.0781250000000005e-05,-5.6015624999999994e-05,1183864.4974757684,2.069806401815771e-163,-3.316197074289849e-182
misaligned,xz,4.0781250000000005e-05,-5.523437499999999e-05,1192591.3529831495,5.114302784534197e-162,-8.194020646877608e-181
misaligned,xz,4.0781250000000005e-05,-5.445312499999999e-05,1201884.4271308284,8.526857695573195e-161,-1.3661539565374043e-179
misaligned,xz,4.0781250000000005e-05,-5.367187499999999e-05,1211716.3645502492,2.088721671202286e-159,-3.3465029775258633e-178
misaligned,xz,4.0781250000000005e-05,-5.289062499999999e-05,1222061.116327459,3.4693668947902575e-158,-5.558541934441204e-177
misaligned,xz,4.0781250000000005e-05,-5.210937499999999e-05,1232894.011245918,8.385485923526338e-157,-1.3435038226567752e-175
misaligned,xz,4.0781250000000005e-05,-5.132812499999999e-05,1244192.2200387144,1.3867047794601241e-155,-2.2217474978880046e-174
misaligned,xz,4.0781250000000005e-05,-5.054687499999999e-05,1255934.67801857,3.305173568300733e-154,-5.295475661286289e-173
misaligned,xz,4.0781250000000005e-05,-4.976562499999999e-05,1268102.4232610785,5.438892912821677e-153,-8.714073731133084e-172
misaligned,xz,4.0781250000000005e-05,-4.898437499999999e-05,1280678.390073698,1.2776770585899382e-151,-2.047065971887467e-170
misaligned,xz,4.0781250000000005e-05,-4.820312499999999e-05,1293647.6389274918,2.091147918545343e-150,-3.350391167603296e-169
misaligned,xz,4.0781250000000005e-05,-4.7421874999999985e-05,1306997.0523318127,4.839329478937398e-149,-7.753467570586593e-168
misaligned,xz,4.0781250000000005e-05,-4.664062499999999e-05,1320715.4839836527,7.874033120207924e-148,-1.2615603801595068e-166
misaligned,xz,4.0781250000000005e-05,-4.585937499999999e-05,1334793.3920083845,1.7943097706334091e-146,-2.8748040669587756e-165
misaligned,xz,4.0781250000000005e-05,-4.5078124999999986e-05,1349222.9364949036,2.9011619793335924e-145,-4.648178832592036e-164
misaligned,xz,4.0781250000000005e-05,-4.4296874999999984e-05,1363997.5817596293,6.507285143289325e-144,-1.0425831835612831e-162
misaligned,xz,4.0781250000000005e-05,-4.351562499999999e-05,1379112.167619681,1.0451142448279263e-142,-1.674459586373633e-161
misaligned,xz,4.0781250000000005e-05,-4.273437499999999e-05,1394562.5052282931,2.306550219523327e-141,-3.695505448307388e-160
misaligned,xz,4.0781250000000005e-05,-4.1953124999999985e-05,1410345.4408776176,3.67836541296121e-140,-5.893398788374154e-159
misaligned,xz,4.0781250000000005e-05,-4.117187499999998e-05,1426458.4617037638,7.985161891926745e-139,-1.2793657390062755e-157
misaligned,xz,4.0781250000000005e-05,-4.039062499999999e-05,1442899.7637546647,1.2640131277766263e-137,-2.02517521829811e-156
misaligned,xz,4.0781250000000005e-05,-3.960937499999999e-05,1459667.876329971,2.6982337552074112e-136,-4.323053649125353e-155
misaligned,xz,4.0781250000000005e-05,-3.882812499999999e-05,1476761.7398893344,4.238191271478303e-135,-6.790341840212976e-154
misaligned,xz,4.0781250000000005e-05,-3.804687499999999e-05,1494180.3519291268,8.893835248679885e-134,-1.4249518922472623e-152
misaligned,xz,4.0781250000000005e-05,-3.7265624999999986e-05,1511922.8556363129,1.3857539096364332e-132,-2.220226429568404e-151
misaligned,xz,4.0781250000000005e-05,-3.648437499999999e-05,1529988.2062515677,2.8580168265686384e-131,-4.5790562269827935e-150
misaligned,xz,4.0781250000000005e-05,-3.570312499999999e-05,1548375.2682361035,4.415976944629698e-130,-7.07518870961726e-149
misaligned,xz,4.0781250000000005e-05,-3.4921874999999987e-05,1567082.4988437376,8.948994344312852e-129,-1.4337898643027312e-147
misaligned,xz,4.0781250000000005e-05,-3.414062499999999e-05,1586108.0497194421,1.3708010160163794e-127,-2.1962699909663693e-146
misaligned,xz,4.0781250000000005e-05,-3.335937499999999e-05,1605449.4635413976,2.7289542353092257e-126,-4.372276379403078e-145
misaligned,xz,4.0781250000000005e-05,-3.257812499999999e-05,1625103.7750851142,4.142957129867376e-125,-6.637764388778827e-144
misaligned,xz,4.0781250000000005e-05,-3.1796874999999985e-05,1645067.2169343582,8.100636954990438e-124,-1.2978682509095007e-142
misaligned,xz,4.0781250000000005e-05,-3.101562499999998e-05,1665335.314838244,1.2185005651918394e-122,-1.9522580198286252e-141
misaligned,xz,4.0781250000000005e-05,-3.0234374999999988e-05,1685902.5993414947,2.339591661695562e-121,-3.74844888947804e-140
misaligned,xz,4.0781250000000005e-05,-2.9453124999999986e-05,1706762.6905457512,3.4859279912794556e-120,-5.585087511106086e-139
misaligned,xz,4.0781250000000005e-05,-2.8671874999999987e-05,1727908.013901617,6.571478835946034e-119,-1.0528699573172903e-137
misaligned,xz,4.0781250000000005e-05,-2.7890624999999985e-05,1749329.87017626,9.696030045308725e-118,-1.5534798171592234e-136
misaligned,xz,4.0781250000000005e-05,-2.7109374999999986e-05,1771018.1555170293,1.794317571577076e-116,-2.8748224191748764e-135
misaligned,xz,4.0781250000000005e-05,-2.6328124999999988e-05,1792961.4135398632,2.620977686935744e-115,-4.1992823740025145e-134
misaligned,xz,4.0781250000000005e-05,-2.5546874999999986e-05,1815146.5621336577,4.760637312724371e-114,-7.627406660557021e-133
misaligned,xz,4.0781250000000005e-05,-2.4765624999999987e-05,1837558.9261992523,6.882451431010334e-113,-1.1026939769835555e-131
misaligned,xz,4.0781250000000005e-05,-2.3984374999999985e-05,1860181.976578021,1.2268246168952712e-111,-1.9655965362442814e-130
misaligned,xz,4.0781250000000005e-05,-2.3203124999999986e-05,1882997.344202392,1.7549115435161186e-110,-2.8116882555755624e-129
misaligned,xz,4.0781250000000005e-05,-2.2421874999999988e-05,1905984.5800574264,3.069577524947764e-109,-4.918023388956433e-128
misaligned,xz,4.0781250000000005e-05,-2.1640624999999986e-05,1929121.1544332707,4.343364668298671e-108,-6.958863446507402e-127
misaligned,xz,4.0781250000000005e-05,-2.0859374999999987e-05,1952382.2509434938,7.453923477881551e-107,-1.1942547967970143e-125
misaligned,xz,4.0781250000000005e-05,-2.0078124999999988e-05,1975740.7581756818,1.0430041186857893e-105,-1.6710833818577373e-124
misaligned,xz,4.0781250000000005e-05,-1.9296874999999986e-05,1999167.115300761,1.7560658674950163e-104,-2.813538991642842e-123
misaligned,xz,4.0781250000000005e-05,-1.8515624999999988e-05,2022629.3074652008,2.429608721442974e-103,-3.8926781877281013e-122
misaligned,xz,4.0781250000000005e-05,-1.773437499999999e-05,2046092.784952836,4.015131714215186e-102,-6.43297693005351e-121
misaligned,xz,4.0781250000000005e-05,-1.6953124999999987e-05,2069520.477592786,5.5019166140266044e-101,-8.815079250965244e-120
misaligned,xz,4.0781250000000005e-05,-1.6171874999999988e-05,2092872.8129112674,8.966734694397358e-100,-1.436635395411701e-118
misaligned,xz,4.0781250000000005e-05,-1.5390624999999986e-05,2116107.7676702766,1.2375962533419403e-98,-1.9828562720095083e-117
misaligned,xz,4.0781250000000005e-05,-1.4609374999999986e-05,2139181.0116756074,2.0715578347717394e-97,-3.319015790678708e-116
misaligned,xz,4.0781250000000005e-05,-1.3828124999999985e-05,2162046.0149351275,3.232593271483093e-96,-5.179207327749181e-115
misaligned,xz,4.0781250000000005e-05,-1.3046874999999985e-05,2184654.3411522154,7.000498873592773e-95,-1.1216082156233097e-113
misaligned,xz,4.0781250000000005e-05,-1.2265624999999985e-05,2206955.825321473,1.8805783905350365e-93,-3.013030828029172e-112
misaligned,xz,4.0781250000000005e-05,-1.1484374999999984e-05,2228899.0328484727,6.82995352786749e-92,-1.0942835163334302e-110
misaligned,xz,4.0781250000000005e-05,-1.0703124999999984e-05,2250431.5133813797,2.7363799762048813e-90,-4.384181262344877e-109
misaligned,xz,4.0781250000000005e-05,-9.921874999999985e-06,2271500.4270498096,1.1422726443746034e-88,-1.8301297091555167e-107
misaligned,xz,4.0781250000000005e-05,-9.140624999999983e-06,2292052.8656727094,4.735165772503022e-87,-7.586601616586061e-106
misaligned,xz,4.0781250000000005e-05,-8.359374999999985e-06,2312036.6273923963,1.9262863348438917e-85,-3.086262973072777e-104
misaligned,xz,4.0781250000000005e-05,-7.578124999999984e-06,2331400.577613488,7.667441887625573e-84,-1.2284643777769548e-102
misaligned,xz,4.0781250000000005e-05,-6.796874999999984e-06,2350095.5300975074,2.984163417521876e-82,-4.781175244373659e-101
misaligned,xz,4.0781250000000005e-05,-6.015624999999984e-06,2368074.60079026,1.1350649021249555e-80,-1.8185813686824916e-99
misaligned,xz,4.0781250000000005e-05,-5.234374999999983e-06,2385294.132201433,4.218268585719118e-79,-6.758436698702742e-98
misaligned,xz,4.0781250000000005e-05,-4.453124999999983e-06,2401713.979096976,1.531303857507388e-77,-2.453428323974341e-96
misaligned,xz,4.0781250000000005e-05,-3.6718749999999834e-06,2417298.3997819787,5.428928410612341e-76,-8.698133869684083e-95
misaligned,xz,4.0781250000000005e-05,-2.890624999999983e-06,2432016.208971216,1.8793450734257546e-74,-3.011053522789897e-93
misaligned,xz,4.0781250000000005e-05,-2.1093749999999827e-06,2445841.5594662763,6.351193941536468e-73,-1.0175770231324534e-91
misaligned,xz,4.0781250000000005e-05,-1.3281249999999827e-06,2458753.907627414,2.0949830042585365e-71,-3.3565443731575556e-90
misaligned,xz,4.0781250000000005e-05,-5.468749999999824e-07,2470738.623582988,6.743835821068527e-70,-1.0804852668137923e-88
misaligned,xz,4.0781250000000005e-05,2.3437500000001756e-07,2481786.7377600227,2.1182047801582618e-68,-3.393749453204122e-87
misaligned,xz,4.0781250000000005e-05,1.015625000000018e-06,2491895.344345916,6.490956802071296e-67,-1.0399693179115444e-85
misaligned,xz,4.0781250000000005e-05,1.7968750000000183e-06,2501067.128197153,1.9404059827633407e-65,-3.1088830855599042e-84
misaligned,xz,4.0781250000000005e-05,2.5781250000000178e-06,2509310.558377194,5.658599464362427e-64,-9.066104482945632e-83
misaligned,xz,4.0781250000000005e-05,3.359375000000018e-06,2516639.226322964,1.609846113591575e-62,-2.579265880403541e-81
misaligned,xz,4.0781250000000005e-05,4.1406250000000185e-06,2523071.857357376,4.4688639683977675e-61,-7.159931604713893e-80
misaligned,xz,4.0781250000000005e-05,4.921875000000018e-06,2528631.519202176,1.210869262238349e-59,-1.9400324186006107e-78
misaligned,xz,4.0781250000000005e-05,5.703125000000018e-06,2533345.511316756,3.20428544799362e-58,-5.133847095153612e-77
misaligned,xz,4.0781250000000005e-05,6.484375000000019e-06,2537244.544895746,8.288452295892423e-57,-1.3279605732950156e-75
misaligned,xz,4.0781250000000005e-05,7.265625000000019e-06,2540362.650465248,2.0982750580345368e-55,-3.3618177929633794e-74
misaligned,xz,4.0781250000000005e-05,8.04687500000002e-06,2542736.4876372414,5.2076124355355737e-54,-8.343541498824731e-73
misaligned,xz,4.0781250000000005e-05,8.82812500000002e-06,2544404.0560338804,1.269923608100316e-52,-2.0346485411945196e-71
misaligned,xz,4.0781250000000005e-05,9.609375000000018e-06,2545386.7295027133,3.0521395657952466e-51,-4.8900830046606894e-70
misaligned,xz,4.171875e-05,-6.4609375e-05,1066722.489575663,1.5515716564864915e-175,-2.4858929263001225e-194
misaligned,xz,4.171875e-05,-6.382812499999999e-05,1067495.5569600142,2.1448284716476934e-174,-3.436395554542167e-193
misaligned,xz,4.171875e-05,-6.304687499999999e-05,1069038.1661707573,6.24461768390783e-173,-1.0004984971092548e-191
misaligned,xz,4.171875e-05,-6.2265625e-05,1071343.5246737613,7.659418759190594e-172,-1.2271747436027236e-190
misaligned,xz,4.171875e-05,-6.148437499999999e-05,1074401.3888601097,2.097364102467691e-170,-3.36034932096048e-189
misaligned,xz,4.171875e-05,-6.070312499999999e-05,1078198.818727326,2.8860260820246716e-169,-4.6239255994159266e-188
misaligned,xz,4.171875e-05,-5.992187499999999e-05,1082719.7987441851,8.194782396341709e-168,-1.3129494737761936e-186
misaligned,xz,4.171875e-05,-5.9140624999999996e-05,1087946.4292381234,1.2188907070017874e-166,-1.9528790804350204e-185
misaligned,xz,4.171875e-05,-5.8359374999999994e-05,1093858.334623281,3.4067089055727195e-165,-5.458151859785397e-184
misaligned,xz,4.171875e-05,-5.757812499999999e-05,1100434.2041955837,5.058827077686334e-164,-8.105138178581374e-183
misaligned,xz,4.171875e-05,-5.679687499999999e-05,1107650.9706065399,1.3947089009044078e-162,-2.2345710232336555e-181
misaligned,xz,4.171875e-05,-5.6015624999999994e-05,1115485.5992816756,2.072450451343158e-161,-3.3204331869568106e-180
misaligned,xz,4.171875e-05,-5.523437499999999e-05,1123914.0281975195,5.6658098079618936e-160,-9.077632211203458e-179
misaligned,xz,4.171875e-05,-5.445312499999999e-05,1132913.1065949341,8.402920828582063e-159,-1.346296951476766e-177
misaligned,xz,4.171875e-05,-5.367187499999999e-05,1142459.3010916836,2.264510584402424e-157,-3.628147601360232e-176
misaligned,xz,4.171875e-05,-5.289062499999999e-05,1152530.6980091599,3.348489873665206e-156,-5.364874677715782e-175
misaligned,xz,4.171875e-05,-5.210937499999999e-05,1163105.4970137957,8.889479791212178e-155,-1.4242523388821015e-173
misaligned,xz,4.171875e-05,-5.132812499999999e-05,1174164.0123274773,1.3099619274118337e-153,-2.09879142184029e-172
misaligned,xz,4.171875e-05,-5.054687499999999e-05,1185686.98937903,3.42376787713367e-152,-5.485483789636928e-171
misaligned,xz,4.171875e-05,-4.976562499999999e-05,1197657.5630253865,5.02577391939245e-151,-8.052182074897677e-170
misaligned,xz,4.171875e-05,-4.898437499999999e-05,1210059.4419353644,1.2924811532813104e-149,-2.070784356485132e-168
misaligned,xz,4.171875e-05,-4.820312499999999e-05,1222878.8023021473,1.889102568348565e-148,-3.026677944293381e-167
misaligned,xz,4.171875e-05,-4.7421874999999985e-05,1236102.3874416891,4.777830397529263e-147,-7.654933516505717e-166
misaligned,xz,4.171875e-05,-4.664062499999999e-05,1249719.3307686057,6.950593524468663e-146,-1.113608672450139e-164
misaligned,xz,4.171875e-05,-4.585937499999999e-05,1263719.2147966097,1.7280200540018293e-144,-2.7685955343103965e-163
misaligned,xz,4.171875e-05,-4.5078124999999986e-05,1278093.826730225,2.501132713534081e-143,-4.007259742989899e-162
misaligned,xz,4.171875e-05,-4.4296874999999984e-05,1292835.2134559355,6.109855085111811e-142,-9.7890758093903e-161
misaligned,xz,4.171875e-05,-4.351562499999999e-05,1307937.3776996357,8.79554403916399e-141,-1.4092028498866823e-159
misaligned,xz,4.171875e-05,-4.273437499999999e-05,1323394.3559633316,2.1103537998475815e-139,-3.3811629691057048e-158
misaligned,xz,4.171875e-05,-4.1953124999999985e-05,1339201.864179335,3.020558353910879e-138,-4.839473196953879e-157
misaligned,xz,4.171875e-05,-4.117187499999998e-05,1355355.41594482,7.115817442263288e-137,-1.140080944446705e-155
misaligned,xz,4.171875e-05,-4.039062499999999e-05,1371851.9253671677,1.0123258190466869e-135,-1.6219267273024252e-154
misaligned,xz,4.171875e-05,-3.960937499999999e-05,1388687.874833393,2.340781153481407e-134,-3.7503496760853676e-153
misaligned,xz,4.171875e-05,-3.882812499999999e-05,1405860.8803746777,3.308959799357276e-133,-5.301545235502483e-152
misaligned,xz,4.171875e-05,-3.804687499999999e-05,1423367.912333202,7.507673277730681e-132,-1.2028635956946991e-150
misaligned,xz,4.171875e-05,-3.7265624999999986e-05,1441206.8257667697,1.0542596501476133e-130,-1.6891127271619782e-149
misaligned,xz,4.171875e-05,-3.648437499999999e-05,1459374.6339166802,2.3464678148491605e-129,-3.759461920037704e-148
misaligned,xz,4.171875e-05,-3.570312499999999e-05,1477869.0032765341,3.2722739210550086e-128,-5.242769625212242e-147
misaligned,xz,4.171875e-05,-3.4921874999999987e-05,1496686.5785255264,7.142649053347014e-127,-1.1443805760048207e-145
misaligned,xz,4.171875e-05,-3.414062499999999e-05,1515824.439028838,9.889448376946059e-126,-1.5844672635011892e-144
misaligned,xz,4.171875e-05,-3.335937499999999e-05,1535278.4745119717,2.1165206886851934e-124,-3.3910466642284376e-143
misaligned,xz,4.171875e-05,-3.257812499999999e-05,1555044.7969661602,2.908708095566249e-123,-4.660273737358567e-142
misaligned,xz,4.171875e-05,-3.1796874999999985e-05,1575118.168404072,6.10235535495299e-122,-9.777072366346111e-141
misaligned,xz,4.171875e-05,-3.101562499999998e-05,1595493.3594055483,8.32203104202125e-121,-1.3333393871987557e-139
misaligned,xz,4.171875e-05,-3.0234374999999988e-05,1616163.6334710368,1.7111472080295495e-119,-2.741566601117443e-138
misaligned,xz,4.171875e-05,-2.9453124999999986e-05,1637122.040777492,2.3150654408951904e-118,-3.709152954585079e-137
misaligned,xz,4.171875e-05,-2.8671874999999987e-05,1658359.967674042,4.664481482826975e-117,-7.47334268648927e-136
misaligned,xz,4.171875e-05,-2.7890624999999985e-05,1679868.3516881187,6.259136351067303e-116,-1.002826912858343e-134
misaligned,xz,4.171875e-05,-2.7109374999999986e-05,1701636.309412844,1.23556396766704e-114,-1.9795973212926318e-133
misaligned,xz,4.171875e-05,-2.6328124999999988e-05,1723652.2565263791,1.6440011651663966e-113,-2.633987981192684e-132
misaligned,xz,4.171875e-05,-2.5546874999999986e-05,1745902.6325787432,3.179066362059959e-112,-5.093441442753417e-131
misaligned,xz,4.171875e-05,-2.4765624999999987e-05,1768372.907931353,4.1932721223652486e-111,-6.7183838887997154e-130
misaligned,xz,4.171875e-05,-2.3984374999999985e-05,1791046.4296499002,7.942193528402996e-110,-1.2724838837542272e-128
misaligned,xz,4.171875e-05,-2.3203124999999986e-05,1813905.2960410223,1.0382472100616624e-108,-1.6634610730769828e-127
misaligned,xz,4.171875e-05,-2.2421874999999988e-05,1836929.3538344232,1.9258786718459068e-107,-3.085608689723709e-126
misaligned,xz,4.171875e-05,-2.1640624999999986e-05,1860096.9205961959,2.4945149059603384e-106,-3.996667981281874e-125
misaligned,xz,4.171875e-05,-2.0859374999999987e-05,1883383.9693605434,4.531204480531221e-105,-7.259817160844724e-124
misaligned,xz,4.171875e-05,-2.0078124999999988e-05,1906764.679792863,5.813770056918773e-104,-9.31472231182416e-123
misaligned,xz,4.171875e-05,-1.9296874999999986e-05,1930210.851931784,1.03407306519151e-102,-1.6567742612147678e-121
misaligned,xz,4.171875e-05,-1.8515624999999988e-05,1953692.2685975065,1.3139293507013575e-101,-2.1051554094663685e-120
misaligned,xz,4.171875e-05,-1.773437499999999e-05,1977176.3841802597,2.288263223915264e-100,-3.6662170802118735e-119
misaligned,xz,4.171875e-05,-1.6953124999999987e-05,2000628.483274877,2.8786820238662206e-99,-4.612176529760087e-118
misaligned,xz,4.171875e-05,-1.6171874999999988e-05,2024011.6924329149,4.90852139229954e-98,-7.86435221050558e-117
misaligned,xz,4.171875e-05,-1.5390624999999986e-05,2047286.9229198622,6.11219683751266e-97,-9.792861733290933e-116
misaligned,xz,4.171875e-05,-1.4609374999999986e-05,2070413.2516753022,1.0204476200093877e-95,-1.6349446066309287e-114
misaligned,xz,4.171875e-05,-1.3828124999999985e-05,2093347.6387330657,1.2579642777144472e-94,-2.0154900115032972e-113
misaligned,xz,4.171875e-05,-1.3046874999999985e-05,2116045.716822291,2.058501242290073e-93,-3.2980975872626375e-112
misaligned,xz,4.171875e-05,-1.2265624999999985e-05,2138461.275517983,2.521046901574365e-92,-4.039180861240651e-111
misaligned,xz,4.171875e-05,-1.1484374999999984e-05,2160547.4857066907,4.0775855045153564e-91,-6.533042253969231e-110
misaligned,xz,4.171875e-05,-1.0703124999999984e-05,2182256.1422518976,5.117728529001779e-90,-8.1995425696650495e-109
misaligned,xz,4.171875e-05,-9.921874999999985e-06,2203539.3294530883,8.696777015976707e-89,-1.3933836458411423e-107
misaligned,xz,4.171875e-05,-9.140624999999983e-06,2224348.411803975,1.339369639557903e-87,-2.1459162767897034e-106
misaligned,xz,4.171875e-05,-8.359374999999985e-06,2244636.120492377,3.15794349469265e-86,-5.059605233427544e-105
misaligned,xz,4.171875e-05,-7.578124999999984e-06,2264355.2786106104,8.796909608586848e-85,-1.409426254110706e-103
misaligned,xz,4.171875e-05,-6.796874999999984e-06,2283461.2594006513,3.0980642488796874e-83,-4.963666925047389e-102
misaligned,xz,4.171875e-05,-6.015624999999984e-06,2301910.430136692,1.1413836250729276e-81,-1.8287057898415334e-100
misaligned,xz,4.171875e-05,-5.234374999999983e-06,2319662.904680838,4.289759667769414e-80,-6.8729812597035075e-99
misaligned,xz,4.171875e-05,-4.453124999999983e-06,2336680.6920864456,1.5849280929108872e-78,-2.5393452757407707e-97
misaligned,xz,4.171875e-05,-3.6718749999999834e-06,2352930.644425355,5.734198989136055e-77,-9.187237544862724e-96
misaligned,xz,4.171875e-05,-2.890624999999983e-06,2368382.3046080773,2.0261197480759724e-75,-3.2462150489791826e-94
