case,plane,s_m,z_m,Eabs_Vpm,ne_m3,rho_Cpm3
aligned,yz,-1.359375e-05,7.445312500000003e-05,6569861.872635817,82128014.75613096,-1.247606107688043e-11
aligned,yz,-1.359375e-05,7.523437500000002e-05,6579903.696425968,27360292.795150556,-4.1875642786258614e-12
aligned,yz,-1.359375e-05,7.601562500000003e-05,6572466.674776876,8595660.329144161,-1.3243052454879779e-12
aligned,yz,-1.359375e-05,7.679687500000003e-05,6549871.832211717,2551276.0190638737,-3.9535810636561087e-13
aligned,yz,-1.359375e-05,7.757812500000002e-05,6514684.327014202,716724.171407389,-1.1163440665251439e-13
aligned,yz,-1.359375e-05,7.835937500000003e-05,6469459.578460241,190892.10347896913,-2.986467061130777e-14
aligned,yz,-1.359375e-05,7.914062500000003e-05,6416563.530860753,48276.63810829207,-7.581514124177141e-15
aligned,yz,-1.359375e-05,7.992187500000004e-05,6358070.854983608,11623.242579441763,-1.8311898779797033e-15
aligned,yz,-1.359375e-05,8.070312500000003e-05,6295726.669824602,2694.554211013814,-4.25681313113668e-16
aligned,yz,-1.359375e-05,8.148437500000003e-05,6230951.59279461,603.5671689665867,-9.557364064338006e-17
aligned,yz,-1.359375e-05,8.226562500000004e-05,6164871.681443454,130.3284479055976,-2.067706077095508e-17
aligned,yz,-1.359375e-05,8.304687500000003e-05,6098359.518994728,27.07478726431136,-4.302193220463222e-18
aligned,yz,-1.359375e-05,8.382812500000003e-05,6032077.561262971,5.402971782170152,-8.595979038999931e-19
aligned,yz,-1.359375e-05,8.460937500000004e-05,5966518.742273947,1.0346113150377982,-1.6476552893755258e-19
aligned,yz,-1.359375e-05,8.539062500000003e-05,5902042.004736602,0.18998678967086519,-3.0279724469797785e-20
aligned,yz,-1.359375e-05,8.617187500000004e-05,5838902.061874876,0.03344660452769373,-5.334004301130557e-21
aligned,yz,-1.359375e-05,8.695312500000003e-05,5777273.59792705,0.005644975174724592,-9.00711925951856e-22
aligned,yz,-1.359375e-05,8.773437500000003e-05,5717270.538115591,0.0009135589625433478,-1.4582942390301502e-22
aligned,yz,-1.359375e-05,8.851562500000004e-05,5658961.160789657,0.00014181312641309626,-2.2645453658751334e-23
aligned,yz,-1.359375e-05,8.929687500000003e-05,5602379.815299874,2.1124218589478003e-05,-3.3742651606591346e-24
aligned,yz,-1.359375e-05,9.007812500000003e-05,5547535.929272795,3.0208752857268557e-06,-4.826674377849727e-25
aligned,yz,-1.359375e-05,9.085937500000004e-05,5494420.884138644,4.1494616579129427e-07,-6.631467918962004e-26
aligned,yz,-1.359375e-05,9.164062500000003e-05,5443013.232133129,5.47757065791114e-08,-8.755826096698975e-27
aligned,yz,-1.359375e-05,9.242187500000004e-05,5393282.632718924,6.952810172285002e-09,-1.111606495719056e-27
aligned,yz,-1.359375e-05,9.320312500000004e-05,5345192.805479722,8.490873055493252e-10,-1.3577389994377773e-28
aligned,yz,-1.359375e-05,9.398437500000003e-05,5298703.730329061,9.981836301274527e-11,-1.5963952090987028e-29
aligned,yz,-1.359375e-05,9.476562500000004e-05,5253773.272952143,1.1302713524358319e-11,-1.8078914109723305e-30
aligned,yz,-1.359375e-05,9.554687500000004e-05,5210358.371747491,1.2333824507980006e-12,-1.9730650981529544e-31
aligned,yz,-1.359375e-05,9.632812500000003e-05,5168415.890077879,1.297703877418983e-13,-2.0761956142486883e-32
aligned,yz,-1.359375e-05,9.710937500000004e-05,5127903.212493914,1.3172131086737589e-14,-2.1076244768389752e-33
aligned,yz,-1.359375e-05,9.789062500000004e-05,5088778.644152103,1.2905806043409456e-15,-2.0652034305558766e-34
aligned,yz,-1.359375e-05,9.867187500000005e-05,5051001.657592552,1.2212768374867323e-16,-1.954468800309476e-35
aligned,yz,-1.359375e-05,9.945312500000004e-05,5014533.019310858,1.1168485554687399e-17,-1.787485767582274e-36
aligned,yz,-1.359375e-05,0.00010023437500000004,4979334.819309691,9.87572469454789e-19,-1.5806949203245592e-37
aligned,yz,-1.359375e-05,0.00010101562500000004,4945370.419380002,8.448489459703251e-20,-1.3523412555295447e-38
aligned,yz,-1.359375e-05,0.00010179687500000004,4912604.329692228,6.996437570208498e-21,-1.1199792833471396e-39
aligned,yz,-1.359375e-05,0.00010257812500000004,4881002.01794302,5.610764950373311e-22,-8.982122414187413e-41
aligned,yz,-1.359375e-05,0.00010335937500000004,4850529.650413155,4.3568880312318595e-23,-6.975181453641836e-42
aligned,yz,-1.359375e-05,0.00010414062500000004,4821153.759517686,3.2766401525976406e-24,-5.246000174717777e-43
aligned,yz,-1.359375e-05,0.00010492187500000005,4792840.827444974,2.388528108459779e-25,-3.824271004857878e-44
aligned,yz,-1.359375e-05,0.00010570312500000004,4765556.769963023,1.688717373182396e-26,-2.7039119568837435e-45
aligned,yz,-1.359375e-05,0.00010648437500000004,4739266.298066398,1.1586910871262079e-27,-1.8553213362882107e-46
aligned,yz,-1.359375e-05,0.00010726562500000005,4713932.127467865,7.719893727257508e-29,-1.2361679071631334e-47
aligned,yz,-1.359375e-05,0.00010804687500000004,4689513.996555967,4.997090448267521e-30,-8.00196968410693e-49
aligned,yz,-1.359375e-05,0.00010882812500000004,4665967.441866238,3.1441719889036406e-31,-5.034988838943677e-50
aligned,yz,-1.359375e-05,0.00010960937500000005,4643242.265811172,1.923999223691702e-32,-3.081120753976031e-51
aligned,yz,-1.359375e-05,0.00011039062500000004,4621280.613862924,1.1456041712131392e-33,-1.8346329489392517e-52
aligned,yz,-1.359375e-05,0.00011117187500000005,4600014.557166286,6.640586024277055e-35,-1.0634841491839348e-53
aligned,yz,-1.359375e-05,0.00011195312500000005,4579363.051576344,3.749077952576316e-36,-6.0042451587952985e-55
aligned,yz,-1.359375e-05,0.00011273437500000004,4559228.115943476,2.0624634718320935e-37,-3.30315484895109e-56
aligned,yz,-1.359375e-05,0.00011351562500000005,4539490.0430459585,1.1060592482627258e-38,-1.7714513834042076e-57
aligned,yz,-1.359375e-05,0.00011429687500000005,4520001.430286624,5.7845692841042695e-40,-9.264661850727363e-59
aligned,yz,-1.359375e-05,0.00011507812500000004,4500579.802776378,2.9512838711137995e-41,-4.7269043374616607e-60
aligned,yz,-1.359375e-05,0.00011585937500000005,4480998.614415462,1.4693418362112663e-42,-2.3533992138609173e-61
aligned,yz,-1.359375e-05,0.00011664062500000005,4460976.479800193,7.140396343916494e-44,-1.1436726042230942e-62
aligned,yz,-1.359375e-05,0.00011742187500000005,4440164.65434403,3.387850429874578e-45,-5.426378006548128e-64
aligned,yz,-1.359375e-05,0.00011820312500000005,4418133.1072631655,1.5697666240132193e-46,-2.514358335765118e-65
aligned,yz,-1.359375e-05,0.00011898437500000004,4394356.113480717,7.104152875648569e-48,-1.1379169521838555e-66
aligned,yz,-1.359375e-05,0.00011976562500000005,4368199.239061348,3.139714724087264e-49,-5.029150502584385e-68
aligned,yz,-1.359375e-05,0.00012054687500000005,4338911.019063788,1.355202155786702e-50,-2.1707748115963896e-69
aligned,yz,-1.359375e-05,0.00012132812500000004,4305624.56028959,5.712842415950522e-52,-9.151016096709032e-71
aligned,yz,-1.359375e-05,0.00012210937500000004,4267376.556593234,2.3517254378850205e-53,-3.767127116653061e-72
aligned,yz,-1.359375e-05,0.00012289062500000006,4223153.127287704,9.451601794561107e-55,-1.51403497543689e-73
aligned,yz,-1.359375e-05,0.00012367187500000006,4171972.0614137854,3.7072888272516203e-56,-5.938735792234349e-75
aligned,yz,-1.359375e-05,0.00012445312500000005,4113007.180191678,1.4185215947717886e-57,-2.27237944287631e-76
aligned,yz,-1.359375e-05,0.00012523437500000005,4045750.1397619518,5.291640595218619e-59,-8.477010318805765e-78
aligned,yz,-1.359375e-05,0.00012601562500000004,3970187.7989638923,1.9230789584656413e-60,-3.080753700809737e-79
aligned,yz,-1.359375e-05,0.00012679687500000006,3886955.192591585,6.8029402095005516e-62,-1.089842755982991e-80
aligned,yz,-1.359375e-05,0.00012757812500000006,3797418.840667052,2.3406096776086456e-63,-3.7497571720576224e-82
aligned,yz,-1.359375e-05,0.00012835937500000006,3703663.580867675,7.826697546375359e-65,-1.2538890246836391e-83
aligned,yz,-1.359375e-05,0.00012914062500000005,3608386.472489088,2.542227843397755e-66,-4.0728663667066774e-85
aligned,yz,-1.359375e-05,0.00012992187500000005,3514724.1993859247,8.019257495782583e-68,-1.2847657362469767e-86
aligned,yz,-1.359375e-05,0.00013070312500000004,3426047.226487958,2.456997217130984e-69,-3.9363883201569945e-88
aligned,yz,-1.359375e-05,0.00013148437500000004,3345747.5085519687,7.316404691966391e-71,-1.1721787388378393e-89
aligned,yz,-1.359375e-05,0.00013226562500000003,3277035.196723459,2.1198888149001415e-72,-3.3963421452688994e-91
aligned,yz,-1.359375e-05,0.00013304687500000003,3222751.044270008,5.986684253782818e-74,-9.591496042956667e-93
aligned,yz,-1.359375e-05,0.00013382812500000005,3185198.5035186997,1.6515050887301278e-75,-2.645946280465627e-94
aligned,yz,-1.359375e-05,0.00013460937500000004,3166002.0125013716,4.5829556523805655e-77,-7.342557906186157e-96
aligned,yz,-1.265625e-05,-6.4609375e-05,3289350.3665071223,2.258146286750769e-176,-3.617901484211733e-195
aligned,yz,-1.265625e-05,-6.382812499999999e-05,3314618.3489917433,1.155728598555236e-174,-1.8516552784491709e-193
aligned,yz,-1.265625e-05,-6.304687499999999e-05,3363989.3465604107,5.7205380834993896e-173,-9.165167838102257e-192
aligned,yz,-1.265625e-05,-6.2265625e-05,3435216.3468942507,2.6930771302134953e-171,-4.3147061069736397e-190
aligned,yz,-1.265625e-05,-6.148437499999999e-05,3525119.8170993966,1.2086674931223326e-169,-1.9364565094560746e-188
aligned,yz,-1.265625e-05,-6.070312499999999e-05,3629781.276272077,5.18846631683907e-168,-8.312620611590259e-187
aligned,yz,-1.265625e-05,-5.992187499999999e-05,3744764.8279664973,2.1433870068419954e-166,-3.433972014993659e-185
aligned,yz,-1.265625e-05,-5.9140624999999996e-05,3865363.5881649717,8.591976580002095e-165,-1.3765302192701632e-183
aligned,yz,-1.265625e-05,-5.8359374999999994e-05,3986877.1567248623,3.762289174014194e-163,-6.027569618882659e-182
aligned,yz,-1.265625e-05,-5.757812499999999e-05,4104922.6936790193,2.178077893518901e-161,-3.4894750457315304e-180
aligned,yz,-1.265625e-05,-5.679687499999999e-05,4215762.296214292,1.2315234622301523e-159,-1.972991034451313e-178
aligned,yz,-1.265625e-05,-5.6015624999999994e-05,4316598.723996004,6.813280392119331e-158,-1.0915266758073822e-176
aligned,yz,-1.265625e-05,-5.523437499999999e-05,4405766.965814502,3.696013469885491e-156,-5.92116850577371e-175
aligned,yz,-1.265625e-05,-5.445312499999999e-05,4482754.436764652,1.9698397057427473e-154,-3.1557368793938903e-173
aligned,yz,-1.265625e-05,-5.367187499999999e-05,4548031.561433675,1.0334624787684953e-152,-1.655621085363988e-171
aligned,yz,-1.265625e-05,-5.289062499999999e-05,4602752.704572754,5.342501881553801e-151,-8.558695930259515e-170
aligned,yz,-1.265625e-05,-5.210937499999999e-05,4648434.679604303,2.7231280252583245e-149,-4.36242503331878e-168
aligned,yz,-1.265625e-05,-5.132812499999999e-05,4686693.298508868,1.3691223647242762e-147,-2.1933072594335587e-166
aligned,yz,-1.265625e-05,-5.054687499999999e-05,4719067.500297567,6.794178072423673e-146,-1.0884078568467922e-164
aligned,yz,-1.265625e-05,-4.976562499999999e-05,4746924.283299077,3.3289335588406826e-144,-5.33282812315256e-163
aligned,yz,-1.265625e-05,-4.898437499999999e-05,4771422.795867081,1.6105333321185784e-142,-2.5800018726773717e-161
aligned,yz,-1.265625e-05,-4.820312499999999e-05,4793515.099399364,7.693057457604964e-141,-1.2323872854060417e-159
aligned,yz,-1.265625e-05,-4.7421874999999985e-05,4813966.123989797,3.62784182530538e-139,-5.811584408560854e-158
aligned,yz,-1.265625e-05,-4.664062499999999e-05,4833381.277697481,1.688877543270089e-137,-2.705467665814613e-156
aligned,yz,-1.265625e-05,-4.585937499999999e-05,4852235.014989866,7.759356476067216e-136,-1.2429905972972157e-154
aligned,yz,-1.265625e-05,-4.5078124999999986e-05,4870896.993017114,3.51700585386415e-134,-5.633951924862337e-153
aligned,yz,-1.265625e-05,-4.4296874999999984e-05,4889654.473310928,1.572321884107518e-132,-2.5187169576153542e-151
aligned,yz,-1.265625e-05,-4.351562499999999e-05,4908730.743376138,6.932839016001048e-131,-1.1105722778210296e-149
aligned,yz,-1.265625e-05,-4.273437499999999e-05,4928299.875340837,3.01481984734126e-129,-4.8294180529323805e-148
aligned,yz,-1.265625e-05,-4.1953124999999985e-05,4948498.350479289,1.2927796126666216e-127,-2.070882916591919e-146
aligned,yz,-1.265625e-05,-4.117187499999998e-05,4969434.1152425865,5.4651117617272374e-126,-8.754424214708338e-145
aligned,yz,-1.265625e-05,-4.039062499999999e-05,4991193.5890511,2.277001608726576e-124,-3.6474489749817916e-143
aligned,yz,-1.265625e-05,-3.960937499999999e-05,5013847.067682322,9.347451358492798e-123,-1.497325765183077e-141
aligned,yz,-1.265625e-05,-3.882812499999999e-05,5037452.884745313,3.77978469164857e-121,-6.054624001917939e-140
aligned,yz,-1.265625e-05,-3.804687499999999e-05,5062060.619369575,1.5050831314901938e-119,-2.4108903357694874e-138
aligned,yz,-1.265625e-05,-3.7265624999999986e-05,5087713.575154481,5.899913387470919e-118,-9.450597461490302e-137
aligned,yz,-1.265625e-05,-3.648437499999999e-05,5114450.70416067,2.2760861548908065e-116,-3.6458498845760796e-135
aligned,yz,-1.265625e-05,-3.570312499999999e-05,5142308.109145639,8.638797011013116e-115,-1.3837562309803712e-133
aligned,yz,-1.265625e-05,-3.4921874999999987e-05,5171320.225649023,3.224793145506894e-113,-5.165402660703387e-132
aligned,yz,-1.265625e-05,-3.414062499999999e-05,5201520.761171281,1.1835765131257012e-111,-1.8958082253418383e-130
aligned,yz,-1.265625e-05,-3.335937499999999e-05,5232943.44999543,4.2696944465011354e-110,-6.83896425125244e-129
aligned,yz,-1.265625e-05,-3.257812499999999e-05,5265622.66785902,1.5134301160330773e-108,-2.4241031178787207e-127
aligned,yz,-1.265625e-05,-3.1796874999999985e-05,5299593.939625943,5.269286369644249e-107,-8.439862802510249e-126
aligned,yz,-1.265625e-05,-3.101562499999998e-05,5334894.364483228,1.8014597839128393e-105,-2.8853777732461414e-124
aligned,yz,-1.265625e-05,-3.0234374999999988e-05,5371562.976319287,6.04564369937268e-104,-9.683108979969642e-123
aligned,yz,-1.265625e-05,-2.9453124999999986e-05,5409641.051279452,1.9910033300483963e-102,-3.188878874787762e-121
aligned,yz,-1.265625e-05,-2.8671874999999987e-05,5449172.3695874885,6.432594101957125e-101,-1.0302568798687385e-119
aligned,yz,-1.265625e-05,-2.7890624999999985e-05,5490203.434166664,2.0383035963261447e-99,-3.2645334279637167e-118
aligned,yz,-1.265625e-05,-2.7109374999999986e-05,5532783.644016143,6.333141026228129e-98,-1.0142938114002837e-116
aligned,yz,-1.265625e-05,-2.6328124999999988e-05,5576965.415307441,1.929109664145792e-96,-3.089536624849814e-115
aligned,yz,-1.265625e-05,-2.5546874999999986e-05,5622804.237331903,5.760106646161542e-95,-9.224825689020904e-114
aligned,yz,-1.265625e-05,-2.4765624999999987e-05,5670358.643233996,1.685878507539254e-93,-2.6998800470328125e-112
aligned,yz,-1.265625e-05,-2.3984374999999985e-05,5719690.06625789,4.8370345164187057e-92,-7.746173174603294e-111
aligned,yz,-1.265625e-05,-2.3203124999999986e-05,5770862.540171818,1.3607765436910562e-90,-2.1791335486333964e-109
aligned,yz,-1.265625e-05,-2.2421874999999988e-05,5823942.186502708,3.755117653783433e-89,-6.013242365197146e-108
aligned,yz,-1.265625e-05,-2.1640624999999986e-05,5878996.409727823,1.0170835322830937e-87,-1.628654333861409e-106
aligned,yz,-1.265625e-05,-2.0859374999999987e-05,5936092.692654441,2.7062007559489804e-86,-4.333295950948259e-105
aligned,yz,-1.265625e-05,-2.0078124999999988e-05,5995296.845251296,7.081478087665122e-85,-1.1338799792851715e-103
aligned,yz,-1.265625e-05,-1.9296874999999986e-05,6056670.507744096,1.8249663481682426e-83,-2.9220088450131924e-102
aligned,yz,-1.265625e-05,-1.8515624999999988e-05,6120267.638446642,4.639386549611371e-82,-7.427954835265536e-101
aligned,yz,-1.265625e-05,-1.773437499999999e-05,6186129.623102855,1.16550393437599e-80,-1.8659623762264436e-99
aligned,yz,-1.265625e-05,-1.6953124999999987e-05,6254278.519058982,2.898626146984047e-79,-4.640449903923064e-98
aligned,yz,-1.265625e-05,-1.6171874999999988e-05,6324707.7876297785,7.148222425479725e-78,-1.144307903917686e-96
aligned,yz,-1.265625e-05,-1.5390624999999986e-05,6397369.666106392,1.7501210542380905e-76,-2.8014833464845272e-95
aligned,yz,-1.265625e-05,-1.4609374999999986e-05,6472158.08634344,4.256915604088454e-75,-6.813781902085584e-94
aligned,yz,-1.265625e-05,-1.3828124999999985e-05,6548885.7710524555,1.028681908560883e-73,-1.646439012619937e-92
aligned,yz,-1.265625e-05,-1.3046874999999985e-05,6627253.868259052,2.467967900674889e-72,-3.949785960773122e-91
aligned,yz,-1.265625e-05,-1.2265624999999985e-05,6706812.303520735,5.871444380113085e-71,-9.396080169106778e-90
aligned,yz,-1.265625e-05,-1.1484374999999984e-05,6786909.108736045,1.3829926878196937e-69,-2.213031856195271e-88
aligned,yz,-1.265625e-05,-1.0703124999999984e-05,6866627.636143386,3.2198435988470355e-68,-5.15189577296713e-87
aligned,yz,-1.265625e-05,-9.921874999999985e-06,6944712.302606222,7.397779342567461e-67,-1.1835781908967131e-85
aligned,yz,-1.265625e-05,-9.140624999999983e-06,7019487.098737832,1.6751168862537732e-65,-2.6798052843414976e-84
aligned,yz,-1.265625e-05,-8.359374999999985e-06,7088777.485053664,3.7346648957378364e-64,-5.974096782123631e-83
aligned,yz,-1.265625e-05,-7.578124999999984e-06,7149856.211564029,8.193839826795424e-63,-1.3106041138869045e-81
aligned,yz,-1.265625e-05,-6.796874999999984e-06,7199446.469107822,1.7688858040954127e-61,-2.829108185098885e-80
aligned,yz,-1.265625e-05,-6.015624999999984e-06,7233827.615535351,3.758364005304224e-60,-6.010605222369197e-79
aligned,yz,-1.265625e-05,-5.234374999999983e-06,7249089.310798368,7.8637058665553305e-59,-1.2575404748097474e-77
aligned,yz,-1.265625e-05,-4.453124999999983e-06,7241552.477648709,1.6215217378529726e-57,-2.59298782986801e-76
aligned,yz,-1.265625e-05,-3.6718749999999834e-06,7208306.957534958,3.298263133381246e-56,-5.27418445175538e-75
aligned,yz,-1.265625e-05,-2.890624999999983e-06,7147725.321008624,6.622171403381851e-55,-1.0589439040621002e-73
aligned,yz,-1.265625e-05,-2.1093749999999827e-06,7059775.858964638,1.3094191499321874e-53,-2.093939678311128e-72
aligned,yz,-1.265625e-05,-1.3281249999999827e-06,6946037.8299341835,2.5533817708858526e-52,-4.083425689881378e-71
aligned,yz,-1.265625e-05,-5.468749999999824e-07,6809444.060646577,4.9182320633377973e-51,-7.865939836121114e-70
aligned,yz,-1.265625e-05,2.3437500000001756e-07,6653857.627995403,9.364838830778063e-50,-1.4978977391867218e-68
aligned,yz,-1.265625e-05,1.015625000000018e-06,6483606.453226937,1.7634094850328298e-48,-2.8208555437458372e-67
aligned,yz,-1.265625e-05,1.7968750000000183e-06,6303069.984856259,3.283778754757069e-47,-5.253526192043901e-66
aligned,yz,-1.265625e-05,2.5781250000000178e-06,6116367.016785759,6.045519725086328e-46,-9.673009741353811e-65
aligned,yz,-1.265625e-05,3.359375000000018e-06,5927155.312945582,1.0997506912839781e-44,-1.7598400235590309e-63
aligned,yz,-1.265625e-05,4.1406250000000185e-06,5738530.072528416,1.975298949497789e-43,-3.1612686919403194e-62
aligned,yz,-1.265625e-05,4.921875000000018e-06,5552998.115153398,3.499964905738799e-42,-5.6019548081834174e-61
aligned,yz,-1.265625e-05,5.703125000000018e-06,5372503.464677476,6.111621053926644e-41,-9.783104380492588e-60
aligned,yz,-1.265625e-05,6.484375000000019e-06,5198483.414167751,1.0506332099017757e-39,-1.681947282117368e-58
aligned,yz,-1.265625e-05,7.265625000000019e-06,5031939.156783527,1.77611010423262e-38,-2.8436004745664376e-57
aligned,yz,-1.265625e-05,8.04687500000002e-06,4873509.989116501,2.949290239454993e-37,-4.722264979930805e-56
aligned,yz,-1.265625e-05,8.82812500000002e-06,4723544.192526828,4.8241571770500987e-36,-7.724791138087979e-55
aligned,yz,-1.265625e-05,9.609375000000018e-06,4582162.779382696,7.790362257198446e-35,-1.2475318314377057e-53
aligned,yz,-1.265625e-05,1.0390625000000019e-05,4449314.430630166,1.2422600392453459e-33,-1.9894441460048646e-52
aligned,yz,-1.265625e-05,1.1171875000000019e-05,4324821.328603815,1.9537010981478093e-32,-3.128956457048861e-51
aligned,yz,-1.265625e-05,1.195312500000002e-05,4208416.4005376715,3.0263866390171547e-31,-4.847135970249608e-50
aligned,yz,-1.265625e-05,1.273437500000002e-05,4099772.906666144,4.611676006431028e-30,-7.386463071242989e-49
aligned,yz,-1.265625e-05,1.351562500000002e-05,3998527.468639534,6.904265593885672e-29,-1.1058851729657562e-47
aligned,yz,-1.265625e-05,1.429687500000002e-05,3904297.6394853024,1.0142958132914453e-27,-1.6246885047542709e-46
aligned,yz,-1.265625e-05,1.507812500000002e-05,3816695.035042421,1.4604027310421554e-26,-2.339318727079099e-45
aligned,yz,-1.265625e-05,1.585937500000002e-05,3735334.924386232,2.058365872989964e-25,-3.297229696109103e-44
aligned,yz,-1.265625e-05,1.6640625000000023e-05,3659843.0416322798,2.8366404599933286e-24,-4.54401096879306e-43
aligned,yz,-1.265625e-05,1.7421875000000022e-05,3589860.2500891453,3.817826164871e-23,-6.115851135416983e-42
aligned,yz,-1.265625e-05,1.8203125000000024e-05,3525045.5705620004,5.01260914248845e-22,-8.029888418056061e-41
aligned,yz,-1.265625e-05,1.8984375000000023e-05,3465077.9822697914,6.413020651053981e-21,-1.027336361785231e-39
aligned,yz,-1.265625e-05,1.976562500000002e-05,3409657.317972432,7.986126256326661e-20,-1.2793519811677065e-38
aligned,yz,-1.265625e-05,2.0546875000000023e-05,3358504.503537859,9.669764827563182e-19,-1.549077657340893e-37
aligned,yz,-1.265625e-05,2.1328125000000022e-05,3311361.334571858,1.1372102139788615e-17,-1.8218013293076795e-36
aligned,yz,-1.265625e-05,2.2109375000000024e-05,3267989.936886099,1.2976476586256664e-16,-2.0788331403763232e-35
aligned,yz,-1.265625e-05,2.2890625000000023e-05,3228172.0215131026,1.435215259466182e-15,-2.299228078566651e-34
aligned,yz,-1.265625e-05,2.367187500000002e-05,3191708.0168894688,1.5370260329946942e-14,-2.4623394969962604e-33
aligned,yz,-1.265625e-05,2.4453125000000023e-05,3158416.1391494535,1.5922656509561375e-13,-2.550840443211143e-32
aligned,yz,-1.265625e-05,2.5234375000000022e-05,3128131.4448790057,1.5940152293446258e-12,-2.5536439269362643e-31
aligned,yz,-1.265625e-05,2.6015625000000024e-05,3100704.8980892077,1.5406030635301746e-11,-2.468068252583105e-30
aligned,yz,-1.265625e-05,2.6796875000000023e-05,3076002.473692783,1.4361348545659346e-10,-2.300686686747853e-29
aligned,yz,-1.265625e-05,2.757812500000002e-05,3053904.3127101017,1.2900206827862737e-09,-2.0665701335220897e-28
aligned,yz,-1.265625e-05,2.8359375000000024e-05,3034303.9392325473,1.1155575175791222e-08,-1.7870175421043886e-27
aligned,yz,-1.265625e-05,2.9140625000000022e-05,3017107.545394905,9.278633145698656e-08,-1.486247597558834e-26
aligned,yz,-1.265625e-05,2.992187500000002e-05,3002233.3479199144,7.416206595584653e-07,-1.1877857575452428e-25
aligned,yz,-1.265625e-05,3.070312500000002e-05,2989611.0179293435,5.69115900955e-06,-9.11323791507049e-25
aligned,yz,-1.265625e-05,3.148437500000002e-05,2979181.1844676137,4.189502955449847e-05,-6.706544339037993e-24
aligned,yz,-1.265625e-05,3.226562500000002e-05,2970895.0114017073,0.00029559405320660345,-4.729546363363625e-23
aligned,yz,-1.265625e-05,3.304687500000002e-05,2964713.846923452,0.0019972651978103833,-3.193266755618365e-22
aligned,yz,-1.265625e-05,3.3828125000000024e-05,2960608.9446982215,0.012912948797483085,-2.0622531756213077e-21
aligned,yz,-1.265625e-05,3.460937500000002e-05,2958561.2557090325,0.07982059811605186,-1.2727096886639428e-20
aligned,yz,-1.265625e-05,3.539062500000002e-05,2958561.2899800353,0.4713703617881923,-7.498574138361855e-20
aligned,yz,-1.265625e-05,3.6171875000000024e-05,2960609.047589438,2.657403097420632,-4.213922173125939e-19
aligned,yz,-1.265625e-05,3.6953125000000026e-05,2964714.018663579,14.292438401639345,-2.2565625231336224e-18
aligned,yz,-1.265625e-05,3.773437500000002e-05,2970895.252351686,73.28314317358982,-1.150343228720776e-17
aligned,yz,-1.265625e-05,3.851562500000002e-05,2979181.495088663,357.97655810020854,-5.576802116248474e-17
aligned,yz,-1.265625e-05,3.9296875000000025e-05,2989611.3987357374,1664.8404603633348,-2.568480129215087e-16
aligned,yz,-1.265625e-05,4.007812500000003e-05,3002233.799413316,7366.895309514328,-1.1226821976324311e-15
aligned,yz,-1.265625e-05,4.085937500000002e-05,3017108.0679763993,30997.649158776087,-4.6525389269027095e-15
aligned,yz,-1.265625e-05,4.1640625000000025e-05,3034304.5330876857,123953.09388013816,-1.826215400773641e-14
aligned,yz,-1.265625e-05,4.2421875000000027e-05,3053904.9776609396,470801.72254107724,-6.783313027772529e-14
aligned,yz,-1.265625e-05,4.320312500000003e-05,3076003.2090101475,1697693.449571713,-2.382295468165168e-13
aligned,yz,-1.265625e-05,4.3984375000000024e-05,3100705.7022570707,5809536.736948013,-7.905149505452908e-13
aligned,yz,-1.265625e-05,4.4765625000000026e-05,3128132.315302413,18860802.44296703,-2.4773455422369346e-12
aligned,yz,-1.265625e-05,4.554687500000003e-05,3158417.0717982985,58088562.44811639,-7.331845421266639e-12
aligned,yz,-1.265625e-05,4.632812500000003e-05,3191709.0058706086,169780762.86093295,-2.0507736905915334e-11
aligned,yz,-1.265625e-05,4.7109375000000025e-05,3228173.058567362,471434306.4363195,-5.4329366664810064e-11
aligned,yz,-1.265625e-05,4.789062500000003e-05,3267991.010813215,1246394123.3758664,-1.3693882097240022e-10
aligned,yz,-1.265625e-05,4.867187500000003e-05,3311362.43059612,3135818069.53967,-3.2884233073465484e-10
aligned,yz,-1.265625e-05,4.945312500000003e-05,3358505.6026435965,7447728730.858551,-7.446522532833883e-10
aligned,yz,-1.265625e-05,5.023437500000003e-05,3409658.3962616553,16684228372.468788,-1.589651405873923e-09
aligned,yz,-1.265625e-05,5.101562500000003e-05,3465079.0104231415,35249871652.08464,-3.202417929669637e-09
aligned,yz,-1.265625e-05,5.179687500000003e-05,3525046.513520075,70241673978.8746,-6.096999179772862e-09
aligned,yz,-1.265625e-05,5.257812500000003e-05,3589861.0671077976,132012502935.95985,-1.0987460886430965e-08
aligned,yz,-1.265625e-05,5.335937500000003e-05,3659843.6868927437,233997764778.21518,-1.8773118024605185e-08
aligned,yz,-1.265625e-05,5.414062500000003e-05,3735335.34834737,391191330130.95685,-3.0459258876405394e-08
aligned,yz,-1.265625e-05,5.492187500000003e-05,3816695.1866849447,616823603968.7212,-4.700504465865594e-08
aligned,yz,-1.265625e-05,5.5703125000000034e-05,3904297.469502651,917399968816.6042,-6.908408450025696e-08
aligned,yz,-1.265625e-05,5.648437500000003e-05,3998526.93346389,1287161709258.3027,-9.678502612566956e-08
aligned,yz,-1.265625e-05,5.726562500000003e-05,4099771.972996437,1703943439520.2817,-1.2930181963379612e-07
aligned,yz,-1.265625e-05,5.8046875000000034e-05,4208415.049803206,2128693720710.369,-1.6469981839287422e-07
aligned,yz,-1.265625e-05,5.8828125000000036e-05,4324819.560622312,2509991902953.0054,-1.9984471636754142e-07
