step,time_s,dt_s,topology,topology_status,head_position_m,E_peak_V_m,eta_peak,ne_peak_m3,sigma_e_peak_S_m,tau_i_at_E_peak_s,tau_M_at_E_peak_s,Pi_RF_at_E_peak,K_ion_z_A_m_s,current_moment_z_A_m
1692,8.440307305266163e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.443823124565512e-05,22358643.165190004,8.4913607257899972,2676685867437118.5,1.4334435583488422e-05,6.0442780092197868e-12,6.1768653263187979e-07,102193.60057391082,0.028554760692577692,-4.1423803148148368e-13
1693,8.4453073052661623e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4439125557980975e-05,22358643.156730887,8.4913607225773955,2675940831009233,1.433044569605558e-05,6.0442780131027746e-12,6.1785850912069636e-07,102222.05328433005,0.028545943708961408,-4.1453907284329744e-13
1694,8.4503073052661616e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4440018891089756e-05,22358643.148339577,8.4913607193905474,2675192929751715,1.4326440466617857e-05,6.0442780169546405e-12,6.1803124324085995e-07,102250.63134211187,0.028537097997823686,-4.1483998752367706e-13
1695,8.4553073052661609e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4440911245393473e-05,22358643.140016239,8.4913607162295115,2674442165430562.5,1.4322419904632679e-05,6.0442780207753013e-12,6.1820473577485715e-07,102279.33487671698,0.02852822357761494,-4.1514077508121257e-13
1696,8.4603073052661601e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4441802621308746e-05,22358643.131760959,8.4913607130943216,2673688539818065,1.4318384019591174e-05,6.0442780245647231e-12,6.1837898750901152e-07,102308.16401824003,0.02851932046684847,-4.1544143507461245e-13
1697,8.4653073052661594e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.444269301925688e-05,22358643.123573728,8.4913607099849777,2672932054692800.5,1.4314332821018145e-05,6.0442780283229108e-12,6.1855399923349151e-07,102337.11889741114,0.028510388684100413,-4.1574196706270683e-13
1698,8.4703073052661587e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4443582439663671e-05,22358643.115454789,8.4913607069015686,2672172711839633,1.431026631847205e-05,6.044278032049748e-12,6.187297717423186e-07,102366.19964559998,0.028501428248010937,-4.1604237060444908e-13
1699,8.4753073052661579e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4444470882959423e-05,22358643.10740421,8.491360703844121,2671410513049708,1.4306184521545003e-05,6.0442780357452056e-12,6.1890630583337318e-07,102395.40639481314,0.028492439177282666,-4.1634264525891692e-13
1700,8.4803073052661572e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4445358349578944e-05,22358643.099422004,8.4913607008126419,2670645460120450,1.4302087439862728e-05,6.0442780394092765e-12,6.1908360230840422e-07,102424.73927769692,0.028483421490681112,-4.166427905853107e-13
1701,8.4853073052661565e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4446244839961428e-05,22358643.091508422,8.491360697807222,2669877554855557,1.4297975083084546e-05,6.0442780430418474e-12,6.192616619730365e-07,102454.19842754064,0.028474375207035541,-4.1694280614295831e-13
1702,8.4903073052661558e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4447130354550492e-05,22358643.083663374,8.4913606948278328,2669106799064999.5,1.4293847460903382e-05,6.0442780466429645e-12,6.1944048563677688e-07,102483.78397827323,0.028465300345237136,-4.172426914913129e-13
1703,8.495307305266155e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4448014893794074e-05,22358643.075887099,8.4913606918745597,2668333194565015,1.4289704583045714e-05,6.0442780502125105e-12,6.1962007411302378e-07,102513.49606447019,0.028456196924241124,-4.1754244618995749e-13
1704,8.5003073052661543e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.444889845814438e-05,22358643.06817973,8.4913606889474575,2667556743178105.5,1.4285546459271559e-05,6.0442780537504234e-12,6.1980042821907485e-07,102543.33482135124,0.028447064963065267,-4.1784206979860289e-13
1705,8.5053073052661536e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4449781048057914e-05,22358643.06054125,8.4913606860465158,2666777446733033.5,1.4281373099374489e-05,6.0442780572567152e-12,6.1998154877613309e-07,102573.30038478092,0.028437904480789752,-4.1814156187708995e-13
1706,8.5103073052661528e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4450662663995367e-05,22358643.052971825,8.491360683171802,2665995307064818.5,1.4277184513181554e-05,6.0442780607313092e-12,6.2016343660931764e-07,102603.39289127324,0.028428715496558156,-4.1844092198539015e-13
1707,8.5153073052661521e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4451543306421618e-05,22358643.045471508,8.4913606803233339,2665210326014733.5,1.4272980710553309e-05,6.0442780641741803e-12,6.2034609254766919e-07,102633.61247799013,0.028419498029576541,-4.1874014968360824e-13
1708,8.5203073052661514e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4452422975805652e-05,22358643.038040452,8.4913606775011683,2664422505430300.5,1.4268761701383768e-05,6.0442780675852583e-12,6.2052951742415964e-07,102663.95928274468,0.028410252099114054,-4.1903924453198206e-13
1709,8.5253073052661507e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4453301672620587e-05,22358643.030678727,8.4913606747053336,2663631847165288.5,1.4264527495600405e-05,6.0442780709645116e-12,6.2071371207569893e-07,102694.43344400085,0.028400977724502313,-4.1933820609088202e-13
1710,8.5303073052661499e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4454179397343528e-05,22358643.023386423,8.4913606719358636,2662838353079708,1.4260278103164116e-05,6.0442780743119007e-12,6.2089867734314419e-07,102725.03510087583,0.028391674925135703,-4.1963703392081597e-13
1711,8.5353073052661492e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4455056150455642e-05,22358643.016163629,8.4913606691927939,2662042025039809.5,1.4256013534069218e-05,6.0442780776273804e-12,6.2108441407130691e-07,102755.7643931411,0.028382343720471305,-4.1993572758242696e-13
1712,8.5403073052661485e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4455931932442056e-05,22358643.009010535,8.4913606664761918,2661242864918077.5,1.4251733798343399e-05,6.0442780809108665e-12,6.2127092310896228e-07,102786.6214612246,0.028372984130029106,-4.2023428663649641e-13
1713,8.5453073052661478e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4456806743791787e-05,22358643.001927208,8.4913606637860877,2660440874593228,1.4247438906047738e-05,6.0442780841623269e-12,6.2145820530885617e-07,102817.60644621031,0.028363596173391344,-4.2053271064394375e-13
1714,8.550307305266147e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4457680584997806e-05,22358642.994913675,8.4913606611224903,2659636055950205,1.4243128867276656e-05,6.0442780873817486e-12,6.2164626152771423e-07,102848.71948984035,0.028354179870202639,-4.2083099916582723e-13
1715,8.5553073052661463e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4458553456556882e-05,22358642.987970073,8.4913606584854513,2658828410880176,1.4238803692157904e-05,6.0442780905690726e-12,6.2183509262624994e-07,102879.96073451739,0.028344735240170511,-4.2112915176334662e-13
1716,8.5603073052661456e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4459425358969646e-05,22358642.981096536,8.4913606558750203,2658017941280529.5,1.4234463390852548e-05,6.0442780937242327e-12,6.2202469946917299e-07,102911.33032330537,0.028335262303064997,-4.214271679978438e-13
1717,8.5653073052661448e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4460296292740454e-05,22358642.974293076,8.4913606532912027,2657204649054869.5,1.4230107973554942e-05,6.044278096847228e-12,6.2221508292519738e-07,102942.82839992963,0.028325761078718099,-4.2172504743080219e-13
1718,8.5703073052661441e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4461166258377445e-05,22358642.967559908,8.491360650734082,2656388536113013,1.4225737450492712e-05,6.0442780999379537e-12,6.2240624386705051e-07,102974.45510878126,0.028316231587024988,-4.2202278962385029e-13
1719,8.5753073052661434e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4462035256392431e-05,22358642.960897069,8.4913606482036705,2655569604370985.5,1.4221351831926733e-05,6.0442781029963958e-12,6.2259818317148124e-07,103006.21059491519,0.028306673847942575,-4.2232039413876064e-13
1720,8.5803073052661427e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4462903287300881e-05,22358642.954304617,8.4913606456999915,2654747855751018,1.4216951128151103e-05,6.0442781060225295e-12,6.2279090171926874e-07,103038.09500405331,0.028297087881490161,-4.22617860537452e-13
1721,8.5853073052661419e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4463770351621912e-05,22358642.94778277,8.4913606432231248,2653923292181543,1.421253534949314e-05,6.0442781090162528e-12,6.229844003952304e-07,103070.1084825869,0.028287473707749932,-4.2291518838199029e-13
1722,8.5903073052661412e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4464636449878244e-05,22358642.941331517,8.4913606407730704,2653095915597189.5,1.4208104506313349e-05,6.0442781119775756e-12,6.2317868008823106e-07,103102.25117757505,0.028277831346865519,-4.2321237723458963e-13
1723,8.5953073052661405e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4465501582596123e-05,22358642.934951026,8.4913606383498887,2652265727938780.5,1.4203658609005406e-05,6.0442781149064121e-12,6.2337374169119124e-07,103134.5232367494,0.028268160819043448,-4.2350942665761285e-13
1724,8.6003073052661397e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4466365750305289e-05,22358642.928641316,8.4913606359535869,2651432731153329,1.419919766799613e-05,6.0442781178027567e-12,6.235695861010964e-07,103166.92480851282,0.028258462144551896,-4.2380633621357309e-13
1725,8.605307305266139e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4467228953539007e-05,22358642.922402568,8.4913606335842378,2650596927194033.5,1.4194721693745455e-05,6.0442781206665311e-12,6.237662142190061e-07,103199.45604194343,0.028248735343721691,-4.241031054651348e-13
1726,8.6103073052661383e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4468091192833985e-05,22358642.916234873,8.4913606312418715,2649758318020274,1.4190230696746442e-05,6.0442781234976909e-12,6.2396362695006101e-07,103232.11708679398,0.028238980436945522,-4.2439973397511556e-13
1727,8.6153073052661376e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4468952468730317e-05,22358642.91013829,8.4913606289265129,2648916905597609,1.4185724687525223e-05,6.0442781262962052e-12,6.2416182520349353e-07,103264.90809349396,0.028229197444678059,-4.2469622130648487e-13
1728,8.6203073052661368e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4469812781771515e-05,22358642.904112943,8.4913606266382082,2648072691897771.5,1.4181203676641007e-05,6.0442781290620242e-12,6.2436080989263565e-07,103297.82921315146,0.028219386387436179,-4.2499256702236751e-13
1729,8.6253073052661361e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4470672132504355e-05,22358642.898158923,8.4913606243769912,2647225678898663.5,1.4176667674686033e-05,6.0442781317950968e-12,6.2456058193492867e-07,103330.88059755445,0.028209547285798699,-4.2528877068604353e-13
1730,8.6303073052661354e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4471530521479002e-05,22358642.892276324,8.4913606221428992,2646375868584354,1.4172116692285564e-05,6.0442781344953867e-12,6.2476114225193195e-07,103364.06239917198,0.02819968016040636,-4.2558483186095008e-13
1731,8.6353073052661346e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4472387949248872e-05,22358642.886465263,8.4913606199359748,2645523262945074.5,1.4167550740097878e-05,6.0442781371628382e-12,6.2496249176933106e-07,103397.37477115607,0.028189785031961907,-4.2588075011068148e-13
1732,8.6403073052661339e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.447324441637057e-05,22358642.880725801,8.4913606177562446,2644667863977214,1.4162969828814209e-05,6.0442781397974246e-12,6.2516463141694878e-07,103430.81786734278,0.028179861921229784,-4.2617652499899073e-13
1733,8.6453073052661332e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4474099923403976e-05,22358642.875058036,8.4913606156037407,2643809673683316.5,1.4158373969158767e-05,6.0442781423990991e-12,6.2536756212875202e-07,103464.39184225409,0.028169910849036407,-4.2647215608979038e-13
1734,8.6503073052661325e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.447495447091209e-05,22358642.86946217,8.4913606134785446,2642948694072075.5,1.4153763171888689e-05,6.0442781449677703e-12,6.255712848428628e-07,103498.09685110024,0.028159931836270323,-4.2676764294715499e-13
1735,8.6553073052661317e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4475808059461095e-05,22358642.863938205,8.4913606113806548,2642084927158331,1.4149137447794026e-05,6.0442781475034384e-12,6.2577580050156664e-07,103531.93304977875,0.028149924903881192,-4.270629851353197e-13
1736,8.660307305266131e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4476660689620239e-05,22358642.858486254,8.4913606093101137,2641218374963066,1.4144496807697744e-05,6.0442781500060458e-12,6.2598111005132099e-07,103565.90059487829,0.028139890072880789,-4.2735818221868289e-13
1737,8.6653073052661303e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4477512361961858e-05,22358642.853106387,8.4913606072669481,2640349039513400.5,1.4139841262455647e-05,6.0442781524755677e-12,6.2618721444276702e-07,103599.99964367924,0.028129827364342375,-4.2765323376180668e-13
1738,8.6703073052661295e-12,5e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4478363077061365e-05,22358642.847798727,8.4913606052512076,2639476922842589,1.4135170822956415e-05,6.0442781549119426e-12,6.2639411463073639e-07,103634.23035415585,0.028119736799401083,-4.2794813932941917e-13
