time_s,V_port_V,I_port_A,I_conduction_A,I_gap_displacement_A,I_external_capacitor_A,I_series_A,Rsp_ohm,Z_dynamic_ohm,Z_dynamic_valid,impedance_current_gate_A,waveform_valid,KCL_residual_A,P_port_W,P_conduction_W,E_Cgap_J
2.5125e-09,-4.807969929147263,-0.014172958677132691,-0.014354073349920999,0.0001811146727883066,0.0007244586911532264,-0.013448499985979466,334.95508988559857,339.23544396588585,True,3.31831585045817e-09,True,6.776263578034403e-19,0.06814315912670076,0.06901395302719428,2.311657483958434e-12
2.5250000000000003e-09,-4.796486103646422,-0.014133458209787718,-0.014319788677594437,0.00018633046780671924,0.000745321871226877,-0.013388136338560841,334.95508988559857,339.37101822148196,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.06779093589971423,0.0686846673992351,2.3006278942473236e-12
2.5375e-09,-4.784683202404199,-0.014093225081083648,-0.014284551412663627,0.00019132633157997912,0.0007653053263199165,-0.013327919754763731,334.95508988559857,339.5023619417209,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.0674316173131625,0.06834705319805083,2.2893193347368906e-12
2.55e-09,-4.77257474204634,-0.01405229235381106,-0.014248401908674912,0.00019610955486385265,0.0007844382194554106,-0.013267854134355649,334.95508988559857,339.6296221201227,True,3.31831585045817e-09,True,0.0,0.06706561555564956,0.06800156306386675,2.277746966841869e-12
2.5625e-09,-4.761236033190921,-0.013944048227196732,-0.014128076152033688,0.0001840279248369544,0.0007361116993478176,-0.013207936527848916,337.005263983204,341.4529235422836,True,3.31831585045817e-09,True,6.776263578034403e-19,0.06639090486788107,0.06726710525472814,2.2669368563755623e-12
2.575e-09,-4.7495758313753305,-0.013904414184671251,-0.014093476687094255,0.00018906250242300453,0.0007562500096920181,-0.013148164174979233,337.005263983204,341.5876259361895,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.06604006956094689,0.06693803625307454,2.2558470577984664e-12
2.5875e-09,-4.737607649629689,-0.01386407888067757,-0.014057963349396843,0.00019388446871927389,0.0007755378748770955,-0.013088541005800473,337.005263983204,341.7181689749699,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.06568256616016747,0.06660111470231629,2.244492624182975e-12
2.6e-09,-4.725344556142315,-0.013823074089904637,-0.014021574916342618,0.00019850082643798166,0.0007940033057519266,-0.01302907078415271,337.005263983204,341.8446957173847,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.06531878789988277,0.06625677269948123,2.232888117426381e-12
2.6125000000000002e-09,-4.713840136368841,-0.013716117260518034,-0.013902708934579582,0.00018659167406154703,0.0007463666962461881,-0.012969750564271847,339.0591113250108,343.67161251513005,True,3.31831585045817e-09,True,7.047314121155779e-19,0.06465558405777135,0.06553514738007492,2.222028883124181e-12
2.625e-09,-4.7020250282562674,-0.01367640526489698,-0.013867862184505822,0.0001914569196088411,0.0007658276784353644,-0.012910577586461617,339.0591113250108,343.8056226898221,True,3.31831585045817e-09,True,6.776263578034403e-19,0.06430679985212139,0.06520703507995501,2.2109039366348354e-12
2.6375e-09,-4.689912307926807,-0.013636021269957733,-0.013832137675342436,0.0001961164053847036,0.0007844656215388144,-0.012851555648418918,339.0591113250108,343.93553772605287,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.0639517439851265,0.06487151272852659,2.199527745604335e-12
2.65e-09,-4.677514623815098,-0.013594995846677737,-0.013795572711601273,0.00020057686492353684,0.0008023074596941474,-0.01279268838698359,339.0591113250108,344.06149708079244,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.06359079188354064,0.06452899310241945,2.1879143056004095e-12
2.6625000000000003e-09,-4.665864030788438,-0.013489365503214173,-0.013678213662109464,0.00018884815889529084,0.0007553926355811633,-0.01273397286763301,341.11647515154147,345.8920309985433,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.06293954529960538,0.06382068513147554,2.1770287153805326e-12
2.675e-09,-4.653912895654466,-0.013449623917308237,-0.013643178312003134,0.00019355439469489688,0.0007742175787795875,-0.01267540633852865,341.11647515154147,346.02550407862145,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.06259337819046354,0.06349416348394472,2.165890524033894e-12
2.6875e-09,-4.641673883758882,-0.013409237724039248,-0.013607299036778603,0.00019806131273935427,0.0007922452509574171,-0.012616992473081831,341.11647515154147,346.1549402944492,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.06224130854478737,0.06316064456751264,2.1545136443169262e-12
2.7e-09,-4.629159248853516,-0.013368236364914224,-0.013570611758921951,0.00020237539400772727,0.0008095015760309091,-0.012558734788883315,341.11647515154147,346.28047578535006,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.06188369500950259,0.06282052293641383,2.142911535124605e-12
2.7125000000000003e-09,-4.617379723230227,-0.013263964158228704,-0.013454797605553069,0.00019083344732436432,0.0007633337892974573,-0.012500630368931247,343.1771966101178,348.1146109977759,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.06124475915385771,0.06212590964404736,2.132019550849765e-12
2.725e-09,-4.6053092277810705,-0.013224235156883129,-0.013419624827267131,0.00019538967038400248,0.0007815586815360099,-0.012442676475347119,343.1771966101178,348.24768110570363,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.060901692198340726,0.06180152205037327,2.120887308348548e-12
2.7375e-09,-4.592960040030251,-0.013183887296471818,-0.013383639954516833,0.00019975265804501494,0.0007990106321800598,-0.012384876664291758,343.1771966101178,348.3767675455924,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.06055306752495752,0.0614705235012481,2.1095281929314686e-12
2.7500000000000002e-09,-4.58034404106217,-0.013142948954689588,-0.01334687760814679,0.00020392865345720269,0.0008157146138288107,-0.012327234340860777,343.1771966101178,348.5020033824174,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.060199227926596724,0.061133291319261256,2.0979551534493727e-12
2.7625e-09,-4.568450860137553,-0.013040060100909915,-0.013232638473437024,0.00019257837252710936,0.0007703134901084375,-0.012269746610801477,345.2411149377491,350.3397089265542,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.059572873784247284,0.060452658615862645,2.0870743261491546e-12
2.775e-09,-4.556275779378927,-0.013000380575642552,-0.013197373030730928,0.0001969924550883767,0.0007879698203535068,-0.012212410755289045,345.2411149377491,350.47249216038665,True,3.31831585045817e-09,True,0.0,0.05923331913950843,0.060130871091347994,2.0759648977755053e-12
2.7875e-09,-4.5438307087531005,-0.012960106488077687,-0.013161325555249712,0.00020121906717202634,0.0008048762686881053,-0.01215523021938958,345.2411149377491,350.60134057795585,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.05888852984923769,0.059802835225840595,2.0646397509807703e-12
2.8000000000000003e-09,-4.531127176103969,-0.012919265210480155,-0.013124529437697428,0.00020526422721727327,0.0008210569088690931,-0.012098208301611062,345.2411149377491,350.7263843789121,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.058538833690501196,0.059468912008727365,2.0531113486027933e-12
2.8125e-09,-4.519133937103041,-0.012817779424403508,-0.013011888746808031,0.00019410932240452317,0.0007764372896180927,-0.012041342134785415,347.30806764787604,352.56761623617535,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.057925261995122976,0.058802468021509326,2.042257154147643e-12
2.825e-09,-4.506867426847203,-0.012778181748126052,-0.012976569929312912,0.00019838818118686,0.00079355272474744,-0.011984629023378612,347.30806764787604,352.70021319802754,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.05758957109496275,0.05848368032662527,2.0311854003176326e-12
2.8375e-09,-4.494339205726192,-0.012738012518016234,-0.01294049757082767,0.00020248505281143561,0.0008099402112457425,-0.011928072306770492,347.30806764787604,352.82892047480277,True,3.31831585045817e-09,True,6.776263578034403e-19,0.05724894906275137,0.05815898557417534,2.0199084896127537e-12
2.8500000000000003e-09,-4.4815604655736525,-0.01269729815310691,-0.012903703895866179,0.00020640574275926918,0.0008256229710370767,-0.011871675182069833,347.30806764787604,352.953865581006,True,3.31831585045817e-09,True,-3.7947076036992655e-19,0.056903709422565285,0.057828729239182586,2.0084384206592734e-12
2.8625e-09,-4.469479326408455,-0.012597230438981368,-0.012792679345534195,0.0001954489065528274,0.0007817956262113096,-0.011815434812770058,349.3778907206572,354.79856846771025,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.056303061017030524,0.05717661586423752,1.9976245449192575e-12
2.875e-09,-4.457133154921138,-0.012557743113133554,-0.012757341758883102,0.00019959864574954842,0.0007983945829981937,-0.01175934853013536,349.3778907206572,354.9310664158778,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.05597153318053015,0.05686117092217782,1.9866035960697257e-12
2.8875000000000002e-09,-4.444533177962796,-0.012517706092535866,-0.012721277722511621,0.00020357162997575523,0.0008142865199030209,-0.011703419572632845,349.3778907206572,355.0597166211635,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.05563536004026269,0.0565401409037819,1.9753875170012074e-12
2.9e-09,-4.431690266719435,-0.012477144889916365,-0.012684518352258195,0.00020737346234183038,0.0008294938493673215,-0.011647651040549043,349.3778907206572,355.18464406877143,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.055294841565090486,0.056213856519726685,1.9639878620135774e-12
2.9125e-09,-4.419532150780446,-0.012378506212254623,-0.012575122732575888,0.0001966165203212661,0.0007864660812850644,-0.011592040130969558,351.45041879644134,357.0327529831624,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.05470720618369479,0.055576159216629194,1.9532264431782036e-12
2.925e-09,-4.40711689586793,-0.012339154415009232,-0.012539796967550391,0.0002006425525411592,0.0008025702101646368,-0.011536584204844595,351.45041879644134,357.1652276680446,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.054380095903110555,0.055264351086444764,1.942267933384458e-12
2.9375000000000002e-09,-4.394455409678225,-0.01229927375117168,-0.01250377058797439,0.00020449683680271065,0.0008179873472108426,-0.011481286403960837,351.45041879644134,357.2938938170712,True,3.31831585045817e-09,True,0.0,0.054048610070949785,0.054947262301699544,1.931123834765022e-12
2.95e-09,-4.3815582565212985,-0.012258888869586865,-0.01246707365302381,0.00020818478343694532,0.0008327391337477813,-0.011426149735839084,351.45041879644134,357.4188740214072,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.053713035742315375,0.05462520949906562,1.9198052755289963e-12
2.9625e-09,-4.369333027023405,-0.012161686722961928,-0.012359315545317806,0.00019762882235587755,0.0007905152894235102,-0.011371171433538418,353.5254853719371,359.2703155865597,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.053138459462949594,0.054001965603560874,1.909107110103751e-12
2.975e-09,-4.356858243856615,-0.012122492774107475,-0.012324028745121023,0.00020153597101354762,0.0008061438840541905,-0.011316348890053285,353.5254853719371,359.4028328201986,True,3.31831585045817e-09,True,6.776263578034403e-19,0.052815982578962396,0.05369404623570642,1.8982213757061347e-12
2.9875000000000003e-09,-4.3441445085337245,-0.012082789857105276,-0.012288066032816097,0.00020527617571082166,0.0008211047028432866,-0.011261685154261989,353.5254853719371,359.5315783779152,True,3.31831585045817e-09,True,0.0,0.05248938520551087,0.05338113457695784,1.8871591511023714e-12
3e-09,-4.331202090902116,-0.012042601795475167,-0.01225145645821077,0.00020885466273560388,0.0008354186509424155,-0.011207183144532751,353.5254853719371,359.656672574651,True,3.31831585045817e-09,True,0.0,0.05215894207646362,0.05306353382839873,1.8759311552234864e-12
3.0125e-09,-4.318918699430077,-0.01194684068916451,-0.01214534082850296,0.00019850013933844988,0.0007940005573537995,-0.01115284013181071,355.6029229986153,361.5113662097486,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.051597433651544705,0.05245473961517301,1.8653058732286782e-12
3.025e-09,-4.306393063563846,-0.011907824444734783,-0.012110117170157836,0.00020229272542305368,0.0008091709016922147,-0.011098653543042568,355.6029229986153,361.6439832103823,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.05127977259094187,0.05215092458051313,1.8545021217910803e-12
3.0375000000000003e-09,-4.293635490394981,-0.011868318287547946,-0.012074241275040644,0.00020592298749269776,0.000823691949970791,-0.011044626337577156,355.6029229986153,361.7728633802984,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.05095823261071965,0.051842390858106456,1.8435305724379347e-12
3.05e-09,-4.2806559665597925,-0.01182834525103279,-0.012037741226824676,0.0002093959757918859,0.0008375839031675436,-0.010990761347865247,355.6029229986153,361.8981248612123,True,3.31831585045817e-09,True,0.0,0.050633076673362705,0.05152942880650985,1.8324015504043954e-12
3.0625e-09,-4.268322579725904,-0.011734027121816381,-0.011933269931207581,0.00019924280939120044,0.0007969712375648018,-0.01093705588425158,357.6825634827464,363.7559838079857,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.05008461291516502,0.0509350454973375,1.8218577644597997e-12
3.0750000000000002e-09,-4.255754009069637,-0.011695206309422768,-0.011898131034488973,0.00020292472506620586,0.0008116989002648234,-0.010883507409157944,357.6825634827464,363.88875035413423,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.04977192113822246,0.050635518850462316,1.811144218571229e-12
3.0875e-09,-4.242960277986581,-0.011655913870976397,-0.011862362639858596,0.00020644876888219893,0.0008257950755287957,-0.010830118795447602,357.6825634827464,364.01781318508966,True,3.31831585045817e-09,True,0.0,0.049455579558185664,0.050331533483992066,1.800271192057197e-12
3.1e-09,-4.229951100157087,-0.011616172082178864,-0.011825991904581975,0.00020981982240311087,0.0008392792896124435,-0.01077689279256642,357.6825634827464,364.1432883597286,True,3.31831585045817e-09,True,0.0,0.04913583987862652,0.050023367467235326,1.7892486309720151e-12
3.1125e-09,-4.217575207670299,-0.011523296646454802,-0.011723164120210662,0.00019986747375586,0.00079946989502344,-0.010723826751431362,359.7642380864758,366.00422058629,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.048600370246718066,0.04944332634885048,1.7787940632355165e-12
3.1250000000000003e-09,-4.204970966578209,-0.011484687150515751,-0.01168812939536105,0.00020344224484529911,0.0008137689793811965,-0.010670918171134554,359.7642380864758,366.13718000924155,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.04829277602815255,0.04914824476110253,1.7681780829765676e-12
3.1375e-09,-4.192148126413831,-0.011445623610514932,-0.011652487052940967,0.0002068634424260356,0.0008274537697041423,-0.01061816984081079,359.7642380864758,366.2664673476213,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.04798174957445808,0.0488489517670479,1.7574105913794993e-12
3.15e-09,-4.179116137300081,-0.011406127574303065,-0.011616263360494313,0.0002101357861912484,0.0008405431447649936,-0.010565584429538071,359.7642380864758,366.3921966571054,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.04766753180987337,0.04854571366496945,1.7465011689041952e-12
3.1625e-09,-4.1667046442317925,-0.01131469262889023,-0.011515075953690824,0.0002003833248005942,0.0008015332992023768,-0.010513159329687853,361.8477777297054,368.2561056579468,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.04714498232485215,0.04797992045492539,1.736142759226279e-12
3.1750000000000003e-09,-4.154071432387985,-0.011276308733482615,-0.01148016289736899,0.0002038541638863755,0.000815416655545502,-0.010460892077937113,361.8477777297054,368.3892956968576,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.046842591972547275,0.047689416731121,1.7256309465381966e-12
3.1875e-09,-4.141225986503341,-0.011237487726464185,-0.011444663312529092,0.00020717558606490744,0.0008287023442596298,-0.010408785382204555,361.8477777297054,368.5188440073478,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.046536976195845826,0.04739493711662688,1.714975267129057e-12
3.2e-09,-4.128177501803493,-0.011198250455546522,-0.011408602611032688,0.00021035215548616642,0.0008414086219446657,-0.010356841833601856,361.8477777297054,368.6448627123531,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.04622836559014787,0.04709673662588173,1.704184948639653e-12
3.2125000000000002e-09,-4.115736807403321,-0.011108252135079285,-0.011309050452201746,0.0002007983171224602,0.0008031932684898408,-0.010305058866589445,363.9330131913978,370.5116482192583,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.045718642178262346,0.0465450752029079,1.6939289467814483e-12
3.225e-09,-4.103080835762688,-0.01107010673090764,-0.011274274899608562,0.0002041681687009217,0.0008166726748036868,-0.010253434056103954,363.9330131913978,370.6451017592199,True,3.31831585045817e-09,True,6.776263578034403e-19,0.045421542777434674,0.04625926127770419,1.6835272344803037e-12
3.2375e-09,-4.090218815216923,-0.01103154054575187,-0.011238933174402116,0.0002073926286502461,0.0008295705146009844,-0.010201970031150885,363.9330131913978,370.7749428335305,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.045121414701062665,0.045969695932905195,1.6729889956354533e-12
3.25e-09,-4.07715969411623,-0.010992573753004721,-0.011203049864486989,0.00021047611148226723,0.0008419044459290689,-0.010150669307075652,363.9330131913978,370.9012816949966,True,3.31831585045817e-09,True,0.0,0.04481847864035083,0.04567662335866064,1.6623231171325952e-12
3.2625000000000003e-09,-4.064695759168847,-0.010904006750535825,-0.011105126097957219,0.000201119347421393,0.000804477389685572,-0.010099529360850254,366.0197753104799,372.7708403123565,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.04432146999685145,0.045138958955401993,1.6521751614605213e-12
3.275e-09,-4.052022814867255,-0.010866111511489331,-0.01107050243782617,0.00020439092633683895,0.0008175637053473558,-0.010048547806141976,366.0197753104799,372.90458602259235,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.04402973175344648,0.0448579284501152,1.6418888892204748e-12
3.2875e-09,-4.039149840969171,-0.010827811261649872,-0.01103533227827082,0.00020752101662094814,0.0008300840664837926,-0.00999772719516608,366.0197753104799,373.03474759253527,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.043735152135537275,0.04457336061681954,1.631473143780128e-12
3.3e-09,-4.026085546417732,-0.01078912552425159,-0.010999639412932171,0.00021051388868058055,0.0008420555547223222,-0.009947069969529269,366.0197753104799,373.1614334607539,True,3.31831585045817e-09,True,6.776263578034403e-19,0.04343794233167596,0.04428548925621304,1.6209364827073767e-12
3.3125000000000003e-09,-4.013603950826826,-0.01070198328066684,-0.01090333568859414,0.00020135240792729903,0.0008054096317091961,-0.009896573648957645,368.1078951852701,375.0336592356121,True,3.31831585045817e-09,True,6.776263578034403e-19,0.04295352237696707,0.04376167119693257,1.6109016674092708e-12
3.325e-09,-4.000919452681289,-0.010664348814573853,-0.010868877046681139,0.00020452823210728583,0.0008181129284291433,-0.00984623588614471,368.1078951852701,375.16772212229677,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.04266720062240717,0.04348550160486772,1.6007356466843544e-12
3.3375e-09,-3.9880407904804436,-0.010626324583458507,-0.010833890939701926,0.00020756635624341878,0.0008302654249736751,-0.009796059158484832,368.1078951852701,375.2982283910692,True,3.31831585045817e-09,True,7.047314121155779e-19,0.042378215891717634,0.04320599898714778,1.5904469346535881e-12
3.3500000000000002e-09,-3.9749764407472044,-0.010587929483092914,-0.010798400394934708,0.0002104709118417935,0.000841883647367174,-0.00974604583572574,368.1078951852701,375.4252847163888,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.04208677025158706,0.04292338716762077,1.5800437704495314e-12
3.3625e-09,-3.9624824327758588,-0.010502204350049931,-0.01070370706745341,0.0002015027174034789,0.0008060108696139156,-0.009696193480436016,370.197204370859,377.30006965223635,True,3.31831585045817e-09,True,7.047314121155779e-19,0.04161480024249506,0.04241325122036294,1.570126703005729e-12
3.375e-09,-3.949791478749027,-0.010464840327519438,-0.010669425463278686,0.00020458513575924848,0.0008183405430369939,-0.009646499784482444,370.197204370859,377.434471538208,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.041333937152105454,0.042142005778006045,1.5600852725598424e-12
3.3875e-09,-3.936912082787781,-0.010427101292762603,-0.010634634827884413,0.00020753353512180907,0.0008301341404872363,-0.009596967152275367,370.197204370859,377.56534364160933,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.041050581067929186,0.041867622349933895,1.5499276747600426e-12
3.4000000000000003e-09,-3.92385249556127,-0.010389005535489411,-0.010599357448497645,0.00021035191300823356,0.0008414076520329342,-0.009547597883456478,370.197204370859,377.69279091797335,True,3.31831585045817e-09,True,6.776263578034403e-19,0.04076492529682997,0.04159031517563342,1.5396618406922406e-12
3.4125e-09,-3.9113510339419233,-0.010304688915858845,-0.010506263748974938,0.00020157483311609333,0.0008062993324643733,-0.009498389583394471,372.2875350738783,379.5700254398152,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.04030525564549437,0.04109368557741967,1.5298666910718553e-12
3.425e-09,-3.8986584417376027,-0.01026760418049404,-0.010472170229830383,0.00020456604933634381,0.0008182641973453753,-0.009449339983148664,372.2875350738783,379.7047853815897,True,3.31831585045817e-09,True,0.0,0.04002988171470339,0.040827414869841434,1.5199537645331873e-12
3.4375e-09,-3.885782995186179,-0.010230158720281294,-0.010437585546384378,0.00020742682610308367,0.0008297073044123347,-0.00940045141586896,372.2875350738783,379.8360417891281,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.039752176793324656,0.04055819242694146,1.5099309485678074e-12
3.4500000000000003e-09,-3.8727327253011055,-0.010192370239114033,-0.010402531270708766,0.00021016103159473174,0.000840644126378927,-0.009351726112735107,372.2875350738783,379.96389793996934,True,3.31831585045817e-09,True,6.776263578034403e-19,0.03947232577340197,0.04028622327804193,1.4998058761618128e-12
3.4625e-09,-3.860228515245754,-0.010109452708281983,-0.010311025454912016,0.00020157274663003337,0.0008062909865201335,-0.009303161721761849,374.37872034413414,381.8434713170311,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.03902479761803852,0.039802914482476186,1.4901364189916437e-12
3.475e-09,-3.8475388570269677,-0.010072655371043689,-0.01027713021052654,0.00020447483948285127,0.0008178993579314051,-0.009254756013112283,374.37872034413414,381.97860596796147,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.03875493293353198,0.0395416578237266,1.4803555256332387e-12
3.4875000000000002e-09,-3.834671805155342,-0.01003551115516145,-0.010242761131376427,0.00020724997621497657,0.0008289999048599063,-0.009206511250301544,374.37872034413414,382.1102628323121,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.03848289167701953,0.039277627317430217,1.470470785325333e-12
3.5000000000000003e-09,-3.8216351768625927,-0.009998037197924936,-0.010207939098006673,0.00020990190008173643,0.0008396076003269457,-0.009158429597597991,374.37872034413414,382.2385435469036,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.03820885065517064,0.03901101914021331,1.4604895425033581e-12
3.5125e-09,-3.809132700849852,-0.009916508608803694,-0.010118008574651163,0.0002014999658474695,0.000805999863389878,-0.009110508745413816,376.4705942622883,384.120344278043,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.03777329722005322,0.038540837329182946,1.4509491932683688e-12
3.525e-09,-3.7964503329229426,-0.00988000612887461,-0.01008432103538462,0.00020431490651001035,0.0008172596260400414,-0.009062746502834569,376.4705942622883,384.25586820515264,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.03750895255724673,0.03828462395208778,1.441303513035072e-12
3.5375000000000002e-09,-3.7835959117211964,-0.009843170196747747,-0.01005017647961411,0.00020700628286636388,0.0008280251314654555,-0.00901514506528229,376.4705942622883,384.38793966717384,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.0372425785147907,0.038025806640344474,1.431559802319335e-12
3.55e-09,-3.77057704628219,-0.009806017401393101,-0.010015595118845368,0.00020957771745226707,0.0008383108698090683,-0.008967706531584033,376.4705942622883,384.51665869433594,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.036974344129136555,0.037764573059974285,1.4217251261950125e-12
3.5625e-09,-3.75808059036765,-0.009725866975540011,-0.009927226560869883,0.00020135958532987164,0.0008054383413194866,-0.008920428634220524,378.5629921231842,386.40057486073,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.03655059190527463,0.037307317454587305,1.4123169723698064e-12
3.575e-09,-3.745409678550874,-0.009689666229681959,-0.009893755481867387,0.0002040892521854281,0.0008163570087417124,-0.008873309220940246,378.5629921231842,386.5365008216396,True,3.31831585045817e-09,True,0.0,0.03629176967857837,0.03705616753900188,1.4028093660182562e-12
3.5875000000000003e-09,-3.732571939189498,-0.009653145057317278,-0.009859843716511309,0.00020669865919403161,0.0008267946367761265,-0.00882635042054115,378.5629921231842,386.668999277094,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.03603105836586827,0.036802575981044,1.393209328122485e-12
3.6e-09,-3.7195747784604305,-0.009616319516540992,-0.009825510828723804,0.00020919131218281146,0.0008367652487312458,-0.008779554267809747,378.5629921231842,386.7981686821455,True,3.31831585045817e-09,True,3.2526065174565133e-19,0.035768619535342674,0.03654672226401091,1.383523653255896e-12
3.6125e-09,-3.70708845474668,-0.009537535923421343,-0.009738690270051998,0.00020115434663065465,0.0008046173865226186,-0.008732918536898724,380.6557506142853,388.6840882709733,True,3.31831585045817e-09,True,3.5236570605778894e-19,0.035356489308446974,0.03610218626446359,1.3742504811316128e-12
3.625e-09,-3.694432996035927,-0.009501643265515359,-0.009705443803420848,0.0002038005379054901,0.0008152021516219604,-0.008686441113893398,380.6557506142853,388.82042745640223,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.035103184396682495,0.03585611182853041,1.3648835162198996e-12
3.6375000000000003e-09,-3.6816158257558684,-0.009465442822978292,-0.009671772513129359,0.0002063296901510671,0.0008253187606042684,-0.008640124062374023,380.6557506142853,388.9533637896353,True,3.31831585045817e-09,True,-7.047314121155779e-19,0.03484812409486419,0.03560775074744765,1.3554295088456065e-12
3.65e-09,-3.668644152329642,-0.009428950139712339,-0.009637695336033534,0.00020874519632119553,0.0008349807852847821,-0.008593969354427557,380.6557506142853,389.08299417962195,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.03459146279266343,0.03535727463647409,1.3458949916422476e-12
3.6625e-09,-3.656171918138987,-0.009351521565831893,-0.009552408255933582,0.00020088669010168841,0.0008035467604067537,-0.00854797480542514,382.7487079886809,390.97080538184497,True,3.31831585045817e-09,True,0.0,0.034190770540865695,0.03492524681594338,1.336759309498812e-12
3.6750000000000002e-09,-3.6435357591935715,-0.009315942878036013,-0.009519394012693368,0.00020345113465735506,0.0008138045386294203,-0.008502138339406592,382.7487079886809,391.1075676283775,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.03394297100672889,0.03468425249110147,1.3275352828522278e-12
3.6875e-09,-3.6307428991296073,-0.009280068678842549,-0.009485970359531507,0.00020590168068895833,0.0008236067227558333,-0.008456461956086715,382.7487079886809,391.2409514174468,True,3.31831585045817e-09,True,-3.5236570605778894e-19,0.03369354345914266,0.03444111952422295,1.3182293999580066e-12
3.7e-09,-3.6178003535203644,-0.00924391401394677,-0.009452155625897903,0.00020824161195113353,0.0008329664478045341,-0.008410947566142236,382.7487079886809,391.37105213895353,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.033442635387568476,0.034196011964902934,1.3088479397932074e-12
3.7125e-09,-3.6053460277555036,-0.009167828221982928,-0.009368387021063379,0.0002005587990804511,0.0008022351963218044,-0.008365593025661124,384.84170430293244,393.26064368336256,True,3.31831585045817e-09,True,0.0,0.03305319306327095,0.03377627693286707,1.299851997985239e-12
3.7250000000000003e-09,-3.592732880671448,-0.009132568958774692,-0.009335612124416194,0.00020304316564150225,0.000812172662566009,-0.008320396296208683,384.84170430293244,393.3978376609468,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.03281088078318924,0.03354036064058509,1.2907729551857763e-12
3.7375e-09,-3.5799679410591154,-0.009097026102419439,-0.009302442799289505,0.0002054166968700668,0.0008216667874802672,-0.008275359314939171,384.84170430293244,393.53167735849297,True,3.31831585045817e-09,True,0.0,0.03256706180563955,0.03330244699499264,1.2816170459011042e-12
