time_s,V_port_V,I_port_A,I_conduction_A,I_gap_displacement_A,I_external_capacitor_A,I_series_A,Rsp_ohm,Z_dynamic_ohm,Z_dynamic_valid,impedance_current_gate_A,waveform_valid,KCL_residual_A,P_port_W,P_conduction_W,E_Cgap_J,interval_index,sample_side
8.812499999999987e-09,-0.29057510667997183,-0.00045327521663726466,-0.0004984487748098575,4.5173558172592886e-05,0.00018069423269037154,-0.0002725809839468931,582.9588141546081,641.0566825949052,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00013171049442976053,0.0001448368059148756,8.443389262207702e-15,177,INTERIOR
8.824999999999988e-09,-0.28775930482714995,-0.0004486867959089915,-0.0004936185847784995,4.493178886950807e-05,0.00017972715547803227,-0.0002689596404309592,582.9588141546081,641.3366906511709,True,3.31831585045817e-09,True,-4.0657581468206416e-20,0.0001291138004758927,0.0001420433408056226,8.28054175146046e-15,177,INTERIOR
8.837499999999989e-09,-0.28495867129281494,-0.0004441262293971689,-0.0004888144142842316,4.468818488706267e-05,0.00017875273954825067,-0.0002653734898489182,582.9588141546081,641.6163973913481,True,3.31831585045817e-09,True,0.0,0.00012655762021530518,0.0001392919060032102,8.120144434496656e-15,177,INTERIOR
8.849999999999987e-09,-0.28217331833880915,-0.00043959363292219534,-0.0004840364558995641,4.4442822977368795e-05,0.00017777129190947518,-0.00026182234101272017,582.9588141546081,641.8958265229279,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00012404159412226826,0.00013658217295813666,7.962178158233493e-15,177,LEFT
8.849999999999987e-09,-0.2821733183388119,-0.00043843289295172086,-0.00048258553093647605,4.4152637984755215e-05,0.00017661055193902086,-0.0002618223410127,584.7115179587825,643.5952294525587,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00012371406427307216,0.0001361727606466428,7.962178158233646e-15,178,RIGHT
8.862499999999988e-09,-0.2794212086102457,-0.0004339641768763263,-0.0004778787487985532,4.391457192222695e-05,0.0001756582876889078,-0.0002583058891874185,584.7115179587825,643.8808166644521,True,3.31831585045817e-09,True,-4.743384504624082e-20,0.00012125879479633355,0.00013352945755844376,7.807621182121046e-15,178,INTERIOR
8.874999999999988e-09,-0.27668403373661715,-0.0004295227737357389,-0.00047319750892288936,4.3674735187150486e-05,0.00017469894074860194,-0.00025482383298713695,584.7115179587825,644.1661552196188,True,3.31831585045817e-09,True,-1.3552527156068805e-20,0.00011884209361894456,0.00013092619552290392,7.65540545247655e-15,178,INTERIOR
8.88749999999999e-09,-0.2739619020437437,-0.00042510879409589104,-0.00046854199657318167,4.34332024772906e-05,0.0001737328099091624,-0.00025137598418672867,584.7115179587825,644.4512695306571,True,3.31831585045817e-09,True,3.3881317890172014e-20,0.00011646361380603252,0.0001283626565685621,7.505512377142583e-15,178,INTERIOR
8.899999999999987e-09,-0.2712549172301293,-0.00042072234192757415,-0.0004639123890992868,4.31900471717126e-05,0.0001727601886868504,-0.0002479621532407238,584.7115179587825,644.7361839339278,True,3.31831585045817e-09,True,3.3881317890172014e-20,0.00011412300403643028,0.00012583851670715856,7.357923012152429e-15,178,LEFT
8.899999999999987e-09,-0.2712549172301332,-0.00041961511208082615,-0.00046252835179083266,4.291323971000654e-05,0.00017165295884002615,-0.0002479621532408,586.4611675800616,646.4374361662268,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00011382266249599755,0.00012546308978161224,7.35792301215264e-15,179,RIGHT
8.912499999999988e-09,-0.26858021008753347,-0.0004152904839351025,-0.00045796759433499554,4.267711039989304e-05,0.00017070844159957217,-0.00024458204233553034,586.4611675800616,646.7285441809076,True,3.31831585045817e-09,True,-1.3552527156068805e-20,0.00011153880542264327,0.0001230010326997754,7.213532925066361e-15,179,INTERIOR
8.924999999999989e-09,-0.2659203124838109,-0.00041099274278562397,-0.0004534320892568022,4.24393464711782e-05,0.0001697573858847128,-0.00024123535690091116,586.4611675800616,647.019484289328,True,3.31831585045817e-09,True,6.776263578034403e-21,0.00010929131859013163,0.00012057680286535606,7.071361259148763e-15,179,INTERIOR
8.93749999999999e-09,-0.26327532434493756,-0.00040672198762648127,-0.0004489220069442981,4.220001931781681e-05,0.00016880007727126725,-0.00023792191035521402,586.4611675800616,647.3102816037575,True,3.31831585045817e-09,True,6.776263578034403e-21,0.00010707986321057954,0.0001181900869838404,6.9313896408932076e-15,179,INTERIOR
8.949999999999987e-09,-0.2606453411743742,-0.0004024783111756205,-0.00044443751024451564,4.19591990688952e-05,0.0001678367962755808,-0.00023464151490003966,586.4611675800616,647.6009611873029,True,3.31831585045817e-09,True,-4.743384504624082e-20,0.00010490409673165555,0.00011584056648837122,6.793599387590594e-15,179,LEFT
8.949999999999987e-09,-0.2606453411743743,-0.0004014225031144246,-0.00044311775016803076,4.1695247053606156e-05,0.00016678098821442462,-0.0002346415149,588.2078546290174,649.3042596071848,True,3.31831585045817e-09,True,0.0,0.00010462890527933055,0.00011549657717296753,6.793599387590599e-15,180,RIGHT
8.962499999999988e-09,-0.25804669440706357,-0.0003972386515729859,-0.00043869984458098324,4.1461193007997356e-05,0.00016584477203198942,-0.00023139387954099647,588.2078546290174,649.6011739674628,True,3.31831585045817e-09,True,-6.776263578034403e-21,0.0001025061209291283,0.00011320504473101526,6.658809649441246e-15,180,INTERIOR
8.97499999999999e-09,-0.2554627233904531,-0.00039308125443231255,-0.00043430688893396943,4.122563450165692e-05,0.0001649025380066277,-0.00022817871642568483,588.2078546290174,649.8980058445984,True,3.31831585045817e-09,True,-4.743384504624082e-20,0.00010041760777101419,0.00011094922063430687,6.526120304206716e-15,180,INTERIOR
