frequency_Hz,theory_S11_real,theory_S11_imag,theory_S11_dB,openems_S11_real,openems_S11_imag,openems_S11_dB,theory_Zin_real_ohm,theory_Zin_imag_ohm,openems_Zin_real_ohm,openems_Zin_imag_ohm,theory_S21_real,theory_S21_imag,theory_S21_dB,openems_S21_real,openems_S21_imag,openems_S21_dB
2.380000000000e+08,9.203384727847e-01,-3.173098776063e-01,-2.332524116423e-01,8.699412493916e-01,-3.929998040821e-01,-4.036406793679e-01,2.442810229315e+01,-2.964639626514e+02,2.589613689446e+01,-2.293361022660e+02,2.219747121361e-03,7.845613350276e-03,-4.177302939162e+01,4.322557615359e-03,-1.215051577498e-02,-3.779056730218e+01
2.385000000000e+08,9.194159192983e-01,-3.187534660359e-01,-2.368239719744e-01,8.683230606212e-01,-3.947641290897e-01,-4.104277579468e-01,2.454754399664e+01,-2.948757102703e+02,2.603580923722e+01,-2.279534302267e+02,2.331605686811e-03,7.923070138256e-03,-4.166142874411e+01,4.251975633168e-03,-1.236995073041e-02,-3.766762738095e+01
2.390000000000e+08,9.184809015488e-01,-3.202045129274e-01,-2.404547013294e-01,8.666788018040e-01,-3.965318927827e-01,-4.173736671935e-01,2.466739878169e+01,-2.932912472377e+02,2.617828165839e+01,-2.265740079122e+02,2.445767583850e-03,8.000470695712e-03,-4.154968285372e+01,4.177104979234e-03,-1.259693260885e-02,-3.754164403413e+01
2.395000000000e+08,9.175332203785e-01,-3.216630459178e-01,-2.441457234947e-01,8.650083200713e-01,-3.983027314226e-01,-4.244804009776e-01,2.478766799008e+01,-2.917105432417e+02,2.632348287192e+01,-2.251979656497e+02,2.562266243600e-03,8.077793932334e-03,-4.143779010872e+01,4.097275134752e-03,-1.283149488489e-02,-3.741279111640e+01
2.400000000000e+08,9.165726730521e-01,-3.231290916450e-01,-2.478981870917e-01,8.633114761958e-01,-4.000762957909e-01,-4.317498077308e-01,2.490835297089e+01,-2.901335681919e+02,2.647133098846e+01,-2.238254242902e+02,2.681135487126e-03,8.155018164398e-03,-4.132574890260e+01,4.011809852964e-03,-1.307362052755e-02,-3.728125481240e+01
2.405000000000e+08,9.155990531902e-01,-3.246026756933e-01,-2.517132662021e-01,8.615881426083e-01,-4.018522523834e-01,-4.391836011647e-01,2.502945508025e+01,-2.885602922174e+02,2.662173453499e+01,-2.224564945854e+02,2.802409528719e-03,8.232121100841e-03,-4.121355763438e+01,3.920031169085e-03,-1.332324201748e-02,-3.714723110215e+01
2.410000000000e+08,9.146121507015e-01,-3.260838225378e-01,-2.555921610103e-01,8.598382013158e-01,-4.036302844236e-01,-4.467833722556e-01,2.515097568102e+01,-2.869906856635e+02,2.677459349807e+01,-2.210912766605e+02,2.926122979112e-03,8.309079829003e-03,-4.110121470899e+01,3.821263357708e-03,-1.358024169513e-02,-3.701092327810e+01
2.415000000000e+08,9.136117517134e-01,-3.275725554847e-01,-2.595360984732e-01,8.580615417360e-01,-4.054100926874e-01,-4.545506024229e-01,2.527291614350e+01,-2.854247190904e+02,2.692980038267e+01,-2.197298595815e+02,3.052310848648e-03,8.385870800012e-03,-4.098871853767e+01,3.714836810339e-03,-1.384445243154e-02,-3.687253955561e+01
2.420000000000e+08,9.125976385020e-01,-3.290688966113e-01,-2.635463330000e-01,8.562580584647e-01,-4.071913961325e-01,-4.624866778169e-01,2.539527784499e+01,-2.838623632694e+02,2.708724127884e+01,-2.183723210154e+02,3.181008550372e-03,8.462469813828e-03,-4.087606753835e+01,3.600091806729e-03,-1.411565861135e-02,-3.673229081213e+01
2.425000000000e+08,9.115695894211e-01,-3.305728667019e-01,-2.676241471541e-01,8.544276489910e-01,-4.089739323294e-01,-4.705929046306e-01,2.551806216991e+01,-2.823035891822e+02,2.724679692883e+01,-2.170187269825e+02,3.312251903058e-03,8.538852003913e-03,-4.076326013605e+01,3.476382154768e-03,-1.439359741530e-02,-3.659038848300e+01
2.430000000000e+08,9.105273788295e-01,-3.320844851824e-01,-2.717708523775e-01,8.525702113784e-01,-4.107574576894e-01,-4.788705253426e-01,2.564127050996e+01,-2.807483680172e+02,2.740834378788e+01,-2.156691316967e+02,3.446077134150e-03,8.614991821538e-03,-4.065029476336e+01,3.343078675061e-03,-1.467796038775e-02,-3.644704263452e+01
2.435000000000e+08,9.094707770175e-01,-3.336037700520e-01,-2.759877897343e-01,8.506856419266e-01,-4.125417474895e-01,-4.873207357952e-01,2.576490426413e+01,-2.791966711680e+02,2.757175507198e+01,-2.143235774921e+02,3.582520882617e-03,8.690863019711e-03,-4.053716986082e+01,3.199572507723e-03,-1.496839527265e-02,-3.630246022834e+01
2.440000000000e+08,9.083995501325e-01,-3.351307378119e-01,-2.802763306743e-01,8.487738328323e-01,-4.143265956919e-01,-4.959447030089e-01,2.588896483867e+01,-2.776484702308e+02,2.773690178664e+01,-2.129820948326e+02,3.721620201708e-03,8.766438636716e-03,-4.042388387747e+01,3.045278220552e-03,-1.526450809981e-02,-3.615684358453e+01
2.445000000000e+08,9.073134601031e-01,-3.366654033918e-01,-2.846378778202e-01,8.468346698630e-01,-4.161118145594e-01,-5.047435836292e-01,2.601345364720e+01,-2.761037370022e+02,2.790365373095e+01,-2.116447023997e+02,3.863412561605e-03,8.841690979255e-03,-4.031043527127e+01,2.879636699463e-03,-1.556586550172e-02,-3.601038904522e+01
2.450000000000e+08,9.062122645624e-01,-3.382077800731e-01,-2.890738657772e-01,8.448680300634e-01,-4.178972340700e-01,-5.137185429006e-01,2.613837211067e+01,-2.745624434771e+02,2.807188047177e+01,-2.103114072562e+02,4.007935851961e-03,8.916591605188e-03,-4.019682250963e+01,2.702117803914e-03,-1.587199723959e-02,-3.586328583576e+01
2.455000000000e+08,9.050957167700e-01,-3.397578794094e-01,-2.935857619659e-01,8.428737795073e-01,-4.196827011315e-01,-5.228707740625e-01,2.626372165751e+01,-2.730245618465e+02,2.824145228312e+01,-2.089822050812e+02,4.155228384307e-03,8.991111305856e-03,-4.008304406997e+01,2.512222772002e-03,-1.618239891628e-02,-3.571571511659e+01
2.460000000000e+08,9.039635655328e-01,-3.413157111438e-01,-2.981750674813e-01,8.408517711124e-01,-4.214680786031e-01,-5.322015180552e-01,2.638950372374e+01,-2.714900644952e+02,2.841224104664e+01,-2.076570804707e+02,4.305328894331e-03,9.065220087986e-03,-3.996909844021e+01,2.309486361928e-03,-1.649653485248e-02,-3.556784921550e+01
2.465000000000e+08,9.028155551252e-01,-3.428812831234e-01,-3.028433179712e-01,8.388018425325e-01,-4.232532441280e-01,-5.417120834304e-01,2.651571975269e+01,-2.699589239997e+02,2.858412110894e+01,-2.063360073021e+02,4.458276544005e-03,9.138887155161e-03,-3.985498411942e+01,2.093478718674e-03,-1.681384110158e-02,-3.541985102813e+01
2.470000000000e+08,9.016514252077e-01,-3.444546012098e-01,-3.075920845476e-01,8.367238141422e-01,-4.250380887851e-01,-5.514038663543e-01,2.664237119540e+01,-2.684311131263e+02,2.875697009248e+01,-2.050189491550e+02,4.614110923561e-03,9.212080888850e-03,-3.974069961832e+01,1.863806956868e-03,-1.713372857815e-02,-3.527187357253e+01
2.475000000000e+08,9.004709107448e-01,-3.460356691869e-01,-3.124229747188e-01,8.346174871275e-01,-4.268225155666e-01,-5.612783705959e-01,2.676945951041e+01,-2.669066048287e+02,2.893066965672e+01,-2.037058597859e+02,4.772872053287e-03,9.284768828986e-03,-3.962624345999e+01,1.620116453047e-03,-1.745558627415e-02,-3.512405968319e+01
2.480000000000e+08,8.992737419215e-01,-3.476244886646e-01,-3.173376333540e-01,8.324826416962e-01,-4.286064376910e-01,-5.713372273938e-01,2.689698616408e+01,-2.653853722463e+02,2.910510620703e+01,-2.023966836503e+02,4.934600385150e-03,9.356917654090e-03,-3.951161418046e+01,1.362091842760e-03,-1.777878453678e-02,-3.497654182918e+01
2.485000000000e+08,8.980596440592e-01,-3.492210589797e-01,-3.223377436703e-01,8.303190354194e-01,-4.303897767620e-01,-5.815822150936e-01,2.702495263026e+01,-2.638673887015e+02,2.928017154870e+01,-2.010913564691e+02,5.099336804215e-03,9.428493160924e-03,-3.939681032940e+01,1.089457720219e-03,-1.810267838163e-02,-3.482944204136e+01
2.490000000000e+08,8.968283375302e-01,-3.508253770916e-01,-3.274250282561e-01,8.281264017178e-01,-4.321724607827e-01,-5.920152784556e-01,2.715336039081e+01,-2.623526276986e+02,2.945576348441e+01,-1.997898058319e+02,5.267122629858e-03,9.499460243662e-03,-3.928183047081e+01,8.019790404379e-04,-1.842661081488e-02,-3.468287193423e+01
2.495000000000e+08,8.955795376718e-01,-3.524374374758e-01,-3.326012501150e-01,8.259044485013e-01,-4.339544220382e-01,-6.026385475301e-01,2.728221093505e+01,-2.608410629212e+02,2.963178635336e+01,-1.984919518354e+02,5.437999616748e-03,9.569782872579e-03,-3.916667318373e+01,4.994612260544e-04,-1.874991613835e-02,-3.453693280850e+01
2.500000000000e+08,8.943129546985e-01,-3.540572320118e-01,-3.378682137536e-01,8.236528569726e-01,-4.357355948584e-01,-6.134543560057e-01,2.741150576045e+01,-2.593326682303e+02,2.980815151080e+01,-1.971977077491e+02,5.612009955595e-03,9.639424072246e-03,-3.905133706301e+01,1.817499832259e-04,-1.907192321178e-02,-3.439171582162e+01
2.505000000000e+08,8.930282936145e-01,-3.556847498678e-01,-3.432277662878e-01,8.213712806042e-01,-4.375159132733e-01,-6.244652589370e-01,2.754124637215e+01,-2.578274176624e+02,2.998477774729e+01,-1.959069807052e+02,5.789196273627e-03,9.708345899210e-03,-3.893582072009e+01,-1.512691668561e-04,-1.939195864714e-02,-3.424730221443e+01
2.510000000000e+08,8.917252541240e-01,-3.573199773809e-01,-3.486817985938e-01,8.190593442945e-01,-4.392953085765e-01,-6.356740497644e-01,2.767143428335e+01,-2.563252854276e+02,3.016159164683e+01,-1.946196724069e+02,5.969601634806e-03,9.776509419166e-03,-3.882012278379e+01,-4.996716321860e-04,-1.970934991051e-02,-3.410376358347e+01
2.515000000000e+08,8.904035305421e-01,-3.589628979321e-01,-3.542322464844e-01,8.167166437125e-01,-4.410737068080e-01,-6.470837765440e-01,2.780207101512e+01,-2.548262459078e+02,3.033852788393e+01,-1.933356798512e+02,6.153269539735e-03,9.843874683605e-03,-3.870424190116e+01,-8.634947592369e-04,-2.002342830805e-02,-3.396116218940e+01
2.520000000000e+08,8.890628117035e-01,-3.606134918175e-01,-3.598810919285e-01,8.143427448327e-01,-4.428510261740e-01,-6.586977573100e-01,2.793315809673e+01,-2.533302736546e+02,3.051552945949e+01,-1.920548960607e+02,6.340243925261e-03,9.910400705925e-03,-3.858817673836e+01,-1.242739094720e-03,-2.033353183354e-02,-3.381955129340e+01
2.525000000000e+08,8.877027808718e-01,-3.622717361143e-01,-3.656303642975e-01,8.119371836683e-01,-4.446271744157e-01,-6.705195944995e-01,2.806469706528e+01,-2.518373433877e+02,3.069254787613e+01,-1.907772108192e+02,6.530569163735e-03,9.976045437003e-03,-3.847192598157e+01,-1.637369885380e-03,-2.063900785637e-02,-3.367897551433e+01
2.530000000000e+08,8.863231156466e-01,-3.639376045418e-01,-3.714821416626e-01,8.094994662031e-01,-4.464020461448e-01,-6.825531883762e-01,2.819668946625e+01,-2.503474299927e+02,3.086954325350e+01,-1.895025114084e+02,6.724290061922e-03,1.004076574021e-02,-3.835548833790e+01,-2.047318799661e-03,-2.093921562986e-02,-3.353947120051e+01
2.535000000000e+08,8.849234878717e-01,-3.656110673172e-01,-3.774385521160e-01,8.070290685252e-01,-4.481755201583e-01,-6.948027493944e-01,2.832913685311e+01,-2.488605085195e+02,3.104648438485e+01,-1.882306833396e+02,6.921451859529e-03,1.010451736588e-02,-3.823886253639e+01,-2.472485853487e-03,-2.123352860183e-02,-3.340106681123e+01
2.540000000000e+08,8.835035635413e-01,-3.672920910063e-01,-3.835017751432e-01,8.045254371631e-01,-4.499474567499e-01,-7.072728094548e-01,2.846204078757e+01,-2.473765541807e+02,3.122334873594e+01,-1.869616110764e+02,7.122100227329e-03,1.016725492518e-02,-3.812204732903e+01,-2.912741520924e-03,-2.152133651033e-02,-3.326378330352e+01
2.545000000000e+08,8.820630027062e-01,-3.689806383683e-01,-3.896740430349e-01,8.019879896236e-01,-4.517176950315e-01,-7.199682320083e-01,2.859540283972e+01,-2.458955423494e+02,3.140012238814e+01,-1.856951787447e+02,7.326281264858e-03,1.022893186345e-02,-3.800504149179e+01,-3.367929009158e-03,-2.180204724975e-02,-3.312763452089e+01
2.550000000000e+08,8.806014593802e-01,-3.706766681951e-01,-3.959576423349e-01,7.994161151303e-01,-4.534860502816e-01,-7.328942209746e-01,2.872922458782e+01,-2.444174485576e+02,3.157679992751e+01,-1.844312708260e+02,7.534041497656e-03,1.028950043292e-02,-3.788784382570e+01,-3.837866676053e-03,-2.207508849389e-02,-3.299262758141e+01
2.555000000000e+08,8.791185814450e-01,-3.723801351445e-01,-4.023549153431e-01,7.968091755599e-01,-4.552523113332e-01,-7.460563284466e-01,2.886350761865e+01,-2.429422484949e+02,3.175338428204e+01,-1.831697728294e+02,7.745427874030e-03,1.034891166483e-02,-3.777045315801e+01,-4.322350567534e-03,-2.233990906484e-02,-3.285876326282e+01
2.560000000000e+08,8.776140105557e-01,-3.740909895680e-01,-4.088682616543e-01,7.941665065719e-01,-4.570162380182e-01,-7.594604611634e-01,2.899825352730e+01,-2.414699180058e+02,3.192988650950e+01,-1.819105719396e+02,7.960487761300e-03,1.040711534100e-02,-3.765286834335e+01,-4.821157051154e-03,-2.259598003830e-02,-3.272603638342e+01
2.565000000000e+08,8.760873820461e-01,-3.758091773308e-01,-4.155001397501e-01,7.914874189285e-01,-4.587775586797e-01,-7.731128857393e-01,2.913346391740e+01,-2.400004330891e+02,3.210632553851e+01,-1.806535576374e+02,8.179268941505e-03,1.046405996473e-02,-3.753508826492e+01,-5.334045521542e-03,-2.284279557805e-02,-3.259443617743e+01
2.570000000000e+08,8.745383248335e-01,-3.775346396270e-01,-4.222530686372e-01,7.887711999967e-01,-4.605359677678e-01,-7.870202326469e-01,2.926914040102e+01,-2.385337698953e+02,3.228272786583e+01,-1.793986222886e+02,8.401819606536e-03,1.051969273112e-02,-3.741711183579e+01,-5.860761152889e-03,-2.307987349455e-02,-3.246394666419e+01
2.575000000000e+08,8.729664613241e-01,-3.792673127864e-01,-4.291296295372e-01,7.860171154278e-01,-4.622911235317e-01,-8.011894989578e-01,2.940528459889e+01,-2.370699047257e+02,3.245912721279e+01,-1.781456617002e+02,8.628188352665e-03,1.057395949679e-02,-3.729893800016e+01,-6.401037673279e-03,-2.330675552449e-02,-3.233454701094e+01
2.580000000000e+08,8.713714073180e-01,-3.810071280760e-01,-4.361324676278e-01,7.832244110047e-01,-4.640426458192e-01,-8.156280498543e-01,2.954189814031e+01,-2.356088140300e+02,3.263556414424e+01,-1.768945756392e+02,8.858424174418e-03,1.062680474892e-02,-3.718056573475e+01,-6.954600135526e-03,-2.352300733052e-02,-3.220621188889e+01
2.585000000000e+08,8.697527719153e-01,-3.827540114923e-01,-4.432642938378e-01,7.803923146505e-01,-4.657901139969e-01,-8.303436189317e-01,2.967898266334e+01,-2.341504744054e+02,3.281208565350e+01,-1.756452683133e+02,9.092576457789e-03,1.067817157370e-02,-3.706199405017e+01,-7.521167659134e-03,-2.372821822249e-02,-3.207891182269e+01
2.590000000000e+08,8.681101574220e-01,-3.845078835483e-01,-4.505278866962e-01,7.775200385865e-01,-4.675330650016e-01,-8.453443073182e-01,2.981653981465e+01,-2.326948625944e+02,3.298874471677e+01,-1.743976488110e+02,9.330694972710e-03,1.072800162414e-02,-3.694322199241e+01,-8.100456118233e-03,-2.392200060353e-02,-3.195261353368e+01
2.595000000000e+08,8.664431592569e-01,-3.862686590508e-01,-4.579260942421e-01,7.746067816315e-01,-4.692709915323e-01,-8.606385816472e-01,2.995457124979e+01,-2.312419554835e+02,3.316559982074e+01,-1.731516314987e+02,9.572829864788e-03,1.077623508724e-02,-3.682424864431e+01,-8.692180750671e-03,-2.410398914669e-02,-3.182728027700e+01
2.600000000000e+08,8.647513658591e-01,-3.880362468713e-01,-4.654618359902e-01,7.716517316302e-01,-4.710033403941e-01,-8.762352709230e-01,3.009307863304e+01,-2.297917301017e+02,3.334271446729e+01,-1.719071363749e+02,9.819031646218e-03,1.082281065051e-02,-3.670507312712e+01,-9.296058663955e-03,-2.427383970961e-02,-3.170287217317e+01
2.605000000000e+08,8.630343585964e-01,-3.898105497076e-01,-4.731381049617e-01,7.686540680005e-01,-4.727295110001e-01,-8.921435623275e-01,3.023206363774e+01,-2.283441636187e+02,3.352015665892e+01,-1.706640893781e+02,1.006935118586e-02,1.086766546786e-02,-3.658569460215e+01,-9.911811214475e-03,-2.443122799719e-02,-3.157934653436e+01
2.610000000000e+08,8.612917116753e-01,-3.915914638376e-01,-4.809579697722e-01,7.656129643858e-01,-4.744488540407e-01,-9.083729960200e-01,3.037152794602e+01,-2.268992333434e+02,3.369799836903e+01,-1.694224226508e+02,1.032383969842e-02,1.091073512485e-02,-3.646611227238e+01,-1.053916623726e-02,-2.457584798368e-02,-3.145665818593e+01
2.615000000000e+08,8.595229920517e-01,-3.933788788641e-01,-4.889245767922e-01,7.625275914018e-01,-4.761606703260e-01,-9.249334589908e-01,3.051147324910e+01,-2.254569167225e+02,3.387631500078e+01,-1.681820747556e+02,1.058254873270e-02,1.095195360326e-02,-3.634632538426e+01,-1.117786010455e-02,-2.470741010801e-02,-3.133475978345e+01
2.620000000000e+08,8.577277593437e-01,-3.951726774504e-01,-4.970411523699e-01,7.593971194637e-01,-4.778642098075e-01,-9.418351780309e-01,3.065190124724e+01,-2.240171913390e+02,3.405518483848e+01,-1.669429908467e+02,1.084553015883e-02,1.099125324508e-02,-3.622633322947e+01,-1.182763959266e-02,-2.482563925755e-02,-3.121360212561e+01
2.625000000000e+08,8.559055657458e-01,-3.969727350472e-01,-5.053110051263e-01,7.562207216811e-01,-4.795586707827e-01,-9.590887118867e-01,3.079281364978e+01,-2.225800349105e+02,3.423468849527e+01,-1.657051227945e+02,1.111283615446e-02,1.102856471583e-02,-3.610613514674e+01,-1.248826353790e-02,-2.493027255765e-02,-3.109313446327e+01
2.630000000000e+08,8.540559559455e-01,-3.987789196091e-01,-5.137375283218e-01,7.529975768076e-01,-4.812431992872e-01,-9.767049426718e-01,3.093421217525e+01,-2.211454252878e+02,3.441490836092e+01,-1.644684292651e+02,1.138451918987e-02,1.106381696721e-02,-3.598573052386e+01,-1.315950426368e-02,-2.502105698548e-02,-3.097330480464e+01
2.635000000000e+08,8.521784670422e-01,-4.005910913015e-01,-5.223242022961e-01,7.497268722299e-01,-4.829168886765e-01,-9.946950666121e-01,3.107609855138e+01,-2.197133404538e+02,3.459592805331e+01,-1.632328757553e+02,1.166063201190e-02,1.109693719918e-02,-3.586511879959e+01,-1.384114876281e-02,-2.509774682860e-02,-3.085406021684e+01
2.640000000000e+08,8.502726284678e-01,-4.024091021980e-01,-5.310745969907e-01,7.464078069856e-01,-4.845787793986e-01,-1.013070584203e+00,3.121847451524e+01,-2.182837585213e+02,3.477783187716e+01,-1.619984345842e+02,1.194122762666e-02,1.112785082141e-02,-3.574429946574e+01,-1.453299962016e-02,-2.516010100958e-02,-3.073534712354e+01
2.645000000000e+08,8.483379619117e-01,-4.042327959661e-01,-5.399923745421e-01,7.430395947937e-01,-4.862278589585e-01,-1.031843289856e+00,3.136134181320e+01,-2.168566577323e+02,3.496070429327e+01,-1.607650848424e+02,1.222635928094e-02,1.115648141406e-02,-3.562327206933e+01,-1.523487566329e-02,-2.520788029977e-02,-3.061711159858e+01
2.650000000000e+08,8.463739812476e-01,-4.060620075431e-01,-5.490812919659e-01,7.396214670851e-01,-4.878630620737e-01,-1.051025261130e+00,3.150470220106e+01,-2.154320164562e+02,3.514462940154e+01,-1.595328123019e+02,1.251608044226e-02,1.118275068805e-02,-3.550203621475e+01,-1.594661233001e-02,-2.524084444579e-02,-3.049929965530e+01
2.655000000000e+08,8.443801924649e-01,-4.078965628004e-01,-5.583452039183e-01,7.361526760204e-01,-4.894832710193e-01,-1.070628847608e+00,3.164855744392e+01,-2.140098131883e+02,3.532969044062e+01,-1.583016092866e+02,1.281044477756e-02,1.120657844464e-02,-3.538059156610e+01,-1.666806174400e-02,-2.525874923377e-02,-3.038185753085e+01
2.660000000000e+08,8.423560936029e-01,-4.097362781961e-01,-5.677880655561e-01,7.326324974814e-01,-4.910873161601e-01,-1.090666659536e+00,3.179290931663e+01,-2.125900265489e+02,3.551596930704e+01,-1.570714745069e+02,1.310950613030e-02,1.122788253452e-02,-3.525893784946e+01,-1.739909249192e-02,-2.526134351671e-02,-3.026473196523e+01
2.665000000000e+08,8.403011746903e-01,-4.115809604168e-01,-5.774139354751e-01,7.290602340233e-01,-4.926739766665e-01,-1.111151556275e+00,3.193775960342e+01,-2.111726352813e+02,3.570354609629e+01,-1.558424128605e+02,1.341331849603e-02,1.124657881634e-02,-3.513707485544e+01,-1.813958909699e-02,-2.524836623121e-02,-3.014787047405e+01
2.670000000000e+08,8.382149176885e-01,-4.134304060062e-01,-5.872269787539e-01,7.254352177760e-01,-4.942419814091e-01,-1.132096634685e+00,3.208311009829e+01,-2.097576182509e+02,3.589249866799e+01,-1.546144352017e+02,1.372193599634e-02,1.126258111460e-02,-3.501500244160e+01,-1.888945118675e-02,-2.521954343015e-02,-3.003122161440e+01
