step,time_s,dt_s,topology,topology_status,head_position_m,E_peak_V_m,eta_peak,ne_peak_m3,sigma_e_peak_S_m,tau_i_at_E_peak_s,tau_M_at_E_peak_s,Pi_RF_at_E_peak,K_ion_z_A_m_s,current_moment_z_A_m
1604,1.1987998053399547e-11,5.865087392534754e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.644984165161575e-05,41710396.35230895,15.840765417936792,5196939067506981.0,2.660440431664809e-05,2.3460349717844055e-12,3.3280909835140965e-07,141860.24605518705,0.2646591986635036,-5.78218129916702e-13
1605,1.1993863140829012e-11,5.865087429461016e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.645245569552376e-05,41710396.16078374,15.840765345199388,5201466344864135.0,2.6627580565118655e-05,2.34603498656233e-12,3.325194262823384e-07,141736.77212273065,0.2648496596525588,-5.783594468448078e-13
1606,1.1999728228295416e-11,5.8650874664058255e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.645506667853799e-05,41710395.969162576,15.840765272425545,5205991631560382.0,2.6650746622922932e-05,2.3460350013476573e-12,3.322303850648712e-07,141613.56709257304,0.2650400210949968,-5.78500279676615e-13
1607,1.2005593315798784e-11,5.865087503369144e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.64576746060471e-05,41710395.777445495,15.840765199615271,5210514920185804.0,2.667390245212775e-05,2.3460350161403867e-12,3.319419731961159e-07,141490.63032410108,0.2652302827139878,-5.786406282372571e-13
1608,1.2011458403339135e-11,5.865087540350966e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.646027948342723e-05,41710395.58563274,15.840765126768668,5215036203335720.0,2.6697048014826705e-05,2.346035030940496e-12,3.316541891778695e-07,141367.96117870137,0.2654204442329691,-5.787804923533762e-13
1609,1.2017323490916486e-11,5.8650875773512414e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.646288131604228e-05,41710395.393724486,15.840765053885788,5219555473610709.0,2.6720183273140345e-05,2.3460350457479774e-12,3.3136703151659916e-07,141245.55901975054,0.2656105053756417,-5.789198718531237e-13
1610,1.2023188578530857e-11,5.865087614369944e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.646548010924378e-05,41710395.201720834,15.840764980966682,5224072723616638.0,2.6743308189216295e-05,2.3460350605628173e-12,3.3108049872342546e-07,141123.42321260908,0.265800465865973,-5.790587665661624e-13
1611,1.2029053666182264e-11,5.865087651407044e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.646807586837083e-05,41710395.00962194,15.840764908011408,5228587945964684.0,2.676642272522936e-05,2.3460350753850077e-12,3.30794589314106e-07,141001.55312461362,0.2659903254281966,-5.791971763236673e-13
1612,1.2034918753870727e-11,5.865087688462519e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.647066859875041e-05,41710394.817428045,15.840764835020051,5233101133271360.0,2.6789526843381645e-05,2.3460350902145272e-12,3.305093018090176e-07,140879.94812507043,0.2661800837868159,-5.793351009583305e-13
1613,1.2040783841596263e-11,5.865087725536319e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.647325830569712e-05,41710394.625139214,15.840764761992638,5237612278158538.0,2.6812620505902696e-05,2.346035105051374e-12,3.302246347331394e-07,140758.6075852467,0.2663697406666001,-5.794725403043575e-13
1614,1.2046648929358891e-11,5.8650877626284345e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.647584499451338e-05,41710394.43275558,15.840764688929225,5242121373253474.0,2.683570367504965e-05,2.3460351198955334e-12,3.2994058661603627e-07,140637.53087836475,0.2665592957925902,-5.796094941974737e-13
1615,1.2052514017158628e-11,5.8650877997388346e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.647842867048945e-05,41710394.240277424,15.84076461582991,5246628411188833.0,2.685877631310729e-05,2.3460351347469882e-12,3.29657155991842e-07,140516.71737959472,0.2667487488900981,-5.79745962474925e-13
1616,1.2058379104995495e-11,5.865087836867471e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.64810093389034e-05,41710394.0477048,15.84076454269472,5251133384602714.0,2.6881838382388235e-05,2.346035149605732e-12,3.293743413992425e-07,140396.16646604642,0.2669380996847052,-5.798819449754775e-13
1617,1.2064244192869512e-11,5.86508787401433e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.648358700502112e-05,41710393.85503796,15.840764469523748,5255636286138673.0,2.6904889845233047e-05,2.346035164471744e-12,3.290921413814585e-07,140275.87751676352,0.267127347902268,-5.800174415394218e-13
1618,1.2070109280780691e-11,5.86508791117936e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.648616167409646e-05,41710393.66227692,15.840764396317,5260137108445750.0,2.6927930664010363e-05,2.346035179345026e-12,3.2881055448623e-07,140155.8499127146,0.2673164932689124,-5.801524520085717e-13
1619,1.2075974368729054e-11,5.865087948362565e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.648873335137118e-05,41710393.46942194,15.840764323074575,5264635844178490.0,2.6950960801116965e-05,2.3460351942255568e-12,3.285295792657991e-07,140036.08303678883,0.2675055355110422,-5.802869762262692e-13
1620,1.2081839456714618e-11,5.865087985563893e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.649130204207502e-05,41710393.276473165,15.840764249796534,5269132485996970.0,2.6973980218978025e-05,2.3460352091133243e-12,3.282492142768934e-07,139916.57627378663,0.2676944743553353,-5.804210140373853e-13
1621,1.20877045447374e-11,5.8650880227833115e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.649386775142562e-05,41710393.083430775,15.840764176482937,5273627026566823.0,2.699698888004709e-05,2.346035224008315e-12,3.279694580807101e-07,139797.32901041376,0.2678833095287452,-5.8055456528832e-13
1622,1.2093569632797422e-11,5.8650880600207884e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.649643048462873e-05,41710392.89029488,15.840764103133829,5278119458559263.0,2.701998674680631e-05,2.3460352389105203e-12,3.276903092428993e-07,139678.34063527366,0.2680720407585018,-5.80687629827005e-13
1623,1.2099434720894698e-11,5.865088097276302e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.64989902468781e-05,41710392.69706569,15.840764029749286,5282609774651109.0,2.7042973781766512e-05,2.346035253819925e-12,3.27411766333548e-07,139559.61053886157,0.2682606677721142,-5.808202075029059e-13
1624,1.2105299809029248e-11,5.865088134549813e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.650154704335558e-05,41710392.50374329,15.840763956329347,5287097967524809.0,2.706594994746737e-05,2.346035268736522e-12,3.2713382792716317e-07,139441.13811355614,0.2684491902973686,-5.80952298167023e-13
1625,1.2111164897201088e-11,5.865088171841305e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.650410087923107e-05,41710392.3103279,15.840763882874093,5291584029868465.0,2.7088915206477463e-05,2.3460352836602935e-12,3.268564926026569e-07,139322.92275361437,0.2686376080623325,-5.810839016718946e-13
1626,1.211702998541024e-11,5.8650882091507356e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.650665175966268e-05,41710392.11681959,15.840763809383548,5296067954375858.0,2.7111869521394467e-05,2.346035298591236e-12,3.265797589433293e-07,139204.96385516287,0.268825920795352,-5.812150178715962e-13
1627,1.2122895073656718e-11,5.8650882464780906e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.650919968979664e-05,41710391.9232187,15.84076373585784,5300549733746472.0,2.7134812854845253e-05,2.3460353135293213e-12,3.263036255368527e-07,139087.26081619333,0.2690141282250588,-5.813456466217462e-13
1628,1.212876016194054e-11,5.865088283823304e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.651174467476734e-05,41710391.7295252,15.840763662296965,5305029360685518.0,2.7157745169485982e-05,2.3460353284745533e-12,3.260280909752562e-07,138969.81303655272,0.2692022300803608,-5.814757877795006e-13
1629,1.2134625250261727e-11,5.865088321186384e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.651428671969746e-05,41710391.535739325,15.840763588701012,5309506827903960.0,2.718066642800232e-05,2.346035343426912e-12,3.2575315385490905e-07,138852.61991793927,0.2693902260904543,-5.816054412035626e-13
1630,1.2140490338620295e-11,5.8650883585672806e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.651682582969789e-05,41710391.34186124,15.84076351507003,5313982128118538.0,2.720357659310944e-05,2.3460353583863857e-12,3.254788127765057e-07,138735.68086389438,0.2695781159848176,-5.817346067541803e-13
1631,1.214635542701626e-11,5.865088395965965e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.65193620098678e-05,41710391.147891134,15.840763441404109,5318455254051794.0,2.7226475627552256e-05,2.34603537335296e-12,3.2520506634504933e-07,138618.9952797964,0.269765899493215,-5.818632842931483e-13
1632,1.2152220515449644e-11,5.8650884333824e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.65218952652947e-05,41710390.95382915,15.840763367703286,5322926198432095.0,2.7249363494105485e-05,2.3460353883266254e-12,3.2493191316983666e-07,138502.56257285332,0.2699535763456957,-5.819914736838094e-13
1633,1.215808560392046e-11,5.8650884708165644e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.652442560105436e-05,41710390.75967539,15.840763293967612,5327394953993658.0,2.727224015557381e-05,2.3460354033073707e-12,3.24659351864442e-07,138386.38215209663,0.2701411462725961,-5.82119174791057e-13
1634,1.2163950692428728e-11,5.865088508268427e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.652695302221103e-05,41710390.56543006,15.840763220197164,5331861513476575.0,2.7295105574791977e-05,2.346035418295181e-12,3.243873810467019e-07,138270.4534283749,0.2703286090045413,-5.822463874813376e-13
1635,1.2169815780974468e-11,5.865088545737953e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.65294775338172e-05,41710390.37109326,15.840763146391971,5336325869626838.0,2.731795971462493e-05,2.3460354332900503e-12,3.241159993386998e-07,138154.77581434636,0.2705159642724433,-5.823731116226492e-13
1636,1.2175680869557692e-11,5.865088583225127e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.653199914091396e-05,41710390.176665306,15.840763072552168,5340788015196362.0,2.7340802537967928e-05,2.346035448291953e-12,3.238452053667506e-07,138039.348724474,0.2707032118075076,-5.824993470845503e-13
1637,1.218154595817842e-11,5.865088620729883e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.653451784853071e-05,41710389.982146166,15.840762998677732,5345247942943011.0,2.736363400774672e-05,2.346035463300891e-12,3.235749977613849e-07,137924.17157501623,0.2708903513412248,-5.826250937381494e-13
1638,1.2187411046836674e-11,5.865088658252229e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.653703366168541e-05,41710389.78753613,15.840762924768772,5349705645630620.0,2.738645408691757e-05,2.346035478316844e-12,3.233053751573344e-07,137809.24378402362,0.2710773826053808,-5.827503514561193e-13
1639,1.2193276135532469e-11,5.865088695792112e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.653954658538446e-05,41710389.59283531,15.840762850825335,5354161116029024.0,2.7409262738467516e-05,2.3460354933398024e-12,3.2303633619351596e-07,137694.56477132972,0.271264305332053,-5.828751201126914e-13
1640,1.2199141224265816e-11,5.865088733349507e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.654205662462288e-05,41710389.398043886,15.840762776847493,5358614346914078.0,2.7432059925414356e-05,2.3460355083697505e-12,3.2276787951301695e-07,137580.13395854647,0.2714511192536117,-5.829993995836599e-13
1641,1.220500631303674e-11,5.865088770924377e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.654456378438419e-05,41710389.20316196,15.840762702835272,5363065331067684.0,2.74548456108069e-05,2.3460355234066815e-12,3.225000037630798e-07,137465.95076905613,0.2716378241027208,-5.831231897463809e-13
1642,1.2210871401845255e-11,5.865088808516705e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.654706806964053e-05,41710389.00818973,15.840762628788765,5367514061277815.0,2.7477619757724983e-05,2.346035538450581e-12,3.2223270759508773e-07,137352.01462800667,0.2718244196123402,-5.832464904797782e-13
1643,1.2216736490691383e-11,5.865088846126453e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.654956948535262e-05,41710388.813127406,15.840762554708038,5371960530338539.0,2.7500382329279677e-05,2.3460355535014323e-12,3.219659896645489e-07,137238.32496230424,0.2720109055157262,-5.833693016643429e-13
1644,1.2222601579575135e-11,5.865088883753581e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.655206803646989e-05,41710388.61797513,15.840762480593146,5376404731050044.0,2.752313328861337e-05,2.346035568559225e-12,3.216998486310816e-07,137124.88120060673,0.2721972815464309,-5.834916231821337e-13
1645,1.2228466668496535e-11,5.865088921398063e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.655456372793038e-05,41710388.42273296,15.840762406444115,5380846656218663.0,2.7545872598899917e-05,2.346035583623953e-12,3.214342831583998e-07,137011.6827733175,0.2723835474383029,-5.83613454916779e-13
1646,1.2234331757455594e-11,5.8650889590598815e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.655705656466092e-05,41710388.22740119,15.840762332261058,5385286298656897.0,2.7568600223344728e-05,2.3460355986955962e-12,3.2116929191429867e-07,136898.72911258033,0.2725697029254931,-5.837347967534826e-13
1647,1.2240196846452334e-11,5.8650889967389904e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.655954655157697e-05,41710388.031979896,15.840762258044,5389723651183442.0,2.759131612518497e-05,2.346035613774146e-12,3.209048735706385e-07,136786.0196522712,0.2727557477424484,-5.838556485790191e-13
1648,1.224606193548677e-11,5.8650890344353675e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.656203369358284e-05,41710387.83646933,15.84076218379304,5394158706623210.0,2.7614020267689576e-05,2.3460356288595842e-12,3.2064102680333177e-07,136673.55382799383,0.2729416816239194,-5.839760102817409e-13
1649,1.225192702455892e-11,5.865089072148962e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.656451799557156e-05,41710387.64086956,15.8407621095082,5398591457807357.0,2.763671261415949e-05,2.346035643951906e-12,3.2037775029232733e-07,136561.3310770717,0.2731275043049546,-5.840958817515754e-13
1650,1.2257792113668798e-11,5.865089109879765e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.6566999462425e-05,41710387.44518074,15.840762035189544,5403021897573306.0,2.7659393127927693e-05,2.3460356590510986e-12,3.2011504272159637e-07,136449.3508385432,0.2733132155209068,-5.842152628800308e-13
1651,1.2263657202816423e-11,5.865089147627747e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.656947809901388e-05,41710387.2494031,15.840761960837153,5407450018764770.0,2.7682061772359418e-05,2.3460356741571453e-12,3.1985290277911746e-07,136337.61255315534,0.273498815007432,-5.843341535601944e-13
1652,1.2269522292001818e-11,5.865089185392863e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.657195391019776e-05,41710387.05353676,15.840761886451077,5411875814231780.0,2.77047185108522e-05,2.3460356892700355e-12,3.19591329156863e-07,136226.11566335688,0.2736843025004898,-5.844525536867374e-13
1653,1.2275387381224994e-11,5.8650892231750896e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.657442690082513e-05,41710386.85758191,15.840761812031383,5416299276830706.0,2.772736330683605e-05,2.346035704389755e-12,3.19330320550784e-07,136114.8596132928,0.2738696777363453,-5.845704631559135e-13
1654,1.2281252470485967e-11,5.8650892609743885e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.657689707573338e-05,41710386.66153871,15.840761737578138,5420720399424284.0,2.7749996123773536e-05,2.346035719516292e-12,3.1906987566079627e-07,136003.843848798,0.2740549404515688,-5.846878818655618e-13
1655,1.228711755978476e-11,5.865089298790731e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.657936443974883e-05,41710386.4654073,15.840761663091394,5425139174881640.0,2.7772616925159983e-05,2.346035734649636e-12,3.188099931907658e-07,135893.06781739107,0.2742400903830374,-5.848048097151096e-13
1656,1.2292982649121382e-11,5.86508933662409e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.65818289976869e-05,41710386.269187845,15.840761588571212,5429555596078312.0,2.7795225674523503e-05,2.3460357497897733e-12,3.185506718484951e-07,135782.53096826855,0.2744251272679363,-5.849212466055729e-13
1657,1.2298847738495856e-11,5.865089374474434e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.658429075435183e-05,41710386.07288047,15.840761514017638,5433969655896279.0,2.781782233542521e-05,2.3460357649366935e-12,3.182919103457082e-07,135672.2327522987,0.2746100508437589,-5.850371924395566e-13
1658,1.23047128279082e-11,5.865089412341734e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.6586749714537e-05,41710385.876485445,15.84076143943078,5438381347223981.0,2.7840406871459255e-05,2.3460357800903786e-12,3.180337073980381e-07,135562.1726220161,0.2747948608483089,-5.851526471212596e-13
1659,1.2310577917358424e-11,5.865089450225946e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.658920588302486e-05,41710385.680002846,15.84076136481066,5442790662956347.0,2.786297924625304e-05,2.34603579525082e-12,3.1777606172501085e-07,135452.35003161433,0.2749795570196992,-5.852676105564753e-13
1660,1.2316443006846552e-11,5.865089488127051e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.659165926458686e-05,41710385.48343282,15.84076129015734,5447197595994818.0,2.788553942346731e-05,2.3460358104180078e-12,3.175189720500327e-07,135342.76443694113,0.2751641390963544,-5.853820826525889e-13
1661,1.2322308096372595e-11,5.8650895260450176e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.659410986398367e-05,41710385.2867756,15.8407612154709,5451602139247371.0,2.7908087366796253e-05,2.346035825591923e-12,3.172624371003763e-07,135233.41529549254,0.2753486068170121,-5.854960633185877e-13
1662,1.2328173185936576e-11,5.865089563979807e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.659655768596499e-05,41710385.09003128,15.84076114075138,5456004285628544.0,2.7930623039967608e-05,2.3460358407725608e-12,3.170064556071668e-07,135124.30206640618,0.2755329599207209,-5.85609552465053e-13
1663,1.2334038275538508e-11,5.865089601931403e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.659900273526979e-05,41710384.89320008,15.840761065998873,5460404028059461.0,2.7953146406742905e-05,2.3460358559599013e-12,3.167510263053671e-07,135015.42421045635,0.2757171981468463,-5.857225500041701e-13
1664,1.2339903365178407e-11,5.865089639899754e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.660144501662614e-05,41710384.69628214,15.840760991213418,5464801359467856.0,2.7975657430917468e-05,2.346035871153934e-12,3.1649614793376553e-07,134906.78119004716,0.2759013212350665,-5.858350558497253e-13
1665,1.2345768454856291e-11,5.865089677884835e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.660388453475137e-05,41710384.499277614,15.840760916395082,5469196272788097.0,2.799815607632057e-05,2.346035886354648e-12,3.1624181923496123e-07,134798.37246920748,0.276085328925376,-5.859470699171077e-13
1666,1.235163354457218e-11,5.865089715886621e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.660632129435205e-05,41710384.3021867,15.840760841543936,5473588760961212.0,2.8020642306815607e-05,2.346035901562029e-12,3.159880389553508e-07,134690.19751358486,0.2762692209580863,-5.860585921233126e-13
1667,1.2357498634326084e-11,5.865089753905073e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.660875530012405e-05,41710384.10500949,15.84076076666002,5477978816934913.0,2.804311608630019e-05,2.346035916776068e-12,3.157348058451147e-07,134582.25579043938,0.2764529970738254,-5.861696223869414e-13
1668,1.2363363724118024e-11,5.865089791940169e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.661118655675248e-05,41710383.90774618,15.840760691743403,5482366433663618.0,2.806557737870624e-05,2.3460359319967493e-12,3.154821186582038e-07,134474.5467686387,0.276636657013541,-5.862801606282059e-13
1669,1.2369228813948016e-11,5.865089829991873e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.661361506891178e-05,41710383.71039696,15.840760616794157,5486751604108479.0,2.8088026148000157e-05,2.346035947224061e-12,3.1522997615232613e-07,134367.06991865192,0.2768202005184998,-5.863902067689272e-13
1670,1.2375093903816075e-11,5.8650898680601524e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.661604084126578e-05,41710383.51296194,15.840760541812326,5491134321237406.0,2.8110462358182936e-05,2.3460359624579928e-12,3.14978377088933e-07,134259.8247125433,0.2770036273302881,-5.864997607325379e-13
1671,1.238095899372222e-11,5.865089906144984e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.661846387846765e-05,41710383.315441415,15.840760466798024,5495514578025088.0,2.8132885973290295e-05,2.346035977698523e-12,3.147273202332059e-07,134152.8106239681,0.277186937190816,-5.866088224440864e-13
1672,1.2386824083666466e-11,5.865089944246309e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.662088418515997e-05,41710383.1178354,15.840760391751251,5499892367453022.0,2.8155296957392786e-05,2.3460359929456495e-12,3.1447680435404325e-07,134046.02712816463,0.2773701298423109,-5.867173918302327e-13
1673,1.2392689173648829e-11,5.865089982364126e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.662330176597475e-05,41710382.920144096,15.840760316672094,5504267682509535.0,2.8177695274595928e-05,2.3460360081993552e-12,3.142268282240472e-07,133939.4737019508,0.2775532050273272,-5.868254688192565e-13
1674,1.2398554263669327e-11,5.865090020498389e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.662571662553343e-05,41710382.7223677,15.840760241560613,5508640516189809.0,2.8200080889040337e-05,2.346036023459629e-12,3.139773906195101e-07,133833.14982371716,0.2777361624887412,-5.869330533410552e-13
1675,1.2404419353727978e-11,5.8650900586490725e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.662812876844695e-05,41710382.52450636,15.840760166416878,5513010861495906.0,2.8222453764901825e-05,2.346036038726456e-12,3.1372849032040225e-07,133727.0549734221,0.2779190019697549,-5.870401453271465e-13
1676,1.2410284443824791e-11,5.865090096816141e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.663053819931575e-05,41710382.32656022,15.840760091240934,5517378711436791.0,2.8244813866391577e-05,2.3460360539998263e-12,3.1348012611035733e-07,133621.1886325855,0.2781017232138948,-5.871467447106696e-13
1677,1.2416149533959791e-11,5.865090134999568e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.663294492272979e-05,41710382.1285294,15.840760016032831,5521744059028357.0,2.826716115775623e-05,2.346036069279732e-12,3.132322967766609e-07,133515.55028428353,0.278284325965014,-5.872528514263864e-13
1678,1.2422014624132992e-11,5.8650901731993295e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.663534894326858e-05,41710381.93041424,15.840759940792696,5526106897293452.0,2.8289495603278028e-05,2.3460360845661444e-12,3.1298500111023644e-07,133410.13941314424,0.2784668099672965,-5.873584654106874e-13
1679,1.2427879714344407e-11,5.8650902114153616e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.663775026550126e-05,41710381.73221472,15.840759865520528,5530467219261899.0,2.831181716727491e-05,2.346036099859066e-12,3.1273823790563285e-07,133304.9555053394,0.2786491749652487,-5.874635866015849e-13
1680,1.2433744804594056e-11,5.8650902496476655e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.664014889398647e-05,41710381.53393112,15.840759790216424,5534825017970525.0,2.8334125814100678e-05,2.346036115158475e-12,3.1249200596101164e-07,133199.9980485819,0.278831420703711,-5.875682149387229e-13
1681,1.2439609894881951e-11,5.865090287896189e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.664254483327258e-05,41710381.33556352,15.840759714880418,5539180286463182.0,2.83564215081451e-05,2.3460361304643666e-12,3.122463040781336e-07,133095.26653211797,0.279013546927851,-5.876723503633747e-13
1682,1.2445474985208112e-11,5.865090326160917e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.664493808789756e-05,41710381.137112126,15.840759639512592,5543533017790774.0,2.8378704213834044e-05,2.346036145776723e-12,3.120011310623465e-07,132990.76044672343,0.2791955533831688,-5.877759928184435e-13
1683,1.2451340075572556e-11,5.865090364441808e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.664732866238908e-05,41710380.938577086,15.840759564112997,5547883205011279.0,2.840097389562959e-05,2.3460361610955335e-12,3.117564857225725e-07,132886.47928469733,0.279377439815496,-5.878791422484686e-13
1684,1.2457205165975291e-11,5.865090402738835e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.664971656126451e-05,41710380.73995856,15.840759488681693,5552230841189775.0,2.842323051803016e-05,2.3460361764207875e-12,3.1151236687129506e-07,132782.42253985684,0.2795592059709965,-5.879817985996216e-13
1685,1.2463070256416345e-11,5.86509044105197e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.665210178903094e-05,41710380.54125679,15.84075941321878,5556575919398466.0,2.8445474045570647e-05,2.346036191752464e-12,3.112687733245465e-07,132678.58970753223,0.2797408515961701,-5.880839618197138e-13
1686,1.2468935346895726e-11,5.865090479381159e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.665448435018523e-05,41710380.34247182,15.840759337724268,5560918432716702.0,2.8467704442822563e-05,2.34603620709056e-12,3.1102570390189535e-07,132574.9802845602,0.279922376437847,-5.881856318581901e-13
1687,1.2474800437413452e-11,5.8650905177264e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.665686424921404e-05,41710380.14360385,15.84075926219823,5565258374231009.0,2.848992167439412e-05,2.346036222435061e-12,3.10783157426434e-07,132471.59376928018,0.280103780243196,-5.882868086661386e-13
1688,1.2480665527969539e-11,5.865090556087651e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.665924149059377e-05,41710379.944653146,15.840759186640774,5569595737035108.0,2.8512125704930376e-05,2.346036237785944e-12,3.1054113272476613e-07,132368.42966152867,0.2802850627597232,-5.883874921962893e-13
1689,1.2486530618564003e-11,5.865090594464862e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.666161607879072e-05,41710379.74561978,15.840759111051929,5573930514229944.0,2.853431649911335e-05,2.346036253143207e-12,3.102996286269947e-07,132265.48746263274,0.2804662237352685,-5.884876824030127e-13
1690,1.2492395709196864e-11,5.865090632858018e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.666398801826099e-05,41710379.54650389,15.840759035431736,5578262698923708.0,2.855649402166221e-05,2.346036268506837e-12,3.1005864396670844e-07,132162.76667540564,0.2806472629180116,-5.885873792423244e-13
1691,1.2498260799868127e-11,5.865090671267093e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.66663573134506e-05,41710379.34730566,15.840758959780274,5582592284231862.0,2.857865823733328e-05,2.3460362838768207e-12,3.0981817758097096e-07,132060.26680414207,0.2808281800564713,-5.886865826718875e-13
1692,1.2504125890577819e-11,5.865090709692054e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.666872396879543e-05,41710379.14802536,15.840758884097646,5586919263277163.0,2.8600809110920262e-05,2.3460362992531377e-12,3.095782283103077e-07,131957.9873546126,0.2810089748995079,-5.887852926510136e-13
1693,1.2509990981325954e-11,5.865090748132845e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.667108798872132e-05,41710378.94866305,15.840758808383868,5591243629189689.0,2.8622946607254348e-05,2.346036314635783e-12,3.093387949986934e-07,131855.92783405725,0.2811896471963193,-5.888835091406615e-13
1694,1.2515856072112542e-11,5.8650907865894576e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.667344937764404e-05,41710378.749218896,15.84075873263901,5595565375106861.0,2.864507069120429e-05,2.3460363300247424e-12,3.0909987649354117e-07,131754.0877511821,0.2813701966964468,-5.889812321034425e-13
1695,1.2521721162937603e-11,5.865090825061857e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.667580813996937e-05,41710378.549693055,15.840758656863128,5599884494173471.0,2.8667181327676583e-05,2.346036345420006e-12,3.0886147164568884e-07,131652.46661615296,0.2815506231497737,-5.890784615036199e-13
