G_length_S_m,Rsp_ohm,time_s,accepted_steps,rejected_steps,T_axis_K,T_max_K,T_min_K,p_axis_Pa,p_min_Pa,rho_axis_kg_m3,rho_min_kg_m3,sigma_axis_S_m,sigma_max_S_m,channel_radius_m,outward_velocity_max_m_s,internal_energy_J,kinetic_energy_J,total_energy_J,cumulative_Joule_J,conduction_boundary_loss_J,hydro_boundary_loss_J,radiation_loss_J,energy_residual_J,mass_residual_kg,I_A,I_L_A,V_channel_V,Rsp_circuit_ohm,Gsp_S,interval_Rsp_ohm,interval_dt_s,P_sp_circuit_W,P_sp_thermal_W,Q_sp_circuit_J,Q_sp_thermal_J,Q_fixed_R_J,source_work_J,inductor_energy_J,cext_energy_J,cgap_energy_J,circuit_energy_J,thermal_energy_J,circuit_energy_residual_J,cross_domain_energy_residual_J,coupling_status,KCL_max_A,KVL_max_V,I_rms_interval_A
3.886119645957716e-06,257.3260967505684,4.999999999999999e-10,10,0,9895.760978993352,9895.760978993352,300.0,200578.26005108908,101325.0,0.03468733926323719,0.03468733926323719,2791.435430443299,2791.435430443299,7.611158019343385e-05,18.572879194091666,0.00020825891700134862,4.441800011542871e-11,0.00020825896141934874,4.799257357058233e-09,0.0,-7.864230487233817e-26,0.0,-5.53442518863903e-20,-1.0339783462787764e-25,0.03768408437117144,-0.02025375861345256,9.085110898281314,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.4726730270621711,0.5009838769232496,4.7534032389651856e-09,4.799257357058233e-09,2.1977203177775894e-13,0.0,2.0510736898600188e-10,3.3015696013627965e-11,8.253924003406991e-12,2.4637698900303686e-10,0.00020825896141934874,2.4779067666078246e-25,-4.585411809304713e-11,FIXED_RSP_REPLAY,1.3877787807814457e-17,0.0,0.04427864041759364
3.85896188148347e-06,259.13705051048026,5.5e-10,11,0,9883.646430309274,9883.646430309274,300.0,200296.18829126272,101325.0,0.03469060579073718,0.03469060579073718,2778.8709836891867,2778.8709836891867,7.613341551377631e-05,20.53344855379227,0.0002082589212369322,5.353163513983911e-11,0.00020825897476856736,4.8126065756314686e-09,0.0,-9.611837262174665e-26,0.0,-6.798693572945956e-21,-1.0339789197426635e-25,0.026792969439037122,-0.020638138524049384,6.459413906687089,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.2501348895933279,0.2669843714647095,4.765909983444852e-09,4.8126065756314686e-09,2.616216772713172e-13,0.0,2.1296638086892562e-10,1.6689611207161023e-11,4.172402801790256e-12,2.338283948778769e-10,0.00020825897476856736,-6.77334905884486e-25,-4.669659218661696e-11,FIXED_RSP_REPLAY,1.0408340855860843e-17,0.0,0.03221076234913853
3.832044138750812e-06,260.9573282018575,6e-10,12,0,9871.459733161473,9871.459733161473,300.0,200009.10692893516,101325.0,0.03469332128475909,0.03469332128475909,2766.230804063126,2766.230804063126,7.615538612346891e-05,22.496719781944098,0.00020825891777402796,6.345897780173977e-11,0.00020825898123300575,4.819071014012602e-09,0.0,-1.1534204714609598e-25,0.0,-1.2168980231126498e-21,-1.0339795505529393e-25,0.017881679786448296,-0.020903521435462872,4.311025373664612,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.12028280572289504,0.12928876762266256,4.7719241237309964e-09,4.819071014012602e-09,3.048021813855671e-13,0.0,2.1847860420142786e-10,7.433975908952044e-12,1.858493977238011e-12,2.277710740876179e-10,0.00020825898123300575,-1.045587798216138e-25,-4.714689028160556e-11,FIXED_RSP_REPLAY,5.204170427930421e-18,8.881784197001252e-16,0.02233652672104213
3.805379227701049e-06,262.78589863542504,6.5e-10,13,0,9859.215144680902,9859.215144680902,300.0,199717.35867341727,101325.0,0.03469548267594609,0.03469548267594609,2753.5296300031523,2753.5296300031523,7.617746682878841e-05,24.45964548571765,0.00020825890969858888,7.419261215220873e-11,0.00020825898389120103,4.821729209314219e-09,0.0,-1.3631332844538615e-25,0.0,-2.4357296630564898e-20,-1.0339802387096038e-25,0.010599512295790574,-0.02107160130838998,2.5553956340417847,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.049115622185561945,0.05316390603234105,4.7743799048402744e-09,4.821729209314219e-09,3.488808866143933e-13,0.0,2.2200619084987114e-10,2.612018738591926e-12,6.530046846479815e-13,2.2527121427311103e-10,0.00020825898389120103,1.5211762607557815e-25,-4.7349304473944514e-11,FIXED_RSP_REPLAY,6.071532165918825e-18,0.0,0.01427327693644075
3.778973824095126e-06,264.6221028639831,7.000000000000001e-10,14,0,9846.920275818997,9846.920275818997,300.0,199421.119462068,101325.0,0.034697086540552764,0.034697086540552764,2740.7753313219105,2740.7753313219105,7.619964415094184e-05,26.41935697058672,0.0002082588989489797,8.572537753183153e-11,0.00020825898467435723,4.822512365542496e-09,0.0,-1.590322165196172e-25,0.0,-5.2153896653684916e-20,-1.033980984212657e-25,0.004657771704652294,-0.02116022849007628,1.1229242578603074,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.014369730079642061,0.015663124565540604,4.775098391344257e-09,4.822512365542496e-09,3.9349433517979034e-13,0.0,2.2387763487611799e-10,5.043835555564489e-13,1.2609588888911222e-13,2.2450811432056355e-10,0.00020825898467435723,-4.8265665625042386e-26,-4.741397419823903e-11,FIXED_RSP_REPLAY,2.6020852139652106e-18,0.0,0.007720371031407897
3.752830658995445e-06,266.4655271889298,7.500000000000001e-10,15,0,9834.57839565073,9834.57839565073,300.0,199120.45556097495,101325.0,0.03469812909911945,0.03469812909911945,2727.9712885089493,2727.9712885089493,7.622191226271802e-05,28.373151267436473,0.00020825888671131078,9.805030059757871e-11,0.00020825898476161138,4.8225996196631686e-09,0.0,-1.8349871136878907e-25,0.0,-2.1439877795473292e-20,-6.021370814263629e-31,-0.000181191530235293,-0.02118408931403183,-0.04368276882630695,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0015898717442218312,0.0017450824134479625,4.775177884931468e-09,4.8225996196631686e-09,4.3834094394733066e-13,0.0,2.2438282003243882e-10,7.632737169330298e-16,1.9081842923325745e-16,2.24383774124585e-10,0.00020825898476161138,1.4636209691108565e-25,-4.742173473170087e-11,FIXED_RSP_REPLAY,2.6020852139652106e-18,0.0,0.0025679993694135905
3.7269499694264935e-06,268.31591735959927,8.000000000000001e-10,16,0,9822.189985844627,9822.189985844627,300.0,198815.36214090226,101325.0,0.034698606223961814,0.034698606223961814,2715.117998425406,2715.117998425406,7.624427024755648e-05,30.31848159051431,0.00020825887368362613,1.1116053514185285e-10,0.00020825898484416128,4.8226821695734326e-09,0.0,-2.097128129929018e-25,0.0,-2.512333927727355e-20,-1.0339826472579294e-25,-0.0041130054331977445,-0.02115526555573423,-0.9915886536551002,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0014937497120755525,0.0016509982052868757,4.775252572417072e-09,4.8226821695734326e-09,4.83173187082235e-13,0.0,2.2377263036681753e-10,3.932992232230137e-13,9.832480580575342e-14,2.242642543958463e-10,0.00020825898484416128,1.6832398451243861e-25,-4.742959715636066e-11,FIXED_RSP_REPLAY,3.469446951953614e-18,0.0,0.0024891598347127173
3.701330453668345e-06,270.1731208595309,8.500000000000002e-10,17,0,9809.753786308871,9809.753786308871,300.0,198505.78928930717,101325.0,0.034698513454086095,0.034698513454086095,2702.214154901705,2702.214154901705,7.626672025593792e-05,32.25294992056851,0.00020825886025162155,1.2504930941458766e-10,0.00020825898530093097,4.823138939260318e-09,0.0,-2.3767452139195537e-25,0.0,-2.5914979085195197e-20,1.0339679665824204e-25,-0.007298705370754712,-0.021083694983921163,-1.759616793500102,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.008208297689743215,0.00913539373770607,4.775662987301559e-09,4.823138939260318e-09,5.277899809463305e-13,0.0,2.2226109708751118e-10,1.2385005039870323e-12,3.0962512599675807e-13,2.2380922271749497e-10,0.00020825898530093097,7.710389596502587e-25,-4.74759519587586e-11,FIXED_RSP_REPLAY,2.6020852139652106e-18,0.0,0.005834994036967186
3.675969895382248e-06,272.0370483055913,9.000000000000002e-10,18,0,9797.267496185013,9797.267496185013,300.0,198191.65951833926,101325.0,0.03469784601644731,0.03469784601644731,2689.257373558158,2689.257373558158,7.62892662695444e-05,34.17430086604106,0.00020825884660481803,1.3970988042625766e-10,0.00020825898631469846,4.824152706799022e-09,0.0,-2.673838365659498e-25,0.0,-7.127345768385564e-20,-8.773997472212715e-31,-0.009870849604731821,-0.020977550492244514,-2.3797251496403327,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.018092496714825934,0.020275350774093842,4.7765676121373e-09,4.824152706799022e-09,5.720296414507125e-13,0.0,2.20028812327334e-10,2.2652367151322816e-12,5.663091787830704e-13,2.2286035822124937e-10,0.00020825898631469846,5.501074190904413e-25,-4.758509466172201e-11,FIXED_RSP_REPLAY,1.734723475976807e-18,0.0,0.008662896356240306
3.650865567154887e-06,273.90764781824004,9.500000000000002e-10,19,0,9784.728241905288,9784.728241905288,300.0,197872.87953080717,101325.0,0.034696598852657065,0.034696598852657065,2676.2446760975945,2676.2446760975945,7.631191327616304e-05,36.08041626308659,0.00020825883281277795,1.5513549461617507e-10,0.00020825898794827257,4.825786280877547e-09,0.0,-2.9884075851488507e-25,0.0,-4.156612462154815e-20,-9.806232468943623e-31,-0.01193855370970346,-0.020843552205023444,-2.878219976089393,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.02895429804829049,0.03267148157049226,4.778015327039715e-09,4.825786280877547e-09,6.157635831367563e-13,0.0,2.172268342617688e-10,3.3136600923040104e-12,8.284150230760026e-13,2.213689093771488e-10,0.00020825898794827257,3.6724315037296895e-25,-4.7770953837832277e-11,FIXED_RSP_REPLAY,1.734723475976807e-18,0.0,0.01095898638974725
3.626014487495967e-06,275.7848881874089,1.0000000000000003e-09,20,0,9772.132888206484,9772.132888206484,300.0,197549.34811988435,101325.0,0.034694766650415806,0.034694766650415806,2663.1728123862085,2663.1728123862085,7.633466672149407e-05,37.96931017980495,0.00020825881887460572,1.7131935425584307e-10,0.00020825899019395999,4.828031968306897e-09,0.0,-3.3204528723876116e-25,0.0,-5.667792043680814e-20,-1.0895813854381803e-30,-0.013591634982677764,-0.02068722440624587,-3.276754979379344,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.03953187474555001,0.04491374858699379,4.779991920776992e-09,4.828031968306897e-09,6.588908083770042e-13,0.0,2.139806268171874e-10,4.29484927795493e-12,1.0737123194887325e-12,2.1934918841463107e-10,0.00020825899019395999,5.917087877881765e-25,-4.804004752990488e-11,FIXED_RSP_REPLAY,1.734723475976807e-18,4.440892098500626e-16,0.012805235578001175
3.6014135828930674e-06,277.66874783558893,1.0500000000000003e-09,21,0,9759.478243582555,9759.478243582555,300.0,197220.96147406806,101325.0,0.03469234387900128,0.03469234387900128,2650.0384734654294,2650.0384734654294,7.635753214707954e-05,39.83912412678171,0.0002082588047506721,1.882545889846933e-10,0.00020825899300526106,4.830843269365401e-09,0.0,-3.6699742273757814e-25,0.0,-3.718213553168133e-20,-1.033987808432913e-25,-0.014904024184506743,-0.020513107046222927,-3.5931538421694,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.04915176891525625,0.05622602117007311,4.782449509222755e-09,4.830843269365401e-09,7.013331655965434e-13,0.0,2.1039378034490034e-10,5.164301813398689e-12,1.2910754533496723e-12,2.168491576116487e-10,0.00020825899300526106,-2.2860557944580745e-25,-4.8393760142645926e-11,FIXED_RSP_REPLAY,1.734723475976807e-18,0.0,0.01427852819225217
3.5770597837958187e-06,279.5592079646049,1.1000000000000003e-09,22,0,9746.761195000508,9746.761195000508,300.0,196887.61674685357,101325.0,0.034689324828238034,0.034689324828238034,2636.8384314542227,2636.8384314542227,7.638051495294468e-05,41.688122351614794,0.00020825879038257757,2.059342319225757e-10,0.0002082589963168095,4.83415481783601e-09,0.0,-4.0369716501133596e-25,0.0,-7.106431730220817e-20,-1.033989012707076e-25,-0.01593657413734212,-0.02032492985587452,-3.842087337199491,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.05750510164758305,0.06623096941218792,4.785324764305134e-09,4.83415481783601e-09,7.430313184220414e-13,0.0,2.0655138682310968e-10,5.90465404266747e-12,1.4761635106668674e-12,2.1393220437644401e-10,0.0002082589963168095,-2.4405463141365575e-25,-4.8830053530876426e-11,FIXED_RSP_REPLAY,3.469446951953614e-18,0.0,0.015444258248592867
3.552950082761957e-06,281.45624810541386,1.1500000000000004e-09,23,0,9733.978795383273,9733.978795383273,300.0,196549.21447034652,101325.0,0.03468570365040279,0.03468570365040279,2623.5696306213977,2623.5696306213977,7.640362024351159e-05,43.514687182369705,0.00020825877570539652,2.2435119985893321e-10,0.00020825900005659638,4.837894604664724e-09,0.0,-4.421445140600346e-25,0.0,-1.7912211128737322e-20,-1.450863634293998e-30,-0.016739371804581262,-0.02012575567904926,-4.035630737747886,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.06450231583887639,0.07479573657428287,4.788549880097078e-09,4.837894604664724e-09,7.839413508026888e-13,0.0,2.0252302082639177e-10,6.514526180582219e-12,1.6286315451455549e-12,2.1066617855211955e-10,0.00020825900005659638,-4.957833017133015e-26,-4.9344724567646357e-11,FIXED_RSP_REPLAY,0.0,0.0,0.016356919676371016
3.5290815648935125e-06,283.35984352069636,1.2000000000000004e-09,24,0,9721.128319666908,9721.128319666908,300.0,196205.66020158757,101325.0,0.03468147440455569,0.03468147440455569,2610.229245962186,2610.229245962186,7.64268527289156e-05,45.3173143740887,0.00020825876065490103,2.434982770724201e-10,0.0002082590041531781,4.841991186402528e-09,0.0,-4.82339469883674e-25,0.0,-3.928742553267593e-20,-1.0339915932945678e-25,-0.017353641629858148,-0.019918098464665773,-4.183722686304759,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.07017993985045032,0.08193163475608027,4.792058877089601e-09,4.841991186402528e-09,8.240319283886662e-13,0.0,1.983653232240605e-10,7.001414206360444e-12,1.750353551590111e-12,2.0711709098201106e-10,0.0002082590041531781,-8.95641117351728e-26,-4.993230931292745e-11,FIXED_RSP_REPLAY,3.469446951953614e-18,0.0,0.017061623852594975
3.5054514221441353e-06,285.26996371507056,1.2500000000000004e-09,25,0,9708.207300017597,9708.207300017597,300.0,195856.86566122298,101325.0,0.03467663110282574,0.03467663110282574,2596.814720222462,2596.814720222462,7.645021666306001e-05,47.094608469639184,0.00020825874517156585,2.6336810238711685e-10,0.00020825900853966824,4.846377676544684e-09,0.0,-5.242820324822544e-25,0.0,-4.114117922796987e-20,-1.7203916612181794e-30,-0.01781331239411068,-0.01970402039843926,-4.294542942113516,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.07464162999737264,0.08772980284311924,4.795790958589469e-09,4.846377676544684e-09,8.632819386473107e-13,0.0,1.941242099310552e-10,7.377239632662806e-12,1.8443099081657014e-12,2.033457594718837e-10,0.00020825900853966824,-2.4314586365084114e-25,-5.058671795521469e-11,FIXED_RSP_REPLAY,0.0,0.0,0.017595613939428045
3.4820569575344423e-06,287.18657167172677,1.3000000000000005e-09,26,0,9695.213547272888,9695.213547272888,300.0,195502.74953694319,101325.0,0.03467116775817994,0.03467116775817994,2583.3237866774166,2583.3237866774166,7.647371580596021e-05,48.845278181863684,0.00020825872920254233,2.8395315911768506e-10,0.00020825901315570144,4.850993709728431e-09,0.0,-5.6797220185577565e-25,0.0,-2.901640949933696e-20,-1.0339944032676144e-25,-0.018146307075487873,-0.019485211862004803,-4.374823348532625,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.07802165106806672,0.09232066367493832,4.799692041142872e-09,4.850993709728431e-09,9.016785380882562e-13,0.0,1.8983674065360634e-10,7.655631732346484e-12,1.913907933086621e-12,1.9940628031903946e-10,0.00020825901315570144,-6.073597881477614e-25,-5.130166858555901e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.017989597043085843
3.458895583401014e-06,289.1096235454249,1.3500000000000005e-09,27,0,9682.14516328215,9682.14516328215,300.0,195143.23806518785,101325.0,0.034665078433255406,0.034665078433255406,2569.7544825010523,2569.7544825010523,7.649735340213218e-05,50.568131812496084,0.0002082587127023845,3.0524576759704506e-10,0.0002082590179481521,4.855786160403797e-09,0.0,-6.134099780042377e-25,0.0,-3.413091266452848e-20,-1.0339958942737208e-25,-0.01837560468088336,-0.019263057255301117,-4.430103825914265,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0804629189978646,0.09584901350730737,4.803715187092765e-09,4.855786160403797e-09,9.39215542539792e-13,0.0,1.855326874105045e-10,7.850327963352084e-12,1.962581990838021e-12,1.953455973646946e-10,0.0002082590179481521,-2.3446208280616824e-25,-5.2070973311031304e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.018268873100329215
3.4359648163153746e-06,291.0390686341107,1.4000000000000005e-09,28,0,9669.00054723343,9669.00054723343,300.0,194778.26546526124,101325.0,0.03465835728982776,0.03465835728982776,2556.1051559230336,2556.1051559230336,7.652113216958713e-05,52.26207272533879,0.00020825869563303613,3.2723808001577757e-10,0.00020825902287111613,4.86070912440951e-09,0.0,-6.605953609276406e-25,0.0,-1.2309935290762532e-20,-2.1676934931349063e-30,-0.018520114360965435,-0.019038689181385144,-4.464943108633449,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0821043889682882,0.09845928011426289,4.8078204065411794e-09,4.86070912440951e-09,9.758921044574643e-13,0.0,1.8123584287269587e-10,7.97428678533333e-12,1.9935716963333326e-12,1.9120370135436253e-10,0.00020825902287111613,-2.6031147694845036e-25,-5.2888717868330225e-11,FIXED_RSP_REPLAY,0.0,0.0,0.01845427780033852
3.413262270340582e-06,292.97484951258025,1.4500000000000006e-09,29,0,9655.778397979613,9655.778397979613,300.0,194407.77427357176,101325.0,0.03465099863852244,0.03465099863852244,2542.374469256981,2542.374469256981,7.654505429588172e-05,53.92609489112602,0.00020825867796340434,3.4992207733357816e-10,0.00020825902788548168,4.8657234899630375e-09,0.0,-7.095283506259844e-25,0.0,-1.545161619022863e-20,-1.0339990483250999e-25,-0.018595394994064606,-0.018813033051033237,-4.4830922267986235,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08307435166275147,0.10028731107055584,4.811974124124317e-09,4.8657234899630375e-09,1.0117116290568391e-12,0.0,1.7696510628963446e-10,8.039246365592897e-12,2.0098115913982243e-12,1.870141642466256e-10,0.00020825902788548168,-6.692569702150229e-25,-5.374936583872072e-11,FIXED_RSP_REPLAY,0.0,0.0,0.018562965074613087
3.390785649644453e-06,294.91690225386463,1.5000000000000006e-09,30,0,9642.47771366412,9642.47771366412,300.0,194031.71560824267,101325.0,0.03464299698840688,0.03464299698840688,2528.5613991471882,2528.5613991471882,7.656912143893494e-05,55.55927852000213,0.0002082586596687278,3.7328956804949856e-10,0.00020825903295829584,4.8707963041216936e-09,0.0,-7.60208947099269e-25,0.0,-1.643932052221342e-20,-2.4945679087663602e-30,-0.018614247557626327,-0.018586843800776295,-4.487637318805851,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08348738795217847,0.10145628317312873,4.816148493521926e-09,4.8707963041216936e-09,1.0466808882759518e-12,0.0,1.727353812372281e-10,8.055555482055589e-12,2.013888870513897e-12,1.8280482558979755e-10,0.00020825903295829584,-8.493949356440514e-25,-5.4647810599767546e-11,FIXED_RSP_REPLAY,0.0,0.0,0.018609054340396513
3.3685327410787394e-06,296.86515669126607,1.5500000000000006e-09,31,0,9629.097789486506,9629.097789486506,300.0,193650.0493829254,101325.0,0.03463434709609638,0.03463434709609638,2514.6652349040833,2514.6652349040833,7.659333473112796e-05,57.16078579571683,0.00020825864072986468,3.9733218864062983e-10,0.00020825903806205332,4.87590006160473e-09,0.0,-8.126371503474944e-25,0.0,-2.2069164199452572e-20,-2.666607074888178e-30,-0.018587202776415613,-0.01836073611860551,-4.481117196568065,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.083443522136602,0.10207514966073483,4.820320669628756e-09,4.87590006160473e-09,1.0808092980219873e-12,0.0,1.6855831540853246e-10,8.032164531751214e-12,2.0080411329378035e-12,1.7859852107322149e-10,0.00020825903806205332,-5.4344312216313415e-25,-5.557939197597391e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.018604164927642667
3.346501407063917e-06,298.81953669260787,1.6000000000000007e-09,32,0,9615.638214131635,9615.638214131635,300.0,193262.74448109238,101325.0,0.03462504401405624,0.03462504401405624,2500.685575470899,2500.685575470899,7.661769478576607e-05,58.729856723092084,0.00020825862113257754,4.2204140549849913e-10,0.00020825904317398302,4.881011991326986e-09,0.0,-8.668129603706607e-25,0.0,-3.8833687849874806e-20,-1.0340042095000835e-25,-0.018522922560923378,-0.01813520932510598,-4.4656201267557725,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08302863700999406,0.10223859444511815,4.824472101479256e-09,4.881011991326986e-09,1.114108329795161e-12,0.0,1.6444290863270544e-10,7.976705246594497e-12,1.994176311648624e-12,1.7441379019094857e-10,0.00020825904317398302,-7.439778751575571e-25,-5.653988984773013e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.018557856901869122
3.3246895785910196e-06,300.77996046289326,1.6500000000000007e-09,33,0,9602.09886519318,9602.09886519318,300.0,192869.77889736838,101325.0,0.0346150831377918,0.0346150831377918,2486.622325362818,2486.622325362818,7.66422017053174e-05,60.2658050984422,0.00020825860086685634,4.4740851820943633e-10,0.00020825904827537456,4.886113382860513e-09,0.0,-9.227363771687678e-25,0.0,-4.09347825291763e-20,-3.027889323743996e-30,-0.018428530476535285,-0.01791066785486973,-4.442863502337381,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08231555868353464,0.10202783067053244,4.828587879413432e-09,4.886113382860513e-09,1.1465910326342674e-12,0.0,1.603960115037319e-10,7.89561444016063e-12,1.9739036100401575e-12,1.7026552955393266e-10,0.00020825904827537456,-6.900576545638905e-25,-5.7525503447080525e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.018477994450118655
3.3030952506141964e-06,302.74634066760694,1.7000000000000007e-09,34,0,9588.479903794214,9588.479903794214,300.0,192471.13984944782,101325.0,0.034604460251644584,0.034604460251644584,2472.475689787395,2472.475689787395,7.666685509107237e-05,61.76801460964965,0.00020825857992630176,4.734246640393214e-10,0.0002082590533509658,4.8911889740988504e-09,0.0,-9.804074007418158e-25,0.0,-4.6159312949084795e-20,-3.217132406477996e-30,-0.01830988378973087,-0.01768743811600442,-4.4142594291505475,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08136544466896302,0.10151182476674246,4.832656151646881e-09,4.8911889740988504e-09,1.178271645453461e-12,0.0,1.5642273355374302e-10,7.794274523137807e-12,1.948568630784452e-12,1.6616557670766525e-10,0.0002082590533509658,-4.109649771839383e-25,-5.853282245196967e-11,FIXED_RSP_REPLAY,0.0,8.881784197001252e-16,0.01837104531336599
3.2817164742763882e-06,304.7185848742457,1.7500000000000008e-09,35,0,9574.781768530165,9574.781768530165,300.0,192066.82386235733,101325.0,0.03459317157293391,0.03459317157293391,2458.24616907375,2458.24616907375,7.66916540540016e-05,63.23593507347034,0.00020825855830757672,5.000808234985036e-10,0.0002082590583884002,4.8962264084709265e-09,0.0,-1.0398260310898046e-24,0.0,-6.96958168729911e-23,-1.0340098867925654e-25,-0.01817179741959631,-0.01746578236804821,-4.380968717510667,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.08022925507775201,0.10074868744151888,4.836667614400768e-09,4.8962264084709265e-09,1.2091652833157617e-12,0.0,1.5252677686401185e-10,7.677154761522823e-12,1.919288690380706e-12,1.621232203159154e-10,0.0002082590583884002,-7.754818242684634e-25,-5.955879407015827e-11,FIXED_RSP_REPLAY,0.0,0.0,0.018242327455500165
3.2605513534378256e-06,306.6965956373086,1.8000000000000008e-09,36,0,9561.005168807349,9561.005168807349,300.0,191656.83682573194,101325.0,0.034581213794217296,0.034581213794217296,2443.934552483622,2443.934552483622,7.67165972266833e-05,64.79022760606271,0.0002082585360099272,5.273678268669549e-10,0.00020825906337775408,4.901215762359736e-09,0.0,-1.1009922682127343e-24,0.0,-1.525017558468328e-20,-3.6128224885581775e-30,-0.01801822829705498,-0.017245910145403966,-4.343945328668371,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.07894918068460574,0.09978707777618831,4.8406150734349985e-09,4.901215762359736e-09,1.239287684097248e-12,0.0,1.4871070837167372e-10,7.547944407383907e-12,1.8869861018459767e-12,1.581456388809036e-10,0.00020825906337775408,-3.4634149182823302e-25,-6.060068892473712e-11,FIXED_RSP_REPLAY,0.0,0.0,0.018096212229580435
3.2395980397838227e-06,308.68027073714666,1.8500000000000008e-09,37,0,9547.151077627952,9547.151077627952,300.0,191241.19402427968,101325.0,0.03456858412345179,0.03456858412345179,2429.541911453602,2429.541911453602,7.6741682776209e-05,66.47441199025405,0.00020825851303476916,5.552763615786901e-10,0.00020825906831113073,4.906149139031246e-09,0.0,-1.1639061121106048e-24,0.0,-3.577176231535524e-20,-1.0340139583861635e-25,-0.017852427131127356,-0.017027987660220737,-4.303972963553163,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0775599609354306,0.0986675334301952,4.84449307148177e-09,4.906149139031246e-09,1.2686550044162227e-12,0.0,1.4497618187831484e-10,7.40967330839864e-12,1.85241832709966e-12,1.5423827351381314e-10,0.00020825906831113073,-7.585181593625908e-25,-6.165606754947582e-11,FIXED_RSP_REPLAY,0.0,0.0,0.01793629169215852
3.218854728759442e-06,310.6695033687971,1.900000000000001e-09,38,0,9533.220723851444,9533.220723851444,300.0,190819.92014132845,101325.0,0.034555280321879475,0.034555280321879475,2415.06959229556,2415.06959229556,7.676690841801578e-05,68.13337687076343,0.0002082584893853345,5.837969803659147e-10,0.00020825907318231486,4.911020323177502e-09,0.0,-1.2285675627834161e-24,0.0,-5.10539887937231e-20,-4.031451126121268e-30,-0.017677063344163076,-0.016812145541938234,-4.261695182927773,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.0760900616954151,0.09742368292513716,4.848297574566541e-09,4.911020323177502e-09,1.2972836557069093e-12,0.0,1.4132411886165682e-10,7.264818332875913e-12,1.8162045832189783e-12,1.5040514177775172e-10,0.00020825907318231486,-7.132817196135971e-25,-6.272274861096152e-11,FIXED_RSP_REPLAY,0.0,0.0,0.017765516379570703
3.198319655887186e-06,312.6641823181394,1.950000000000001e-09,39,0,9519.215583962103,9519.215583962103,300.0,190393.04923535418,101325.0,0.03454130073946056,0.03454130073946056,2400.5192083815555,2400.5192083815555,7.679227143058931e-05,69.7661192152446,0.0002082584650663709,6.129201100737116e-10,0.00020825907798648096,4.915824489280386e-09,0.0,-1.2949766202311683e-24,0.0,-5.579710883515961e-20,1.0339332720172526e-25,-0.017494327919365844,-0.01659848520756001,-4.2176402025022055,241.08615214839827,0.0041478948130727125,241.08615214839827,5e-11,0.07456270457620318,0.09608332205768824,4.8520257097953505e-09,4.915824489280386e-09,1.325190172972866e-12,0.0,1.3775485559279424e-10,7.1153955511051375e-12,1.7788488877762844e-12,1.4664910003167567e-10,0.00020825907798648096,-1.2621774483536189e-24,-6.379877948503589e-11,FIXED_RSP_REPLAY,0.0,0.0,0.01758630875312685
