step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
1548,1.1659553215728611e-11,5.8650853551881347e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6298397916063565e-05,477033.30272696249,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710406.919730939,1.1659553215728611e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769431230058,4940465330840557,4940465330840557,41710406.919730939,426251253532.33655,0.03195181366661845,426251253532.33655,0.03195181366661845,2.3460341564113132e-12,2.3460341564113132e-12,2.3460341564113132e-12,6.044272434089472e-12,1.6527116630620245e-11,2.5291452082210428e-05,2.5291452082210428e-05,2.5291452082210428e-05,9.3476776964452216e-06,2.3697074643633905e-05,3.5008617868279235e-07,3.5008617868279235e-07,3.5008617868279235e-07,9.4720722090868757e-07,1.0302267060176625e-05,149224.67250788581,149224.67250788581,149224.67250788581,156711.53662208773,592633.4670548056,400.00000244430532,59689869.367904983,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710406.919730939,4940465330840557,0.03195181366661845,426251253532.33655,2.3460341564113132e-12,3.5008617868279235e-07,149224.67250788581,22358655.310656786,1745502843760481,0.033425104620169427,165445884662.64975,0.25384316394437106,0.25384316394437106,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5292934016319907e-15,-5.6953783676283554e-13
1549,1.1665418301119639e-11,5.8650853910282842e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6301192367509442e-05,476455.37269610062,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710406.733827591,1.1665418301119639e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769360627723,4945092108536170,4945092108536170,41710406.733827591,426251250926.14856,0.031951813674205215,426251250926.14856,0.031951813674205215,2.3460341707554498e-12,2.3460341707554498e-12,2.3460341707554498e-12,6.0442724056008749e-12,1.6527116344539585e-11,2.5315137696468249e-05,2.5315137696468249e-05,2.5315137696468249e-05,9.3351303574993002e-06,2.3717136962571354e-05,3.4975862738582936e-07,3.4975862738582936e-07,3.4975862738582936e-07,9.4848036114322302e-07,1.0323122370640584e-05,149085.05244542242,149085.05244542242,149085.05244542242,156922.17317411464,593826.15191599331,400.00000244568241,59634021.34278366,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710406.733827591,4945092108536170,0.031951813674205215,426251250926.14856,2.3460341707554498e-12,3.4975862738582936e-07,149085.05244542242,22358655.372719478,1743159864870327.8,0.033425104611354929,165445885442.44934,0.25403874998953219,0.25403874998953219,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5275676534441879e-15,-5.6970593825758423e-13
1550,1.1671283386546527e-11,5.8650854268886254e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6303983435512731e-05,475878.49112887046,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710406.547819704,1.1671283386546527e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769289985687,4949717318128595,4949717318128595,41710406.547819704,426251248318.49512,0.031951813681796247,426251248318.49512,0.031951813681796247,2.3460341851076517e-12,2.3460341851076517e-12,2.3460341851076517e-12,6.0442723770386393e-12,1.6527116058293184e-11,2.5338815283236403e-05,2.5338815283236403e-05,2.5338815283236403e-05,9.322577869495258e-06,2.3737191541862286e-05,3.4943179915194118e-07,3.4943179915194118e-07,3.4943179915194118e-07,9.4975745300793969e-07,1.0344025762541642e-05,148945.74059069259,148945.74059069259,148945.74059069259,157133.4635109989,595021.59757995023,400.00000244705757,59578296.600755833,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710406.547819704,4949717318128595,0.031951813681796247,426251248318.49512,2.3460341851076517e-12,3.4943179915194118e-07,148945.74059069259,22358655.434942592,1740815924490449.2,0.033425104602517651,165445886224.26459,0.25423425238394137,0.25423425238394137,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5258395514546201e-15,-5.6987356780159524e-13
1551,1.1677148472009296e-11,5.8650854627691306e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6306771126208364e-05,475302.65557577222,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710406.361707352,1.1677148472009296e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769219303979,4954340951953740,4954340951953740,41710406.361707352,426251245709.37726,0.031951813689391546,426251245709.37726,0.031951813689391546,2.3460341994679139e-12,2.3460341994679139e-12,2.3460341994679139e-12,6.0442723484027217e-12,1.6527115771881229e-11,2.5362484803280534e-05,2.5362484803280534e-05,2.5362484803280534e-05,9.3100202717541314e-06,2.3757238350127893e-05,3.4910569218575726e-07,3.4910569218575726e-07,3.4910569218575726e-07,9.5103851058873736e-07,1.0364977342843086e-05,148806.73617841344,148806.73617841344,148806.73617841344,157345.40996321282,596219.81024617574,400.00000244843176,59522694.835708521,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710406.361707352,4954340951953740,0.031951813689391546,426251245709.37726,2.3460341994679139e-12,3.4910569218575726e-07,148806.73617841344,22358655.497326229,1738471029963305,0.033425104593657572,165445887008.09671,0.25442967083743279,0.25442967083743279,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5241090978899783e-15,-5.7004072513833907e-13
1552,1.1683013557507966e-11,5.8650854986697865e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6309555445717054e-05,474727.86361285532,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710406.175490841,1.1683013557507966e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769148582712,4958963002351378,4958963002351378,41710406.175490841,426251243098.79907,0.031951813696991092,426251243098.79907,0.031951813696991092,2.346034213836214e-12,2.346034213836214e-12,2.346034213836214e-12,6.0442723196930638e-12,1.6527115485304153e-11,2.5386146217386052e-05,2.5386146217386052e-05,2.5386146217386052e-05,9.297457603612171e-06,2.3777277356008663e-05,3.4878030469768931e-07,3.4878030469768931e-07,3.4878030469768931e-07,9.5232354803748126e-07,1.0385977218679498e-05,148668.03844576798,148668.03844576798,148668.03844576798,157558.01487214287,597420.79612456204,400.0000024498022,59467215.742514476,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710406.175490841,4958963002351378,0.031951813696991092,426251243098.79907,2.346034213836214e-12,3.4878030469768931e-07,148668.03844576798,22358655.559870508,1736125188634194,0.03342510458477467,165445887793.94727,0.25462500506005653,0.25462500506005653,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5223762949846533e-15,-5.7020741001269988e-13
1553,1.1688878643042557e-11,5.8650855345905363e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6312336400145273e-05,474154.11281167838,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.989170127,1.1688878643042557e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769077821871,4963583461665172,4963583461665172,41710405.989170127,426251240486.75989,0.031951813704594885,426251240486.75989,0.031951813704594885,2.3460342282125553e-12,2.3460342282125553e-12,2.3460342282125553e-12,6.0442722909096899e-12,1.6527115198561974e-11,2.5409799486358298e-05,2.5409799486358298e-05,2.5409799486358298e-05,9.2848899044207082e-06,2.379730852816454e-05,3.4845563490390896e-07,3.4845563490390896e-07,3.4845563490390896e-07,9.5361257957236066e-07,1.0407025497356559e-05,148529.64663239269,148529.64663239269,148529.64663239269,157771.28059014658,598624.56143541052,400.00000245117326,59411859.017028973,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.989170127,4963583461665172,0.031951813704594885,426251240486.75989,2.3460342282125553e-12,3.4845563490390896e-07,148529.64663239269,22358655.622575376,1733778407851230.5,0.033425104575868968,165445888581.81561,0.2548202547620716,0.2548202547620716,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5206411449806723e-15,-5.7037362217096849e-13
1554,1.1694743728613089e-11,5.8650855705313886e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6315113995585274e-05,473581.40074829047,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.802745543,1.1694743728613089e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840769007021581,4968202322242701,4968202322242701,41710405.802745543,426251237873.26483,0.031951813712202924,426251237873.26483,0.031951813712202924,2.3460342425969095e-12,2.3460342425969095e-12,2.3460342425969095e-12,6.0442722620525766e-12,1.6527114911655264e-11,2.5433444571022657e-05,2.5433444571022657e-05,2.5433444571022657e-05,9.2723172135460125e-06,2.3817331835274993e-05,3.4813168102632593e-07,3.4813168102632593e-07,3.4813168102632593e-07,9.5490561947825059e-07,1.0428122286350751e-05,148391.55998037203,148391.55998037203,148391.55998037203,157985.20948061559,599831.11240938271,400.00000245253949,59356624.356084973,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.802745543,4968202322242701,0.031951813712202924,426251237873.26483,2.3460342425969095e-12,3.4813168102632593e-07,148391.55998037203,22358655.685440894,1731430694965319.8,0.033425104566940443,165445889371.70239,0.25501541965395741,0.25501541965395741,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5189036501276243e-15,-5.7053936136085218e-13
1555,1.1700608814219582e-11,5.865085606492274e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.631788823811523e-05,473009.72502171749,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.616217077,1.1700608814219582e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.84076893618184,4972819576435481,4972819576435481,41710405.616217077,426251235258.31342,0.03195181371981521,426251235258.31342,0.03195181371981521,2.3460342569892798e-12,2.3460342569892798e-12,2.3460342569892798e-12,6.0442722331216423e-12,1.6527114624584074e-11,2.5457081432224669e-05,2.5457081432224669e-05,2.5457081432224669e-05,9.2597395703691766e-06,2.3837347246039119e-05,3.4780844129256661e-07,3.4780844129256661e-07,3.4780844129256661e-07,9.5620268210707284e-07,1.0449267693309142e-05,148253.77773422509,148253.77773422509,148253.77773422509,158199.8039180359,601040.45528753265,400.00000245390623,59301511.457490906,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.616217077,4972819576435481,0.03195181371981521,426251235258.31342,2.3460342569892798e-12,3.4780844129256661e-07,148253.77773422509,22358655.748467222,1729082057330134.2,0.03342510455798909,165445890163.60983,0.25521049944640428,0.25521049944640428,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5171638126828407e-15,-5.7070462733147189e-13
1556,1.1706473899862056e-11,5.8650856424731996e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6320659133799138e-05,472439.0832150713,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.429584958,1.1706473899862056e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840768865302735,4977435216598992,4977435216598992,41710405.429584958,426251232641.90875,0.031951813727431715,426251232641.90875,0.031951813727431715,2.3460342713896485e-12,2.3460342713896485e-12,2.3460342713896485e-12,6.0442722041168853e-12,1.6527114337348796e-11,2.5480710030830141e-05,2.5480710030830141e-05,2.5480710030830141e-05,9.2471570142859705e-06,2.3857354729175723e-05,3.4748591393595234e-07,3.4748591393595234e-07,3.4748591393595234e-07,9.575037818781631e-07,1.0470461826049096e-05,148116.29914089991,148116.29914089991,148116.29914089991,158415.06628804482,602252.59632126254,400.00000245526996,59246520.020025462,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.429584958,4977435216598992,0.031951813727431715,426251232641.90875,2.3460342713896485e-12,3.4748591393595234e-07,148116.29914089991,22358655.811654381,1726732502302088.2,0.033425104549014886,165445890957.53799,0.25540549385032196,0.25540549385032196,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5154216349113364e-15,-5.7086941983336531e-13
1557,1.1712338985540529e-11,5.8650856784741213e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6323426688686914e-05,471869.47292750824,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.242849417,1.1712338985540529e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840768794384351,4982049235092703,4982049235092703,41710405.242849417,426251230024.05414,0.031951813735052445,426251230024.05414,0.031951813735052445,2.3460342857979978e-12,2.3460342857979978e-12,2.3460342857979978e-12,6.0442721750383121e-12,1.652711404994969e-11,2.5504330327725339e-05,2.5504330327725339e-05,2.5504330327725339e-05,9.2345695847067383e-06,2.3877354253423479e-05,3.4716409719547734e-07,3.4716409719547734e-07,3.4716409719547734e-07,9.5880893327863566e-07,1.0491704792558013e-05,147979.1234497625,147979.1234497625,147979.1234497625,158630.99898749316,603467.5417723282,400.00000245663068,59191649.743435055,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.242849417,4982049235092703,0.031951813735052445,426251230024.05414,2.3460342857979978e-12,3.4716409719547734e-07,147979.1234497625,22358655.875002347,1724382037240314.8,0.033425104540017847,165445891753.48666,0.25560040257683797,0.25560040257683797,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5136771190858211e-15,-5.7103373861848963e-13
1558,1.1718204071255024e-11,5.8650857144949965e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6326190908814434e-05,471300.89176498679,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710405.056010403,1.1718204071255024e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.84076872342667,4986661624280094,4986661624280094,41710405.056010403,426251227404.74927,0.031951813742677394,426251227404.74927,0.031951813742677394,2.3460343002143294e-12,2.3460343002143294e-12,2.3460343002143294e-12,6.0442721458858323e-12,1.6527113762387013e-11,2.5527942283817042e-05,2.5527942283817042e-05,2.5527942283817042e-05,9.2219773210562338e-06,2.389734578754096e-05,3.4684298931578774e-07,3.4684298931578774e-07,3.4684298931578774e-07,9.601181508637554e-07,1.0512996700993105e-05,147842.24991258688,147842.24991258688,147842.24991258688,158847.60442450974,604685.29791282793,400.00000245799151,59136900.328429744,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710405.056010403,4986661624280094,0.031951813742677394,426251227404.74927,2.3460343002143294e-12,3.4684298931578774e-07,147842.24991258688,22358655.938511312,1722030669506640.5,0.033425104530997951,165445892551.45834,0.25579522533729526,0.25579522533729526,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5119302674865273e-15,-5.7119758344021992e-13
1559,1.172406915700556e-11,5.8650857505358243e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.63289518002036e-05,470733.33734527929,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710404.869068205,1.172406915700556e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840768652429801,4991272376528683,4991272376528683,41710404.869068205,426251224783.99762,0.031951813750306556,426251224783.99762,0.031951813750306556,2.3460343146386241e-12,2.3460343146386241e-12,2.3460343146386241e-12,6.0442721166594798e-12,1.6527113474661026e-11,2.5551545860032701e-05,2.5551545860032701e-05,2.5551545860032701e-05,9.2093802627735072e-06,2.3917329300306778e-05,3.4652258854715996e-07,3.4652258854715996e-07,3.4652258854715996e-07,9.6143144925731004e-07,1.0534337659681043e-05,147705.67778354822,147705.67778354822,147705.67778354822,159064.88501855696,605905.87102518417,400.00000245934928,59082271.476679131,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710404.869068205,4991272376528683,0.031951813750306556,426251224783.99762,2.3460343146386241e-12,3.4652258854715996e-07,147705.67778354822,22358656.002181228,1719678406465561.2,0.033425104521955171,165445893351.45212,0.25598996184325934,0.25598996184325934,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.510181082401552e-15,-5.713609540533568e-13
1560,1.1729934242792157e-11,5.8650857865965614e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.6331709368862261e-05,470166.807272034,0,ATTACHMENT_ROI,VALID,3,1.5707963267948971e-15,3.3333333333333337e-06,6.5624999999999996e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.9375000000000006e-05,3.7499999999999963e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.857236654,25637306.653853755,39775346.893599644,15.840817639528865,9.7365308452391677,15.105872747807013,41710404.682022952,1.1729934242792157e-11,3.3333333333333337e-06,6.9375000000000006e-05,15.840768581393796,4995881484210049,4995881484210049,41710404.682022952,426251222161.80127,0.031951813757939929,426251222161.80127,0.031951813757939929,2.3460343290708704e-12,2.3460343290708704e-12,2.3460343290708704e-12,6.0442720873591907e-12,1.6527113186772039e-11,2.5575141017320567e-05,2.5575141017320567e-05,2.5575141017320567e-05,9.1967784493117876e-06,2.3937304760519688e-05,3.4620289314547942e-07,3.4620289314547942e-07,3.4620289314547942e-07,9.627488431519818e-07,1.0555727777117752e-05,147569.40631921211,147569.40631921211,147569.40631921211,159282.84320049817,607129.26740213553,400.00000246070499,59027762.89080961,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375000000000006e-05,41710404.682022952,4995881484210049,0.031951813757939929,426251222161.80127,2.3460343290708704e-12,3.4620289314547942e-07,147569.40631921211,22358656.066012207,1717325255484218.2,0.033425104512889534,165445894153.4697,0.25618461180651497,0.25618461180651497,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.5084295661265883e-15,-5.7152385021412282e-13
