step,time_s,K_ion_z_A_m_s,K_ion_abs_A_m_s,dMdt_native_A_m_s
1995,1.9950000000001013e-12,0.0352381841549012,0.0352381841549012,-0.07509328581372188
1996,1.9960000000001014e-12,0.0352388930013478,0.0352388930013478,-0.0750953287988807
1997,1.9970000000001015e-12,0.0352396003685285,0.0352396003685285,-0.07509736789478438
1998,1.998000000000101e-12,0.0352403062563803,0.0352403062563803,-0.07509940310006868
1999,1.9990000000001016e-12,0.0352410106648394,0.0352410106648394,-0.07510143441464834
2000,2.0000000000001017e-12,0.0352417135938434,0.0352417135938434,-0.07510346183866545
2001,2.001000000000102e-12,0.0352424150433293,0.0352424150433293,-0.07510548537035788
2002,2.0020000000001015e-12,0.035243115013234,0.035243115013234,-0.07510750500978247
2003,2.003000000000102e-12,0.0352438135034949,0.0352438135034949,-0.07510952075642763
2004,2.004000000000102e-12,0.0352445105140496,0.0352445105140496,-0.07511153260952597
2005,2.0050000000001026e-12,0.0352452060448356,0.0352452060448356,-0.07511354056876485
2006,2.0060000000001023e-12,0.0352459000957906,0.0352459000957906,-0.07511554463289372
2007,2.0070000000001024e-12,0.0352465926668524,0.0352465926668524,-0.0751175448020831
2008,2.0080000000001025e-12,0.0352472837579589,0.0352472837579589,-0.0751195410761909
2009,2.0090000000001026e-12,0.0352479733690484,0.0352479733690484,-0.0751215334537676
2010,2.0100000000001027e-12,0.0352486615000589,0.0352486615000589,-0.07512352193396055
2011,2.011000000000103e-12,0.0352493481509285,0.0352493481509285,-0.07512550651708239
2012,2.012000000000103e-12,0.0352500333215961,0.0352500333215961,-0.07512748720239415
2013,2.013000000000103e-12,0.0352507170119999,0.0352507170119999,-0.07512946398929898
2014,2.014000000000103e-12,0.0352513992220787,0.0352513992220787,-0.07513143687717161
2015,2.015000000000103e-12,0.0352520799517713,0.0352520799517713,-0.07513340586535833
2016,2.0160000000001037e-12,0.0352527592010167,0.0352527592010167,-0.07513537095337597
2017,2.0170000000001038e-12,0.035253436969754,0.035253436969754,-0.07513733214082663
2018,2.0180000000001035e-12,0.0352541132579222,0.0352541132579222,-0.07513928942702819
2019,2.019000000000104e-12,0.0352547880654605,0.0352547880654605,-0.07514124281141221
2020,2.020000000000104e-12,0.0352554613923087,0.0352554613923087,-0.07514319229341027
2021,2.021000000000104e-12,0.035256133238406,0.035256133238406,-0.0751451378724255
2022,2.0220000000001043e-12,0.0352568036036922,0.0352568036036922,-0.07514707954823052
2023,2.023000000000104e-12,0.0352574724881071,0.0352574724881071,-0.07514901731991586
2024,2.024000000000104e-12,0.0352581398915905,0.0352581398915905,-0.07515095118702675
2025,2.025000000000104e-12,0.0352588058140827,0.0352588058140827,-0.07515288114919372
2026,2.0260000000001047e-12,0.0352594702555237,0.0352594702555237,-0.07515480720573464
2027,2.0270000000001044e-12,0.0352601332158537,0.0352601332158537,-0.07515672935582529
2028,2.0280000000001044e-12,0.0352607946950132,0.0352607946950132,-0.07515864759923829
2029,2.0290000000001045e-12,0.0352614546929428,0.0352614546929428,-0.07516056193568943
2030,2.030000000000105e-12,0.035262113209583,0.035262113209583,-0.07516247236429763
2031,2.0310000000001047e-12,0.0352627702448748,0.0352627702448748,-0.07516437888398286
2032,2.032000000000105e-12,0.0352634257987587,0.0352634257987587,-0.07516628149491567
2033,2.033000000000105e-12,0.0352640798711761,0.0352640798711761,-0.0751681801967834
2034,2.034000000000105e-12,0.0352647324620681,0.0352647324620681,-0.07517007498839234
2035,2.0350000000001047e-12,0.0352653835713757,0.0352653835713757,-0.07517196586945829
2036,2.036000000000105e-12,0.0352660331990406,0.0352660331990406,-0.07517385283929912
2037,2.0370000000001053e-12,0.0352666813450042,0.0352666813450042,-0.07517573589751692
2038,2.0380000000001054e-12,0.0352673280092082,0.0352673280092082,-0.07517761504382747
2039,2.039000000000105e-12,0.0352679731915943,0.0352679731915943,-0.0751794902772076
2040,2.0400000000001056e-12,0.0352686168921045,0.0352686168921045,-0.07518136159723099
2041,2.0410000000001057e-12,0.0352692591106805,0.0352692591106805,-0.07518322900352814
2042,2.042000000000106e-12,0.0352698998472648,0.0352698998472648,-0.07518509249555905
2043,2.0430000000001055e-12,0.0352705391017996,0.0352705391017996,-0.07518695207247106
2044,2.044000000000106e-12,0.0352711768742269,0.0352711768742269,-0.07518880773415049
2045,2.045000000000106e-12,0.0352718131644898,0.0352718131644898,-0.07519065947982995
2046,2.0460000000001066e-12,0.0352724479725304,0.0352724479725304,-0.07519250730871363
2047,2.0470000000001063e-12,0.0352730812982918,0.0352730812982918,-0.07519435122080154
2048,2.0480000000001064e-12,0.0352737131417167,0.0352737131417167,-0.07519619121529786
2049,2.0490000000001065e-12,0.0352743435027482,0.0352743435027482,-0.07519802729152048
2050,2.0500000000001066e-12,0.0352749723813294,0.0352749723813294,-0.07519985944881569
2051,2.051000000000107e-12,0.0352755997774033,0.0352755997774033,-0.07520168768706981
2052,2.0520000000001068e-12,0.0352762256909136,0.0352762256909136,-0.07520351200599862
2053,2.053000000000107e-12,0.0352768501218038,0.0352768501218038,-0.07520533240418104
2054,2.054000000000107e-12,0.0352774730700172,0.0352774730700172,-0.07520714888175917
2055,2.0550000000001075e-12,0.035278094535498,0.035278094535498,-0.07520896143810774
2056,2.056000000000107e-12,0.0352787145181899,0.0352787145181899,-0.07521077007183408
2057,2.0570000000001077e-12,0.0352793330180365,0.0352793330180365,-0.07521257478356347
2058,2.0580000000001078e-12,0.0352799500349823,0.0352799500349823,-0.07521437557258537
2059,2.059000000000108e-12,0.0352805655689715,0.0352805655689715,-0.07521617243776291
2060,2.0600000000001075e-12,0.0352811796199482,0.0352811796199482,-0.07521796537920977
2061,2.061000000000108e-12,0.0352817921878574,0.0352817921878574,-0.07521975439587436
2062,2.062000000000108e-12,0.0352824032726432,0.0352824032726432,-0.07522153948701771
2063,2.0630000000001082e-12,0.0352830128742505,0.0352830128742505,-0.07522332065303772
2064,2.064000000000108e-12,0.0352836209926242,0.0352836209926242,-0.07522509789274068
2065,2.065000000000108e-12,0.0352842276277094,0.0352842276277094,-0.07522687120558658
2066,2.066000000000108e-12,0.0352848327794508,0.0352848327794508,-0.07522864059146173
2067,2.0670000000001082e-12,0.035285436447794,0.035285436447794,-0.07523040604965558
2068,2.0680000000001083e-12,0.0352860386326844,0.0352860386326844,-0.07523216757928708
2069,2.0690000000001084e-12,0.0352866393340671,0.0352866393340671,-0.07523392518004357
2070,2.0700000000001085e-12,0.035287238551888,0.035287238551888,-0.07523567885166926
2071,2.071000000000109e-12,0.0352878362860926,0.0352878362860926,-0.07523742859333993
2072,2.0720000000001087e-12,0.0352884325366271,0.0352884325366271,-0.07523917440425976
2073,2.073000000000109e-12,0.0352890273034369,0.0352890273034369,-0.07524091628442875
2074,2.074000000000109e-12,0.0352896205864686,0.0352896205864686,-0.07524265423325005
2075,2.075000000000109e-12,0.0352902123856682,0.0352902123856682,-0.07524438824981416
2076,2.0760000000001087e-12,0.0352908027009821,0.0352908027009821,-0.07524611833397898
2077,2.0770000000001088e-12,0.0352913915323567,0.0352913915323567,-0.07524784448526134
2078,2.0780000000001093e-12,0.0352919788797387,0.0352919788797387,-0.07524956670269489
2079,2.0790000000001094e-12,0.0352925647430746,0.0352925647430746,-0.07525128498613753
2080,2.0800000000001095e-12,0.0352931491223115,0.0352931491223115,-0.07525299933504925
2081,2.0810000000001096e-12,0.0352937320173962,0.0352937320173962,-0.07525470974852055
2082,2.0820000000001097e-12,0.0352943134282757,0.0352943134282757,-0.0752564162263809
2083,2.0830000000001098e-12,0.0352948933548975,0.0352948933548975,-0.07525811876820399
2084,2.08400000000011e-12,0.0352954717972086,0.0352954717972086,-0.07525981737290977
2085,2.08500000000011e-12,0.0352960487551564,0.0352960487551564,-0.07526151204055509
2086,2.08600000000011e-12,0.035296624228689,0.035296624228689,-0.0752632027707989
2087,2.0870000000001106e-12,0.0352971982177537,0.0352971982177537,-0.0752648895622201
2088,2.0880000000001107e-12,0.0352977707222985,0.0352977707222985,-0.07526657241487555
2089,2.0890000000001103e-12,0.0352983417422711,0.0352983417422711,-0.07526825132819681
2090,2.0900000000001104e-12,0.0352989112776197,0.0352989112776197,-0.07526992630172913
2091,2.0910000000001105e-12,0.0352994793282926,0.0352994793282926,-0.0752715973349325
2092,2.0920000000001106e-12,0.035300045894238,0.035300045894238,-0.07527326442709636
2093,2.0930000000001107e-12,0.0353006109754043,0.0353006109754043,-0.0752749275776523
2094,2.094000000000111e-12,0.0353011745717402,0.0353011745717402,-0.07527658678648663
2095,2.095000000000111e-12,0.0353017366831944,0.0353017366831944,-0.07527824205291722
2096,2.096000000000111e-12,0.0353022973097158,0.0353022973097158,-0.075279893376063
2097,2.097000000000111e-12,0.035302856451253,0.035302856451253,-0.07528154075598081
2098,2.0980000000001112e-12,0.0353034141077555,0.0353034141077555,-0.07528318419159064
2099,2.0990000000001117e-12,0.0353039702791719,0.0353039702791719,-0.0752848236828072
2100,2.100000000000112e-12,0.0353045249654521,0.0353045249654521,-0.07528645922894839
2101,2.1010000000001115e-12,0.0353050781665453,0.0353050781665453,-0.07528809082918997
2102,2.102000000000112e-12,0.035305629882401,0.035305629882401,-0.07528971848358879
2103,2.103000000000112e-12,0.035306180112969,0.035306180112969,-0.07529134219163325
2104,2.1040000000001122e-12,0.035306728858199,0.035306728858199,-0.07529296195224333
2105,2.105000000000112e-12,0.0353072761180409,0.0353072761180409,-0.07529457776507797
2106,2.106000000000112e-12,0.0353078218924452,0.0353078218924452,-0.07529618963025086
2107,2.107000000000112e-12,0.0353083661813616,0.0353083661813616,-0.07529779754617039
2108,2.108000000000112e-12,0.0353089089847404,0.0353089089847404,-0.07529940151280812
2109,2.1090000000001127e-12,0.0353094503025321,0.0353094503025321,-0.07530100153016406
2110,2.1100000000001124e-12,0.0353099901346876,0.0353099901346876,-0.07530259759727187
2111,2.1110000000001125e-12,0.0353105284811573,0.0353105284811573,-0.07530418971364838
2112,2.112000000000113e-12,0.0353110653418919,0.0353110653418919,-0.07530577787841253
2113,2.113000000000113e-12,0.0353116007168423,0.0353116007168423,-0.07530736209153588
2114,2.1140000000001128e-12,0.0353121346059599,0.0353121346059599,-0.07530894235267738
2115,2.115000000000113e-12,0.0353126670091955,0.0353126670091955,-0.07531051866070015
2116,2.116000000000113e-12,0.0353131979265005,0.0353131979265005,-0.07531209101594527
2117,2.117000000000113e-12,0.0353137273578267,0.0353137273578267,-0.07531365941699164
2118,2.1180000000001128e-12,0.035314255303125,0.035314255303125,-0.07531522386344136
2119,2.1190000000001133e-12,0.0353147817623477,0.0353147817623477,-0.07531678435540812
2120,2.1200000000001133e-12,0.0353153067354459,0.0353153067354459,-0.07531834089192557
2121,2.1210000000001134e-12,0.0353158302223722,0.0353158302223722,-0.0753198934728232
2122,2.122000000000113e-12,0.0353163522230782,0.0353163522230782,-0.07532144209721992
2123,2.1230000000001136e-12,0.0353168727375164,0.0353168727375164,-0.0753229867646894
2124,2.1240000000001137e-12,0.0353173917656389,0.0353173917656389,-0.07532452747497587
2125,2.125000000000114e-12,0.0353179093073979,0.0353179093073979,-0.07532606422714139
2126,2.1260000000001135e-12,0.0353184253627464,0.0353184253627464,-0.07532759702090175
2127,2.127000000000114e-12,0.0353189399316369,0.0353189399316369,-0.07532912585602958
2128,2.128000000000114e-12,0.0353194530140219,0.0353194530140219,-0.07533065073170064
2129,2.1290000000001146e-12,0.0353199646098547,0.0353199646098547,-0.0753321716474602
2130,2.1300000000001143e-12,0.035320474719088,0.035320474719088,-0.07533368860276823
2131,2.1310000000001144e-12,0.0353209833416755,0.0353209833416755,-0.07533520159702789
2132,2.1320000000001145e-12,0.0353214904775698,0.0353214904775698,-0.07533671062998337
2133,2.1330000000001146e-12,0.0353219961267248,0.0353219961267248,-0.07533821570135046
2134,2.1340000000001147e-12,0.0353225002890938,0.0353225002890938,-0.07533971680996387
2135,2.1350000000001148e-12,0.0353230029646307,0.0353230029646307,-0.07534121395548254
2136,2.136000000000115e-12,0.0353235041532889,0.0353235041532889,-0.07534270713799174
2137,2.137000000000115e-12,0.0353240038550229,0.0353240038550229,-0.07534419635635459
2138,2.138000000000115e-12,0.035324502069786,0.035324502069786,-0.07534568161028687
2139,2.139000000000115e-12,0.0353249987975329,0.0353249987975329,-0.07534716289919174
2140,2.1400000000001157e-12,0.0353254940382174,0.0353254940382174,-0.07534864022289867
2141,2.1410000000001158e-12,0.0353259877917947,0.0353259877917947,-0.07535011358064025
2142,2.142000000000116e-12,0.0353264800582185,0.0353264800582185,-0.07535158297179123
2143,2.143000000000116e-12,0.035326970837444,0.035326970837444,-0.07535304839623791
2144,2.144000000000116e-12,0.0353274601294258,0.0353274601294258,-0.07535450985295711
2145,2.145000000000116e-12,0.0353279479341187,0.0353279479341187,-0.07535596734183514
2146,2.1460000000001163e-12,0.0353284342514778,0.0353284342514778,-0.07535742086224673
2147,2.147000000000116e-12,0.0353289190814582,0.0353289190814582,-0.07535887041390765
2148,2.148000000000116e-12,0.0353294024240153,0.0353294024240153,-0.07536031599642001
2149,2.149000000000116e-12,0.0353298842791046,0.0353298842791046,-0.07536175760861852
2150,2.1500000000001162e-12,0.0353303646466812,0.0353303646466812,-0.07536319525013369
2151,2.1510000000001163e-12,0.0353308435267012,0.0353308435267012,-0.07536462892113605
2152,2.1520000000001164e-12,0.03533132091912,0.03533132091912,-0.07536605862094348
2153,2.1530000000001165e-12,0.0353317968238941,0.0353317968238941,-0.07536748434841911
2154,2.154000000000117e-12,0.0353322712409787,0.0353322712409787,-0.07536890610342084
2155,2.1550000000001167e-12,0.0353327441703306,0.0353327441703306,-0.07537032388580656
2156,2.156000000000117e-12,0.0353332156119057,0.0353332156119057,-0.07537173769489414
2157,2.157000000000117e-12,0.0353336855656608,0.0353336855656608,-0.07537314753008673
2158,2.158000000000117e-12,0.035334154031552,0.035334154031552,-0.07537455339061694
2159,2.1590000000001167e-12,0.035334621009536,0.035334621009536,-0.0753759552765132
2160,2.160000000000117e-12,0.0353350864995698,0.0353350864995698,-0.07537735318692285
2161,2.1610000000001173e-12,0.0353355505016102,0.0353355505016102,-0.07537874712153325
2162,2.1620000000001174e-12,0.0353360130156143,0.0353360130156143,-0.07538013707983282
2163,2.163000000000117e-12,0.0353364740415389,0.0353364740415389,-0.07538152306128154
2164,2.1640000000001176e-12,0.0353369335793418,0.0353369335793418,-0.0753829050653394
2165,2.1650000000001177e-12,0.03533739162898,0.03533739162898,-0.07538428309163692
2166,2.1660000000001178e-12,0.0353378481904112,0.0353378481904112,-0.07538565713977619
2167,2.1670000000001175e-12,0.0353383032635928,0.0353383032635928,-0.07538702720907509
2168,2.168000000000118e-12,0.0353387568484829,0.0353387568484829,-0.07538839329876623
2169,2.169000000000118e-12,0.0353392089450391,0.0353392089450391,-0.07538975540893489
2170,2.1700000000001186e-12,0.0353396595532196,0.0353396595532196,-0.07539111353904104
2171,2.1710000000001187e-12,0.0353401086729827,0.0353401086729827,-0.07539246768811836
2172,2.1720000000001184e-12,0.0353405563042862,0.0353405563042862,-0.07539381785608157
2173,2.1730000000001185e-12,0.035341002447089,0.035341002447089,-0.07539516404239066
2174,2.1740000000001186e-12,0.0353414471013493,0.0353414471013493,-0.07539650624619298
2175,2.175000000000119e-12,0.0353418902670257,0.0353418902670257,-0.0753978444675738
2176,2.1760000000001188e-12,0.0353423319440773,0.0353423319440773,-0.07539917870568047
2177,2.177000000000119e-12,0.0353427721324624,0.0353427721324624,-0.07540050895994455
2178,2.178000000000119e-12,0.0353432108321408,0.0353432108321408,-0.0754018352304513
2179,2.1790000000001195e-12,0.0353436480430711,0.0353436480430711,-0.07540315751626281
2180,2.180000000000119e-12,0.0353440837652127,0.0353440837652127,-0.07540447581686749
2181,2.1810000000001192e-12,0.0353445179985249,0.0353445179985249,-0.07540579013172533
2182,2.1820000000001197e-12,0.0353449507429673,0.0353449507429673,-0.07540710046049526
2183,2.18300000000012e-12,0.0353453819984998,0.0353453819984998,-0.0754084068028078
2184,2.1840000000001195e-12,0.0353458117650816,0.0353458117650816,-0.07540970915803769
2185,2.18500000000012e-12,0.0353462400426731,0.0353462400426731,-0.07541100752564489
2186,2.18600000000012e-12,0.0353466668312339,0.0353466668312339,-0.07541230190554415
2187,2.1870000000001202e-12,0.0353470921307245,0.0353470921307245,-0.07541359229702493
2188,2.18800000000012e-12,0.0353475159411051,0.0353475159411051,-0.07541487869912089
2189,2.18900000000012e-12,0.0353479382623359,0.0353479382623359,-0.0754161611118036
2190,2.19000000000012e-12,0.0353483590943775,0.0353483590943775,-0.07541743953476043
2191,2.1910000000001202e-12,0.0353487784371907,0.0353487784371907,-0.07541871396730926
2192,2.1920000000001203e-12,0.035349196290736,0.035349196290736,-0.07541998440871112
2193,2.1930000000001204e-12,0.0353496126549743,0.0353496126549743,-0.07542125085871021
2194,2.1940000000001205e-12,0.0353500275298669,0.0353500275298669,-0.07542251331707917
2195,2.195000000000121e-12,0.0353504409153745,0.0353504409153745,-0.07542377178316428
2196,2.1960000000001207e-12,0.0353508528114589,0.0353508528114589,-0.07542502625639713
2197,2.1970000000001208e-12,0.035351263218081,0.035351263218081,-0.07542627673640823
2198,2.198000000000121e-12,0.0353516721352026,0.0353516721352026,-0.07542752322243018
2199,2.199000000000121e-12,0.0353520795627853,0.0353520795627853,-0.075428765714463
2200,2.200000000000121e-12,0.0353524855007908,0.0353524855007908,-0.07543000421176771
2201,2.2010000000001208e-12,0.0353528899491811,0.0353528899491811,-0.07543123871349167
2202,2.2020000000001213e-12,0.0353532929079179,0.0353532929079179,-0.07543246921986224
2203,2.2030000000001214e-12,0.0353536943769637,0.0353536943769637,-0.07543369573033942
2204,2.2040000000001215e-12,0.0353540943562806,0.0353540943562806,-0.07543491824387161
2205,2.2050000000001216e-12,0.035354492845831,0.035354492845831,-0.07543613676028826
2206,2.2060000000001217e-12,0.0353548898455774,0.0353548898455774,-0.07543735127950413
2207,2.2070000000001218e-12,0.0353552853554823,0.0353552853554823,-0.07543856180038233
2208,2.208000000000122e-12,0.0353556793755087,0.0353556793755087,-0.07543976832280919
2209,2.209000000000122e-12,0.0353560719056196,0.0353560719056196,-0.07544097084638679
2210,2.210000000000122e-12,0.0353564629457777,0.0353564629457777,-0.07544216937037618
2211,2.211000000000122e-12,0.0353568524959461,0.0353568524959461,-0.07544336389440787
2212,2.2120000000001226e-12,0.0353572405560883,0.0353572405560883,-0.07544455441825448
2213,2.2130000000001223e-12,0.0353576271261677,0.0353576271261677,-0.0754457409410918
2214,2.2140000000001224e-12,0.0353580122061475,0.0353580122061475,-0.07544692346235138
2215,2.2150000000001225e-12,0.0353583957959915,0.0353583957959915,-0.07544810198231744
2216,2.2160000000001226e-12,0.0353587778956636,0.0353587778956636,-0.07544927649990996
2217,2.2170000000001227e-12,0.0353591585051276,0.0353591585051276,-0.07545044701473103
2218,2.218000000000123e-12,0.0353595376243476,0.0353595376243476,-0.07545161352649643
2219,2.219000000000123e-12,0.0353599152532877,0.0353599152532877,-0.07545277603401246
2220,2.220000000000123e-12,0.0353602913919119,0.0353602913919119,-0.07545393453776228
2221,2.221000000000123e-12,0.0353606660401849,0.0353606660401849,-0.07545508903706377
2222,2.2220000000001232e-12,0.035361039198071,0.035361039198071,-0.07545623953112113
2223,2.2230000000001237e-12,0.035361410865535,0.035361410865535,-0.07545738601965013
2224,2.224000000000124e-12,0.0353617810425416,0.0353617810425416,-0.07545852850225288
2225,2.2250000000001235e-12,0.0353621497290557,0.0353621497290557,-0.07545966697810513
2226,2.226000000000124e-12,0.035362516925042,0.035362516925042,-0.07546080144729217
2227,2.227000000000124e-12,0.0353628826304663,0.0353628826304663,-0.07546193190913186
2228,2.228000000000124e-12,0.0353632468452934,0.0353632468452934,-0.07546305836299894
2229,2.2290000000001243e-12,0.0353636095694889,0.0353636095694889,-0.0754641808087797
2230,2.230000000000124e-12,0.0353639708030181,0.0353639708030181,-0.0754652992452236
2231,2.231000000000124e-12,0.0353643305458467,0.0353643305458467,-0.0754664136726717
2232,2.232000000000124e-12,0.0353646887979404,0.0353646887979404,-0.07546752409086821
2233,2.2330000000001247e-12,0.0353650455592655,0.0353650455592655,-0.07546863049836361
2234,2.2340000000001244e-12,0.0353654008297874,0.0353654008297874,-0.07546973289535686
2235,2.2350000000001245e-12,0.0353657546094727,0.0353657546094727,-0.07547083128142162
2236,2.236000000000125e-12,0.0353661068982875,0.0353661068982875,-0.07547192565564842
2237,2.237000000000125e-12,0.0353664576961982,0.0353664576961982,-0.07547301601792356
2238,2.2380000000001248e-12,0.0353668070031712,0.0353668070031712,-0.07547410236773544
2239,2.239000000000125e-12,0.0353671548191733,0.0353671548191733,-0.07547518470468617
2240,2.240000000000125e-12,0.0353675011441712,0.0353675011441712,-0.07547626302820731
2241,2.241000000000125e-12,0.035367845978132,0.035367845978132,-0.07547733733790096
2242,2.2420000000001247e-12,0.0353681893210223,0.0353681893210223,-0.07547840763336922
2243,2.243000000000125e-12,0.0353685311728095,0.0353685311728095,-0.07547947391381626
2244,2.2440000000001253e-12,0.0353688715334608,0.0353688715334608,-0.07548053617924211
2245,2.2450000000001254e-12,0.0353692104029437,0.0353692104029437,-0.07548159442913516
2246,2.246000000000125e-12,0.0353695477812257,0.0353695477812257,-0.07548264866221643
2247,2.2470000000001256e-12,0.0353698836682742,0.0353698836682742,-0.07548369887916806
2248,2.2480000000001257e-12,0.0353702180640574,0.0353702180640574,-0.07548474507945002
2249,2.249000000000126e-12,0.0353705509685429,0.0353705509685429,-0.0754857872614707
2250,2.2500000000001255e-12,0.0353708823816985,0.0353708823816985,-0.07548682542579854
2251,2.251000000000126e-12,0.0353712123034926,0.0353712123034926,-0.07548785957195037
2252,2.252000000000126e-12,0.0353715407338936,0.0353715407338936,-0.07548888969915879
2253,2.2530000000001266e-12,0.0353718676728699,0.0353718676728699,-0.07548991580705433
2254,2.2540000000001263e-12,0.0353721931203897,0.0353721931203897,-0.07549093789489802
2255,2.2550000000001264e-12,0.0353725170764219,0.0353725170764219,-0.0754919559626046
2256,2.2560000000001265e-12,0.035372839540935,0.035372839540935,-0.07549297000983302
2257,2.2570000000001266e-12,0.0353731605138983,0.0353731605138983,-0.07549398003584429
2258,2.2580000000001267e-12,0.0353734799952805,0.0353734799952805,-0.07549498604006999
2259,2.2590000000001268e-12,0.0353737979850511,0.0353737979850511,-0.0754959880224817
2260,2.260000000000127e-12,0.0353741144831788,0.0353741144831788,-0.07549698598225518
2261,2.261000000000127e-12,0.0353744294896334,0.0353744294896334,-0.07549797991904938
2262,2.2620000000001275e-12,0.0353747430043844,0.0353747430043844,-0.07549896983269377
2263,2.263000000000127e-12,0.0353750550274014,0.0353750550274014,-0.0754999557225915
2264,2.2640000000001277e-12,0.0353753655586542,0.0353753655586542,-0.07550093758771936
2265,2.2650000000001278e-12,0.0353756745981124,0.0353756745981124,-0.07550191542821949
2266,2.266000000000128e-12,0.0353759821457464,0.0353759821457464,-0.07550288924403503
2267,2.267000000000128e-12,0.0353762882015265,0.0353762882015265,-0.07550385903377332
2268,2.268000000000128e-12,0.0353765927654224,0.0353765927654224,-0.07550482479723541
2269,2.269000000000128e-12,0.035376895837405,0.035376895837405,-0.07550578653459183
2270,2.2700000000001283e-12,0.0353771974174446,0.0353771974174446,-0.07550674424501835
2271,2.271000000000128e-12,0.0353774975055118,0.0353774975055118,-0.07550769792774759
2272,2.272000000000128e-12,0.0353777961015774,0.0353777961015774,-0.0755086475828648
2273,2.273000000000128e-12,0.0353780932056126,0.0353780932056126,-0.07550959320946049
2274,2.2740000000001282e-12,0.035378388817588,0.035378388817588,-0.07551053480725045
2275,2.2750000000001283e-12,0.0353786829374751,0.0353786829374751,-0.07551147237609257
2276,2.2760000000001284e-12,0.0353789755652449,0.0353789755652449,-0.07551240591496367
2277,2.2770000000001285e-12,0.035379266700869,0.035379266700869,-0.07551333542383531
2278,2.278000000000129e-12,0.0353795563443186,0.0353795563443186,-0.07551426090222435
2279,2.2790000000001287e-12,0.0353798444955658,0.0353798444955658,-0.07551518234993182
2280,2.280000000000129e-12,0.0353801311545822,0.0353801311545822,-0.07551609976604823
2281,2.281000000000129e-12,0.0353804163213397,0.0353804163213397,-0.07551701315003356
2282,2.282000000000129e-12,0.0353806999958104,0.0353806999958104,-0.07551792250202993
2283,2.2830000000001287e-12,0.0353809821779662,0.0353809821779662,-0.075518827821071
2284,2.284000000000129e-12,0.0353812628677795,0.0353812628677795,-0.07551972910715676
2285,2.2850000000001293e-12,0.0353815420652231,0.0353815420652231,-0.07552062635943457
2286,2.2860000000001294e-12,0.0353818197702688,0.0353818197702688,-0.07552151957742126
2287,2.287000000000129e-12,0.0353820959828899,0.0353820959828899,-0.07552240876131577
2288,2.2880000000001296e-12,0.0353823707030588,0.0353823707030588,-0.07552329391029389
2289,2.2890000000001297e-12,0.0353826439307489,0.0353826439307489,-0.07552417502375874
2290,2.2900000000001298e-12,0.0353829156659326,0.0353829156659326,-0.0755250521013977
2291,2.29100000000013e-12,0.0353831859085834,0.0353831859085834,-0.07552592514269918
2292,2.29200000000013e-12,0.0353834546586744,0.0353834546586744,-0.07552679414732211
2293,2.29300000000013e-12,0.0353837219161794,0.0353837219161794,-0.07552765911509596
2294,2.2940000000001306e-12,0.0353839876810717,0.0353839876810717,-0.0755285200449407
2295,2.2950000000001307e-12,0.0353842519533247,0.0353842519533247,-0.07552937693682793
2296,2.2960000000001304e-12,0.0353845147329127,0.0353845147329127,-0.07553022979044499
2297,2.2970000000001305e-12,0.0353847760198093,0.0353847760198093,-0.07553107860499608
2298,2.2980000000001306e-12,0.0353850358139884,0.0353850358139884,-0.07553192338028225
2299,2.299000000000131e-12,0.0353852941154246,0.0353852941154246,-0.07553276411599086
2300,2.3000000000001308e-12,0.0353855509240919,0.0353855509240919,-0.07553360081166716
2301,2.301000000000131e-12,0.035385806239965,0.035385806239965,-0.07553443346631639
2302,2.302000000000131e-12,0.0353860600630177,0.0353860600630177,-0.07553526207999539
2303,2.303000000000131e-12,0.0353863123932255,0.0353863123932255,-0.07553608665239153
2304,2.304000000000131e-12,0.0353865632305629,0.0353865632305629,-0.07553690718268058
2305,2.3050000000001312e-12,0.0353868125750046,0.0353868125750046,-0.075537723670692
2306,2.3060000000001317e-12,0.0353870604265259,0.0353870604265259,-0.07553853611605632
2307,2.307000000000132e-12,0.0353873067851021,0.0353873067851021,-0.07553934451811983
2308,2.3080000000001315e-12,0.0353875516507083,0.0353875516507083,-0.07554014887645621
2309,2.309000000000132e-12,0.0353877950233199,0.0353877950233199,-0.07554094919083809
2310,2.310000000000132e-12,0.0353880369029123,0.0353880369029123,-0.07554174546083914
2311,2.3110000000001322e-12,0.0353882772894617,0.0353882772894617,-0.07554253768569197
2312,2.312000000000132e-12,0.0353885161829433,0.0353885161829433,-0.07554332586508394
2313,2.313000000000132e-12,0.0353887535833333,0.0353887535833333,-0.07554410999912875
2314,2.314000000000132e-12,0.035388989490608,0.035388989490608,-0.0755448900866611
2315,2.3150000000001322e-12,0.0353892239047429,0.0353892239047429,-0.07554566612736835
2316,2.3160000000001323e-12,0.035389456825715,0.035389456825715,-0.07554643812127892
2317,2.3170000000001324e-12,0.0353896882535004,0.0353896882535004,-0.07554720606785281
2318,2.3180000000001325e-12,0.0353899181880757,0.0353899181880757,-0.07554796996640789
2319,2.319000000000133e-12,0.0353901466294175,0.0353901466294175,-0.0755487298162052
2320,2.320000000000133e-12,0.0353903735775028,0.0353903735775028,-0.07554948561755737
2321,2.3210000000001328e-12,0.0353905990323084,0.0353905990323084,-0.07555023736989597
2322,2.322000000000133e-12,0.0353908229938115,0.0353908229938115,-0.07555098507251046
2323,2.323000000000133e-12,0.0353910454619891,0.0353910454619891,-0.07555172872488924
