frequency_Hz,Zin_real_ohm,Zin_imag_ohm,S11_real,S11_imag,S11_dB,S21_real,S21_imag,S21_dB,S21_phase_deg,dipole_directivity_linear,dipole_directivity_dBi
329000000,54.6853416,-46.7790344,0.203750191,-0.35580719,-7.74398969,0.0795749021,-0.0558708271,-20.2439752,-35.0733144,1.61183991,2.07321906
329500000,54.9113386,-45.5234054,0.197850078,-0.348071015,-7.95071667,0.0796247577,-0.0571608518,-20.1739119,-35.6737297,1.61221828,2.07423842
330000000,55.1381654,-44.2681093,0.192096246,-0.340165454,-8.16407037,0.0796424669,-0.058447895,-20.1059117,-36.2741451,1.61259748,2.07525978
330500000,55.3658257,-43.0131329,0.186495372,-0.332094229,-8.38431069,0.0796275211,-0.0597307668,-20.0400056,-36.8745605,1.61297752,2.07628314
331000000,55.5943233,-41.7584625,0.181054024,-0.323861395,-8.61170901,0.0795794541,-0.0610082603,-19.9762236,-37.4749758,1.61335838,2.07730849
331500000,55.8236618,-40.5040847,0.175778641,-0.315471334,-8.84654828,0.079497845,-0.0622791541,-19.9145942,-38.0753912,1.61374008,2.07833585
332000000,56.0538452,-39.2499863,0.170675514,-0.306928755,-9.08912282,0.0793823199,-0.0635422153,-19.855145,-38.6758066,1.61412261,2.07936521
332500000,56.2848771,-37.9961537,0.165750768,-0.298238685,-9.33973783,0.0792325542,-0.0647962024,-19.7979019,-39.276222,1.61450598,2.08039658
333000000,56.5167614,-36.7425736,0.161010338,-0.289406465,-9.59870852,0.0790482743,-0.0660398686,-19.7428896,-39.8766373,1.61489019,2.08142996
333500000,56.749502,-35.4892325,0.156459953,-0.280437738,-9.86635862,0.0788292592,-0.0672719648,-19.6901313,-40.4770527,1.61527524,2.08246535
334000000,56.9831027,-34.2361173,0.152105118,-0.271338444,-10.1430181,0.0785753424,-0.0684912432,-19.6396488,-41.0774681,1.61566112,2.08350275
334500000,57.2175674,-32.9832145,0.147951093,-0.262114805,-10.4290202,0.0782864127,-0.0696964603,-19.5914621,-41.6778834,1.61604785,2.08454216
335000000,57.4529001,-31.7305107,0.144002875,-0.252773316,-10.7246962,0.0779624159,-0.0708863809,-19.5455898,-42.2782988,1.61643543,2.0855836
335500000,57.6891047,-30.4779927,0.140265184,-0.243320729,-11.0303696,0.0776033553,-0.0720597807,-19.5020488,-42.8787142,1.61682384,2.08662705
336000000,57.9261852,-29.2256471,0.136742444,-0.233764036,-11.3463469,0.0772092927,-0.0732154506,-19.460854,-43.4791296,1.61721311,2.08767253
336500000,58.1641455,-27.9734606,0.133438771,-0.22411046,-11.6729057,0.0767803487,-0.0743521996,-19.422019,-44.0795449,1.61760322,2.08872003
337000000,58.4029897,-26.7214199,0.130357953,-0.21436743,-12.0102778,0.076316703,-0.0754688585,-19.3855552,-44.6799603,1.61799418,2.08976956
337500000,58.6427218,-25.4695118,0.127503444,-0.204542569,-12.3586281,0.0758185946,-0.0765642829,-19.3514726,-45.2803757,1.618386,2.09082112
338000000,58.8833459,-24.217723,0.124878348,-0.194643667,-12.7180244,0.0752863213,-0.0776373569,-19.3197789,-45.880791,1.61877866,2.09187471
338500000,59.1248662,-22.9660401,0.12248541,-0.184678671,-13.0883991,0.0747202396,-0.0786869962,-19.2904803,-46.4812064,1.61917218,2.09293033
339000000,59.3672866,-21.71445,0.120327006,-0.174655656,-13.4694978,0.0741207634,-0.079712151,-19.2635809,-47.0816218,1.61956655,2.09398799
339500000,59.6106114,-20.4629393,0.118405137,-0.164582807,-13.8608129,0.0734883637,-0.0807118091,-19.239083,-47.6820372,1.61996178,2.09504769
340000000,59.8548448,-19.2114948,0.116721421,-0.154468397,-14.2614972,0.0728235673,-0.0816849987,-19.2169869,-48.2824525,1.62035787,2.09610943
340500000,60.0999909,-17.9601032,0.115277091,-0.144320763,-14.6702547,0.0721269549,-0.0826307911,-19.1972913,-48.8828679,1.62075482,2.09717321
341000000,60.3460539,-16.7087513,0.11407299,-0.134148287,-15.085205,0.0713991601,-0.0835483032,-19.1799926,-49.4832833,1.62115263,2.09823904
341500000,60.5930382,-15.4574259,0.11310957,-0.123959368,-15.5037198,0.0706408674,-0.0844366998,-19.1650855,-50.0836986,1.6215513,2.09930692
342000000,60.840948,-14.2061137,0.112386892,-0.113762404,-15.9222345,0.0698528099,-0.0852951954,-19.1525628,-50.684114,1.62195083,2.10037685
342500000,61.0897876,-12.9548015,0.11190463,-0.103565769,-16.3360479,0.0690357673,-0.0861230567,-19.1424155,-51.2845294,1.62235123,2.10144883
343000000,61.3395613,-11.703476,0.111662071,-0.0933777854,-16.7391354,0.0681905638,-0.0869196036,-19.1346327,-51.8849448,1.6227525,2.10252287
343500000,61.5902736,-10.4521241,0.111658123,-0.0832067099,-17.1240219,0.0673180648,-0.0876842112,-19.1292017,-52.4853601,1.62315464,2.10359896
344000000,61.8419287,-9.20073239,0.111891317,-0.0730607064,-17.4817852,0.066419175,-0.0884163104,-19.126108,-53.0857755,1.62355764,2.10467712
344500000,62.0945312,-7.94928775,0.112359822,-0.0629478274,-17.80228,0.0654948351,-0.0891153896,-19.1253356,-53.6861909,1.62396152,2.10575734
345000000,62.3480854,-6.69777693,0.113061446,-0.0528759931,-18.0746708,0.0645460192,-0.0897809946,-19.1268664,-54.2866062,1.62436627,2.10683962
345500000,62.6025958,-5.4461867,0.113993652,-0.0428529729,-18.2883162,0.0635737315,-0.0904127299,-19.1306809,-54.8870216,1.62477189,2.10792397
346000000,62.858067,-4.19450382,0.115153567,-0.0328863664,-18.4339461,0.0625790035,-0.0910102582,-19.1367581,-55.487437,1.62517839,2.1090104
346500000,63.1145034,-2.94271506,0.116537996,-0.0229835862,-18.50493,0.0615628904,-0.091573301,-19.1450753,-56.0878524,1.62558577,2.11009889
347000000,63.3719097,-1.69080718,0.118143435,-0.0131518417,-18.4983195,0.0605264686,-0.0921016379,-19.1556082,-56.6882677,1.62599403,2.11118946
347500000,63.6302903,-0.438766948,0.119966087,-0.0033981238,-18.415347,0.0594708322,-0.0925951065,-19.1683313,-57.2886831,1.62640316,2.1122821
348000000,63.88965,0.813418878,0.122001875,0.00627080907,-18.2612115,0.0583970894,-0.0930536017,-19.1832177,-57.8890985,1.62681318,2.11337683
348500000,64.1499934,2.06576355,0.12424646,0.0158484437,-18.0442257,0.05730636,-0.0934770745,-19.2002391,-58.4895138,1.62722409,2.11447364
349000000,64.4113251,3.3182803,0.126695257,0.0253285234,-17.7745982,0.0561997722,-0.0938655314,-19.219366,-59.0899292,1.62763587,2.11557253
349500000,64.67365,4.5709824,0.129343456,0.0347050586,-17.463187,0.0550784589,-0.0942190328,-19.2405678,-59.6903446,1.62804855,2.11667351
350000000,64.9369726,5.82388311,0.132186032,0.0439723354,-17.1204801,0.0539435554,-0.0945376916,-19.2638126,-60.2907599,1.62846211,2.11777658
350500000,65.2012977,7.07699568,0.13521777,0.0531249233,-16.7559195,0.0527961961,-0.0948216721,-19.2890678,-60.8911753,1.62887656,2.11888175
351000000,65.4666303,8.33033339,0.138433281,0.0621576813,-16.3775602,0.0516375117,-0.0950711876,-19.3162994,-61.4915907,1.62929191,2.11998901
351500000,65.7329751,9.58390952,0.141827019,0.0710657632,-15.9919882,0.0504686267,-0.0952864988,-19.345473,-62.0920061,1.62970814,2.12109836
352000000,66.0003369,10.8377373,0.145393301,0.079844621,-15.6044034,0.0492906564,-0.095467912,-19.3765531,-62.6924214,1.63012528,2.12220981
352500000,66.2687207,12.0918302,0.149126323,0.0884900078,-15.2187897,0.0481047046,-0.095615777,-19.4095034,-63.2928368,1.6305433,2.12332337
353000000,66.5381313,13.3462013,0.15302018,0.0969979785,-14.8381136,0.0469118614,-0.0957304846,-19.4442871,-63.8932522,1.63096223,2.12443903
353500000,66.8085738,14.600864,0.157068884,0.105364891,-14.4645199,0.0457132007,-0.0958124649,-19.4808668,-64.4936675,1.63138205,2.1255568
354000000,67.0800532,15.8558317,0.161266376,0.113587403,-14.0995058,0.0445097781,-0.0958621845,-19.5192044,-65.0940829,1.63180278,2.12667668
354500000,67.3525744,17.1111176,0.165606552,0.121662473,-13.7440681,0.0433026294,-0.0958801445,-19.5592615,-65.6944983,1.63222441,2.12779867
355000000,67.6261425,18.3667351,0.170083271,0.129587355,-13.3988236,0.0420927681,-0.0958668782,-19.6009992,-66.2949137,1.63264694,2.12892278
355500000,67.9007626,19.6226976,0.174690375,0.137359597,-13.0641034,0.0408811845,-0.0958229483,-19.6443785,-66.895329,1.63307037,2.130049
356000000,68.1764398,20.8790184,0.179421701,0.144977031,-12.7400277,0.0396688437,-0.0957489451,-19.6893597,-67.4957444,1.63349472,2.13117734
356500000,68.4531793,22.1357108,0.184271101,0.152437774,-12.4265626,0.0384566846,-0.0956454835,-19.7359034,-68.0961598,1.63391997,2.13230781
357000000,68.7309862,23.3927884,0.18923245,0.159740219,-12.1235637,0.0372456184,-0.0955132013,-19.7839697,-68.6965751,1.63434613,2.1334404
357500000,69.0098659,24.6502644,0.194299661,0.166883025,-11.8308092,0.0360365278,-0.0953527564,-19.8335187,-69.2969905,1.63477321,2.13457512
358000000,69.2898235,25.9081524,0.199466699,0.173865114,-11.5480244,0.0348302662,-0.0951648248,-19.8845107,-69.8974059,1.6352012,2.13571197
358500000,69.5708643,27.1664656,0.204727591,0.18068566,-11.2749006,0.0336276566,-0.0949500982,-19.9369057,-70.4978213,1.6356301,2.13685095
359000000,69.8529936,28.4252177,0.210076438,0.187344083,-11.0111081,0.0324294914,-0.0947092817,-19.990664,-71.0982366,1.63605992,2.13799207
359500000,70.1362169,29.684422,0.215507422,0.193840037,-10.7563072,0.0312365315,-0.0944430923,-20.0457461,-71.698652,1.63649066,2.13913532
360000000,70.4205395,30.944092,0.221014818,0.200173402,-10.5101549,0.0300495064,-0.0941522561,-20.1021124,-72.2990674,1.63692232,2.14028072
360500000,70.7059669,32.2042412,0.226593005,0.206344277,-10.2723105,0.0288691138,-0.0938375066,-20.1597237,-72.8994827,1.63735491,2.14142826
361000000,70.9925044,33.4648831,0.232236465,0.212352964,-10.0424393,0.0276960191,-0.0934995831,-20.2185412,-73.4998981,1.63778841,2.14257794
361500000,71.2801577,34.7260313,0.237939801,0.218199966,-9.82021538,0.0265308562,-0.0931392286,-20.2785262,-74.1003135,1.63822284,2.14372977
362000000,71.5689323,35.9876992,0.243697734,0.223885971,-9.60532287,0.0253742269,-0.092757188,-20.3396405,-74.7007289,1.6386582,2.14488376
362500000,71.8588337,37.2499006,0.249505113,0.229411845,-9.39745758,0.0242267013,-0.0923542067,-20.401846,-75.3011442,1.63909449,2.1460399
363000000,72.1498675,38.5126488,0.255356921,0.23477862,-9.19632732,0.0230888182,-0.0919310289,-20.4651055,-75.9015596,1.6395317,2.14719819
363500000,72.4420395,39.7759576,0.261248275,0.239987487,-9.00165226,0.0219610853,-0.0914883963,-20.5293819,-76.501975,1.63996985,2.14835864
364000000,72.7353553,41.0398406,0.267174432,0.245039781,-8.81316492,0.0208439799,-0.0910270463,-20.5946386,-77.1023903,1.64040893,2.14952126
364500000,73.0298206,42.3043115,0.273130792,0.249936977,-8.63061004,0.0197379491,-0.0905477115,-20.6608396,-77.7028057,1.64084895,2.15068603
365000000,73.3254412,43.5693838,0.279112898,0.254680677,-8.45374427,0.0186434103,-0.0900511176,-20.7279494,-78.3032211,1.6412899,2.15185298
365500000,73.6222229,44.8350713,0.285116443,0.259272601,-8.28233577,0.0175607524,-0.0895379831,-20.795933,-78.9036365,1.6417318,2.15302209
366000000,73.9201715,46.1013877,0.291137263,0.263714579,-8.11616385,0.0164903357,-0.0890090178,-20.8647561,-79.5040518,1.64217463,2.15419338
366500000,74.219293,47.3683467,0.297171346,0.26800854,-7.9550184,0.0154324931,-0.0884649218,-20.9343848,-80.1044672,1.6426184,2.15536684
367000000,74.5195933,48.6359621,0.303214826,0.272156505,-7.79869952,0.0143875308,-0.0879063853,-21.004786,-80.7048826,1.64306312,2.15654248
367500000,74.8210782,49.9042477,0.309263986,0.276160578,-7.64701694,0.0133557288,-0.0873340871,-21.0759269,-81.3052979,1.64350879,2.1577203
368000000,75.1237539,51.1732173,0.315315257,0.280022938,-7.49978959,0.0123373422,-0.0867486943,-21.1477757,-81.9057133,1.6439554,2.1589003
368500000,75.4276264,52.4428847,0.321365215,0.283745829,-7.3568451,0.0113326013,-0.0861508616,-21.2203011,-82.5061287,1.64440296,2.16008249
369000000,75.7327017,53.7132638,0.327410584,0.287331555,-7.21801935,0.0103417133,-0.0855412306,-21.2934723,-83.1065441,1.64485147,2.16126687
369500000,76.038986,54.9843685,0.33344823,0.290782474,-7.08315603,0.00936486229,-0.0849204298,-21.3672592,-83.7069594,1.64530093,2.16245343
370000000,76.3464855,56.2562127,0.339475158,0.294100986,-6.95210624,0.00840221083,-0.0842890736,-21.4416326,-84.3073748,1.64575135,2.1636422
370500000,76.6552063,57.5288104,0.345488517,0.297289532,-6.82472804,0.00745390036,-0.0836477624,-21.5165636,-84.9077902,1.64620272,2.16483315
371000000,76.9651547,58.8021754,0.35148559,0.300350582,-6.7008861,0.00652005221,-0.0829970822,-21.5920243,-85.5082055,1.64665505,2.16602631
371500000,77.2763371,60.0763219,0.357463795,0.303286634,-6.58045134,0.00560076847,-0.0823376041,-21.6679871,-86.1086209,1.64710834,2.16722167
372000000,77.5887597,61.3512638,0.363420683,0.306100206,-6.46330057,0.00469613281,-0.0816698846,-21.7444253,-86.7090363,1.64756259,2.16841923
372500000,77.9024289,62.6270152,0.36935393,0.308793831,-6.34931619,0.00380621134,-0.080994465,-21.8213128,-87.3094517,1.64801781,2.169619
373000000,78.2173512,63.9035902,0.375261342,0.311370051,-6.23838588,0.00293105346,-0.0803118718,-21.8986243,-87.909867,1.64847399,2.17082098
373500000,78.533533,65.181003,0.381140845,0.313831414,-6.13040231,0.00207069263,-0.0796226161,-21.9763349,-88.5102824,1.64893113,2.17202517
374000000,78.8509809,66.4592676,0.386990483,0.316180469,-6.02526287,0.00122514725,-0.0789271942,-22.0544204,-89.1106978,1.64938924,2.17323158
374500000,79.1697013,67.7383983,0.392808417,0.31841976,-5.92286943,0.000394421367,-0.0782260871,-22.1328575,-89.7111131,1.64984833,2.17444021
375000000,79.489701,69.0184094,0.39859292,0.320551825,-5.82312809,-0.000421494469,-0.0775197609,-22.2116231,-90.3115285,1.65030838,2.17565106
375500000,79.8109865,70.2993149,0.404342375,0.322579191,-5.72594897,-0.00122262251,-0.0768086669,-22.2906952,-90.9119439,1.65076941,2.17686413
376000000,80.1335645,71.5811294,0.410055268,0.324504368,-5.631246,-0.00200899706,-0.0760932415,-22.3700521,-91.5123593,1.65123142,2.17807943
376500000,80.4574419,72.863867,0.415730188,0.326329853,-5.53893671,-0.00278066374,-0.0753739066,-22.4496728,-92.1127746,1.6516944,2.17929696
377000000,80.7826253,74.1475422,0.421365823,0.328058119,-5.44894206,-0.00353767883,-0.0746510696,-22.529537,-92.71319,1.65215836,2.18051672
377500000,81.1091216,75.4321693,0.426960953,0.329691617,-5.36118625,-0.00428010857,-0.0739251237,-22.6096249,-93.3136054,1.6526233,2.18173871
378000000,81.4369378,76.7177627,0.432514453,0.331232775,-5.27559659,-0.00500802855,-0.0731964483,-22.6899173,-93.9140207,1.65308922,2.18296295
378500000,81.7660806,78.0043371,0.438025282,0.332683989,-5.1921033,-0.00572152302,-0.0724654086,-22.7703955,-94.5144361,1.65355613,2.18418942
379000000,82.0965572,79.2919068,0.443492487,0.33404763,-5.1106394,-0.00642068437,-0.0717323566,-22.8510417,-95.1148515,1.65402403,2.18541814
379500000,82.4283745,80.5804864,0.448915194,0.335326035,-5.03114059,-0.00710561248,-0.0709976311,-22.9318382,-95.7152669,1.65449291,2.1866491
380000000,82.7615396,81.8700905,0.454292608,0.336521509,-4.95354505,-0.0077764142,-0.0702615576,-23.0127682,-96.3156822,1.65496278,2.18788232
380500000,83.0960597,83.1607338,0.459624006,0.337636323,-4.87779339,-0.00843320284,-0.0695244491,-23.0938154,-96.9160976,1.65543365,2.18911778
381000000,83.4319419,84.4524309,0.464908739,0.338672713,-4.80382852,-0.00907609758,-0.0687866062,-23.1749637,-97.516513,1.65590551,2.1903555
381500000,83.7691934,85.7451965,0.470146225,0.339632878,-4.73159552,-0.00970522306,-0.0680483173,-23.256198,-98.1169283,1.65637836,2.19159548
382000000,84.1078215,87.0390454,0.475335947,0.340518978,-4.66104155,-0.0103207089,-0.0673098591,-23.3375034,-98.7173437,1.65685221,2.19283772
382500000,84.4478336,88.3339924,0.480477451,0.341333138,-4.59211577,-0.0109226892,-0.0665714965,-23.4188655,-99.3177591,1.65732706,2.19408222
383000000,84.789237,89.6300523,0.485570342,0.34207744,-4.52476924,-0.0115113021,-0.0658334835,-23.5002706,-99.9181745,1.65780292,2.19532899
383500000,85.1320392,90.9272401,0.49061428,0.342753931,-4.4589548,-0.0120866896,-0.0650960631,-23.5817052,-100.51859,1.65827977,2.19657803
384000000,85.4762476,92.2255706,0.495608981,0.343364614,-4.39462706,-0.012648997,-0.0643594676,-23.6631564,-101.119005,1.65875763,2.19782934
384500000,85.8218698,93.5250588,0.500554211,0.343911454,-4.33174225,-0.0131983722,-0.0636239191,-23.7446119,-101.719421,1.6592365,2.19908293
385000000,86.1689134,94.8257197,0.505449782,0.344396376,-4.27025821,-0.0137349661,-0.0628896298,-23.8260595,-102.319836,1.65971638,2.20033879
385500000,86.517386,96.1275685,0.510295557,0.344821262,-4.21013426,-0.0142589318,-0.0621568019,-23.9074877,-102.920251,1.66019726,2.20159693
386000000,86.8672954,97.4306202,0.515091438,0.345187956,-4.1513312,-0.0147704241,-0.0614256287,-23.9888853,-103.520667,1.66067916,2.20285736
386500000,87.2186491,98.7348901,0.519837371,0.345498259,-4.0938112,-0.0152695998,-0.060696294,-24.0702417,-104.121082,1.66116207,2.20412007
387000000,87.5714552,100.040393,0.524533339,0.345753933,-4.03753774,-0.0157566169,-0.059968973,-24.1515463,-104.721497,1.66164601,2.20538508
387500000,87.9257215,101.347145,0.529179362,0.3459567,-3.98247559,-0.0162316347,-0.0592438325,-24.2327893,-105.321913,1.66213095,2.20665237
388000000,88.2814558,102.655161,0.533775497,0.34610824,-3.92859075,-0.0166948131,-0.0585210309,-24.3139611,-105.922328,1.66261692,2.20792197
388500000,88.6386661,103.964456,0.53832183,0.346210194,-3.87585035,-0.017146313,-0.0578007188,-24.3950525,-106.522744,1.66310391,2.20919386
389000000,88.9973605,105.275045,0.542818481,0.346264165,-3.82422268,-0.0175862956,-0.0570830391,-24.4760545,-107.123159,1.66359193,2.21046805
389500000,89.3575472,106.586945,0.547265597,0.346271715,-3.77367707,-0.0180149223,-0.0563681274,-24.5569586,-107.723574,1.66408097,2.21174454
390000000,89.7192341,107.90017,0.551663353,0.346234367,-3.72418389,-0.0184323547,-0.055656112,-24.6377568,-108.32399,1.66457104,2.21302334
390500000,90.0824296,109.214737,0.556011949,0.346153607,-3.67571452,-0.0188387542,-0.0549471147,-24.718441,-108.924405,1.66506214,2.21430446
391000000,90.4471419,110.530661,0.560311608,0.346030882,-3.62824127,-0.0192342819,-0.0542412503,-24.7990038,-109.52482,1.66555427,2.21558788
391500000,90.8133793,111.847957,0.564562576,0.345867604,-3.58173736,-0.0196190986,-0.0535386274,-24.879438,-110.125236,1.66604744,2.21687363
392000000,91.1811503,113.166641,0.56876512,0.345665146,-3.5361769,-0.0199933644,-0.0528393488,-24.9597366,-110.725651,1.66654164,2.21816169
392500000,91.5504632,114.48673,0.572919525,0.345424846,-3.49153483,-0.0203572388,-0.0521435109,-25.039893,-111.326067,1.66703688,2.21945207
393000000,91.9213266,115.808238,0.577026096,0.345148005,-3.44778691,-0.0207108804,-0.0514512048,-25.1199009,-111.926482,1.66753316,2.22074478
393500000,92.2937491,117.131183,0.581085152,0.34483589,-3.40490968,-0.0210544469,-0.050762516,-25.199754,-112.526897,1.66803048,2.22203981
394000000,92.6677393,118.455579,0.585097029,0.344489735,-3.36288042,-0.0213880951,-0.050077525,-25.2794467,-113.127313,1.66852884,2.22333718
394500000,93.0433059,119.781444,0.589062077,0.344110739,-3.32167713,-0.0217119804,-0.0493963072,-25.3589734,-113.727728,1.66902825,2.22463688
395000000,93.4204576,121.108792,0.592980658,0.343700066,-3.28127852,-0.0220262573,-0.048718933,-25.4383287,-114.328143,1.66952871,2.22593892
395500000,93.7992033,122.43764,0.596853147,0.343258851,-3.24166396,-0.0223310787,-0.0480454686,-25.5175076,-114.928559,1.67003022,2.2272433
396000000,94.1795519,123.768005,0.60067993,0.342788196,-3.20281346,-0.0226265965,-0.0473759754,-25.5965052,-115.528974,1.67053278,2.22855002
396500000,94.5615124,125.099903,0.604461401,0.342289171,-3.16470764,-0.0229129608,-0.0467105109,-25.675317,-116.129389,1.6710364,2.22985909
397000000,94.9450937,126.433349,0.608197966,0.341762816,-3.12732775,-0.0231903205,-0.0460491284,-25.7539385,-116.729805,1.67154107,2.23117051
397500000,95.3303049,127.768361,0.611890037,0.341210142,-3.09065558,-0.0234588227,-0.0453918772,-25.8323656,-117.33022,1.6720468,2.23248428
398000000,95.7171552,129.104955,0.615538033,0.34063213,-3.05467349,-0.0237186133,-0.0447388032,-25.9105943,-117.930636,1.67255358,2.23380041
398500000,96.1056538,130.443147,0.619142381,0.340029733,-3.01936438,-0.0239698362,-0.0440899486,-25.9886208,-118.531051,1.67306144,2.23511889
399000000,96.4958101,131.782955,0.622703514,0.339403876,-2.98471166,-0.0242126338,-0.0434453521,-26.0664415,-119.131466,1.67357035,2.23643973
399500000,96.8876333,133.124394,0.626221868,0.338755456,-2.95069923,-0.0244471468,-0.0428050493,-26.144053,-119.731882,1.67408033,2.23776294
400000000,97.2811329,134.467481,0.629697885,0.338085346,-2.91731149,-0.0246735141,-0.0421690727,-26.2214522,-120.332297,1.67459138,2.23908852
400500000,97.6763185,135.812234,0.63313201,0.33739439,-2.88453328,-0.0248918731,-0.0415374519,-26.2986359,-120.932712,1.6751035,2.24041647
401000000,98.0731995,137.158669,0.636524692,0.336683409,-2.85234989,-0.0251023592,-0.0409102136,-26.3756013,-121.533128,1.6756167,2.24174679
401500000,98.4717855,138.506803,0.639876382,0.335953198,-2.82074706,-0.0253051059,-0.0402873818,-26.4523456,-122.133543,1.67613097,2.24307949
402000000,98.8720865,139.856654,0.643187534,0.335204528,-2.78971093,-0.0255002454,-0.0396689779,-26.5288664,-122.733959,1.67664631,2.24441457
402500000,99.274112,141.208237,0.646458601,0.33443815,-2.75922805,-0.0256879075,-0.039055021,-26.6051611,-123.334374,1.67716273,2.24575204
403000000,99.677872,142.561571,0.64969004,0.333654786,-2.72928536,-0.0258682208,-0.0384455277,-26.6812276,-123.934789,1.67768024,2.24709189
403500000,100.083376,143.916673,0.652882307,0.332855142,-2.69987016,-0.0260413115,-0.0378405126,-26.7570637,-124.535205,1.67819882,2.24843413
404000000,100.490635,145.27356,0.656035859,0.332039898,-2.67097013,-0.0262073043,-0.0372399881,-26.8326674,-125.13562,1.6787185,2.24977876
404500000,100.899658,146.632249,0.659151153,0.331209716,-2.64257329,-0.0263663223,-0.0366439644,-26.9080369,-125.736035,1.67923926,2.25112579
405000000,101.310456,147.992758,0.662228645,0.330365234,-2.61466801,-0.0265184862,-0.03605245,-26.9831704,-126.336451,1.67976111,2.25247521
405500000,101.723039,149.355104,0.66526879,0.329507075,-2.58724298,-0.0266639155,-0.0354654516,-27.0580664,-126.936866,1.68028405,2.25382704
406000000,102.137417,150.719306,0.668272043,0.328635838,-2.5602872,-0.0268027276,-0.0348829741,-27.1327233,-127.537282,1.68080808,2.25518128
406500000,102.553601,152.08538,0.671238855,0.327752105,-2.53378999,-0.0269350381,-0.0343050207,-27.2071398,-128.137697,1.68133321,2.25653792
407000000,102.9716,153.453345,0.674169678,0.326856441,-2.50774096,-0.0270609609,-0.0337315932,-27.2813146,-128.738112,1.68185944,2.25789697
407500000,103.391426,154.823219,0.677064962,0.325949391,-2.48213001,-0.0271806082,-0.0331626919,-27.3552465,-129.338528,1.68238677,2.25925844
408000000,103.81309,156.195019,0.679925152,0.325031484,-2.45694731,-0.0272940903,-0.0325983155,-27.4289345,-129.938943,1.6829152,2.26062233
408500000,104.236601,157.568763,0.682750693,0.324103231,-2.4321833,-0.0274015159,-0.0320384616,-27.5023777,-130.539358,1.68344474,2.26198864
409000000,104.661971,158.94447,0.685542027,0.323165128,-2.40782869,-0.0275029919,-0.0314831265,-27.5755751,-131.139774,1.68397538,2.26335737
409500000,105.089211,160.322158,0.688299592,0.322217655,-2.38387443,-0.0275986235,-0.0309323052,-27.6485261,-131.740189,1.68450713,2.26472853
410000000,105.518331,161.701844,0.691023824,0.321261276,-2.36031173,-0.0276885142,-0.0303859918,-27.7212298,-132.340605,1.68503999,2.26610212
410500000,105.949343,163.083549,0.693715156,0.320296439,-2.33713201,-0.0277727659,-0.0298441791,-27.7936857,-132.94102,1.68557397,2.26747815
411000000,106.382258,164.467289,0.696374018,0.319323579,-2.31432693,-0.0278514788,-0.0293068591,-27.8658934,-133.541435,1.68610906,2.26885661
411500000,106.817086,165.853084,0.699000833,0.318343118,-2.29188839,-0.0279247515,-0.0287740227,-27.9378523,-134.141851,1.68664526,2.27023751
412000000,107.25384,167.240952,0.701596026,0.31735546,-2.26980848,-0.027992681,-0.02824566,-28.0095621,-134.742266,1.68718259,2.27162086
412500000,107.69253,168.630912,0.704160014,0.316361001,-2.24807951,-0.0280553627,-0.0277217603,-28.0810224,-135.342681,1.68772104,2.27300666
413000000,108.133168,170.022983,0.706693212,0.31536012,-2.22669399,-0.0281128903,-0.0272023119,-28.1522332,-135.943097,1.68826062,2.2743949
413500000,108.575766,171.417183,0.709196031,0.314353186,-2.20564462,-0.0281653562,-0.0266873026,-28.2231941,-136.543512,1.68880132,2.2757856
414000000,109.020336,172.813533,0.711668877,0.313340554,-2.18492428,-0.0282128511,-0.0261767194,-28.2939052,-137.143927,1.68934315,2.27717875
414500000,109.466888,174.21205,0.714112153,0.312322568,-2.16452607,-0.0282554642,-0.0256705487,-28.3643663,-137.744343,1.68988611,2.27857437
415000000,109.915435,175.612754,0.716526258,0.31129956,-2.14444323,-0.0282932833,-0.0251687762,-28.4345776,-138.344758,1.69043021,2.27997245
415500000,110.365989,177.015665,0.718911585,0.310271853,-2.1246692,-0.0283263947,-0.024671387,-28.5045391,-138.945174,1.69097544,2.28137299
416000000,110.818562,178.420801,0.721268526,0.309239757,-2.10519755,-0.0283548833,-0.0241783659,-28.574251,-139.545589,1.69152181,2.28277601
416500000,111.273165,179.828183,0.723597466,0.308203572,-2.08602206,-0.0283788325,-0.0236896968,-28.6437134,-140.146004,1.69206932,2.2841815
417000000,111.729812,181.23783,0.725898786,0.307163588,-2.06713664,-0.0283983245,-0.0232053636,-28.7129266,-140.74642,1.69261797,2.28558947
417500000,112.188514,182.649762,0.728172863,0.306120085,-2.04853535,-0.0284134398,-0.0227253494,-28.7818908,-141.346835,1.69316776,2.28699991
418000000,112.649284,184.063998,0.730420071,0.305073334,-2.03021241,-0.0284242579,-0.022249637,-28.8506066,-141.94725,1.69371871,2.28841284
418500000,113.112134,185.480558,0.732640777,0.304023597,-2.01216217,-0.0284308567,-0.021778209,-28.9190741,-142.547666,1.6942708,2.28982826
419000000,113.577078,186.899463,0.734835346,0.302971126,-1.99437915,-0.0284333131,-0.0213110474,-28.9872939,-143.148081,1.69482404,2.29124616
419500000,114.044126,188.320732,0.737004137,0.301916165,-1.97685797,-0.0284317025,-0.0208481339,-29.0552664,-143.748497,1.69537844,2.29266656
420000000,114.513293,189.744387,0.739147505,0.30085895,-1.95959341,-0.0284260989,-0.0203894501,-29.1229921,-144.348912,1.695934,2.29408946
